Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FBRKF,FBR Limited,0.0225,-0.0075,-25.0,41300,35816,89436000,2024-01-14T18:52:02.924557
APLMW,"Apollomics, Inc.",0.03,-0.0099,-24.81,90871,76901,87691000,2024-01-14T18:52:02.924557
BSNLF,Blue Star Helium Limited,0.0136,-0.0091,-40.22,100,21087,32525000,2024-01-14T18:52:02.924557
GNS,Genius Group Limited,0.26,-0.253,-49.32,31537000,2544000,19207000,2024-01-14T18:52:02.924557
BCII,BCII Enterprises Inc.,0.0215,-0.006,-21.82,22726,50922,17100000,2024-01-14T18:52:02.924557
SDCCQ,"SmileDirectClub, Inc.",0.0358,-0.0312,-46.57,9541000,2242000,14413000,2024-01-14T18:52:02.924557
MZZMF,Matador Mining Limited,0.0229,-0.0071,-23.5,6968,91770,12651000,2024-01-14T18:52:02.924557
SIVBQ,SVB Financial Group,0.16,-0.06,-27.27,75617,119936,9472000,2024-01-14T18:52:02.924557
MNTS,Momentus Inc.,0.9599,-0.2901,-23.21,4052000,1949000,6299000,2024-01-14T18:52:02.924557
GPOX,"GPO Plus, Inc.",0.125,-0.0335,-21.14,4253,33972,5528000,2024-01-14T18:52:02.924557
CLRI,"Cleartronic, Inc.",0.0227,-0.0103,-31.27,1400,16288,5197000,2024-01-14T18:52:02.924557
KGFMF,Kingfisher Metals Corp.,0.031,-0.009,-22.5,8000,12383,4879000,2024-01-14T18:52:02.924557
AUSVF,Gold79 Mines Ltd.,0.015,-0.0049,-24.62,368920,30982,3574000,2024-01-14T18:52:02.924557
MCREF,Metals Creek Resources Corp.,0.0205,-0.0055,-20.96,1936,18920,3539000,2024-01-14T18:52:02.924557
DDNFF,Adamera Minerals Corp.,0.011,-0.0034,-23.88,438195,84503,2641000,2024-01-14T18:52:02.924557
SNOA,"Sonoma Pharmaceuticals, Inc.",0.1846,-0.047,-20.29,3811000,1561000,2525000,2024-01-14T18:52:02.924557
CCCFF,Carlyle Commodities Corp.,0.05,-0.0267,-34.81,536700,68561,2472000,2024-01-14T18:52:02.924557
MBLMF,Mobilum Technologies Inc.,0.0114,-0.0036,-24.0,3000,30683,1834000,2024-01-14T18:52:02.924557
MYCOF,Mydecine Innovations Group Inc.,0.0181,-0.0118,-39.45,96218,19950,982106,2024-01-14T18:52:02.924557
ATHX,"Athersys, Inc.",0.0135,-0.0068,-33.5,6463000,3642000,833203,2024-01-14T18:52:02.924557
GKIN,Guskin Gold Corp.,0.0152,-0.0045,-22.88,50999,80193,729521,2024-01-14T18:52:02.924557
NIRLQ,"Near Intelligence, Inc.",0.012,-0.0035,-22.58,756971,3750000,620946,2024-01-14T18:52:02.924557
MSAH,"Man Shing Agricultural Holdings, Inc.",0.0443,-0.0307,-40.93,10000,30028,616080,2024-01-14T18:52:02.924557
AUDA,"Audacy, Inc.",0.1058,-0.0942,-47.12,479288,32546,500248,2024-01-14T18:52:02.924557
MCLE,Medicale Corp,0.05,-0.05,-50.0,145,49877,296000,2024-01-14T18:52:02.924557
DTII,Defense Technologies International Corp.,0.0226,-0.0104,-31.52,109043,34837,197707,2024-01-14T18:52:02.924557
RGST,"Everdime Technologies, Inc.",0.015,-0.005,-25.0,50000,28786,27679,2024-01-14T18:52:02.924557
TGVCW,TG Venture Acquisition Corp.,0.0274,-0.0238,-46.48,0,21222,0,2024-01-14T18:52:02.924557
FRCLL,First Republic Bank,0.088,-0.062,-41.33,2635,133675,0,2024-01-14T18:52:02.924557
OMID,"OMID Holdings, Inc.",0.0201,-0.0129,-39.09,151210,53614,0,2024-01-14T18:52:02.924557
PLGGF,Energy Plug Technologies Corp.,0.0824,-0.0276,-25.11,1000,12936,4978000,2024-01-14T18:52:02.924557
HYMCL,Hycroft Mining Holding Corporation,0.0287,0.0005,1.77,61319,52204,0,2024-01-14T18:52:02.924557
