Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
CATX,"Perspective Therapeutics, Inc.",1.46,0.18,14.06,7214000,3125000,856730000,2024-04-03T06:18:24.910250
PYXS,"Pyxis Oncology, Inc.",5.38,0.59,12.32,1233000,858247,312758000,2024-04-03T06:18:24.910250
STXS,"Stereotaxis, Inc.",3.01,0.43,16.67,2394000,295393,247208000,2024-04-03T06:18:24.910250
RSCI,"Redwood Scientific Technologies, Inc.",1.13,0.13,13.0,2500,15522,230720000,2024-04-03T06:18:24.910250
AISP,"Airship AI Holdings, Inc.",8.94,0.84,10.37,2675000,5861000,203939000,2024-04-03T06:18:24.910250
HITI,High Tide Inc.,2.22,0.26,13.27,1707000,357367,175292000,2024-04-03T06:18:24.910250
GSIT,"GSI Technology, Inc.",4.62,1.2,35.09,7143000,515352,116863000,2024-04-03T06:18:24.910250
MDXH,MDxHealth SA,2.93,0.35,13.57,402673,85528,79954000,2024-04-03T06:18:24.910250
ONEI,OneMeta Inc.,1.11,0.31,38.75,43319,19399,34019000,2024-04-03T06:18:24.910250
NXL,"Nexalin Technology, Inc.",2.87,0.97,51.05,9182000,728992,21343000,2024-04-03T06:18:24.910250
VVPR,VivoPower International PLC,5.9,4.44,304.11,119733000,2013000,19297000,2024-04-03T06:18:24.910250
PIK,Kidpik Corp.,4.98,0.63,14.48,6453000,1160000,9462000,2024-04-03T06:18:24.910250
