title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Monday,20220613T161842,https://www.benzinga.com/markets/options/22/06/27677156/52-weeks-high-and-low-article,HOOD,0.005366,Neutral,0.001436
Stocks That Hit 52-Week Lows On Tuesday,20220426T174457,https://www.benzinga.com/markets/options/22/04/26818122/52-weeks-high-and-low-article,HOOD,0.00928,Neutral,0.003362
"Why Etsy Shares Are Trading Sharply Higher; Here Are 31 Stocks Moving Premarket - Akso Health Group  ( NASDAQ:AHG ) , AnPac Bio-Medical Science  ( NASDAQ:ANPC ) ",20221103T115017,https://www.benzinga.com/news/22/11/29542636/why-etsy-shares-are-trading-sharply-higher-here-are-31-stocks-moving-premarket,HOOD,0.105604,Somewhat-Bullish,0.203959
"Earnings Scheduled For April 28, 2022",20220428T085040,https://www.benzinga.com/news/earnings/22/04/26860440/earnings-scheduled-for-april-28-2022,HOOD,0.014477,Somewhat-Bearish,-0.168523
Stocks That Hit 52-Week Lows On Wednesday,20220427T184104,https://www.benzinga.com/markets/options/22/04/26844275/52-weeks-high-and-low-article,HOOD,0.006956,Bearish,-0.408704
28 Stocks Moving in Friday's Pre-Market Session,20220429T110025,https://www.benzinga.com/news/22/04/26892582/28-stocks-moving-in-fridays-pre-market-session,HOOD,0.106754,Bearish,-0.744301
80 Biggest Movers From Yesterday,20220317T094940,https://markets.businessinsider.com/news/stocks/80-biggest-movers-from-yesterday-1031287880,HOOD,0.022401,Neutral,0.001054
80 Biggest Movers From Yesterday,20220317T094939,https://www.benzinga.com/news/22/03/26178375/80-biggest-movers-from-yesterday,HOOD,0.044092,Neutral,0.001538
61 Stocks Moving In Wednesday's Mid-Day Session,20220316T162145,https://www.benzinga.com/news/22/03/26169208/61-stocks-moving-in-wednesdays-mid-day-session,HOOD,0.061355,Neutral,-0.000169
"Disney earnings, Fed's Powell speech, SBF bail backers? top week ahead",20230205T220127,https://www.foxbusiness.com/markets/disney-earnings-feds-powell-speech-sbf-bail-backers-top-week-ahead,HOOD,0.052112,Neutral,0.0
110 Biggest Movers From Friday,20220516T092329,https://www.benzinga.com/news/22/05/27213491/110-biggest-movers-from-friday,HOOD,0.039722,Neutral,0.003404
110 Biggest Movers From Friday,20220516T092329,https://markets.businessinsider.com/news/stocks/110-biggest-movers-from-friday-1031463674,HOOD,0.018223,Neutral,0.001976
56 Stocks Moving In Friday's Mid-Day Session,20220513T161103,https://www.benzinga.com/news/22/05/27195036/56-stocks-moving-in-fridays-mid-day-session,HOOD,0.077543,Neutral,0.000436
23 Stocks Moving in Friday's Pre-Market Session,20220513T115246,https://www.benzinga.com/news/22/05/27186386/23-stocks-moving-in-fridays-pre-market-session,HOOD,0.127829,Neutral,0.000141
Stocks That Hit 52-Week Lows On Friday,20220610T154524,https://www.benzinga.com/markets/options/22/06/27650434/52-weeks-high-and-low-article,HOOD,0.013393,Neutral,-0.052806
4 Top Breakout Stocks to Buy for Enticing Returns,20240524T121700,https://www.zacks.com/stock/news/2278385/4-top-breakout-stocks-to-buy-for-enticing-returns,HOOD,0.240489,Neutral,0.119725
