title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Thursday,20220428T193101,https://www.benzinga.com/markets/options/22/04/26872967/52-weeks-high-and-low-article,GTHX,0.00644,Neutral,0.009999
Stocks That Hit 52-Week Lows On Monday,20220418T154044,https://www.benzinga.com/news/22/04/26669813/stocks-that-hit-52-week-lows-on-monday,GTHX,0.005428,Neutral,-0.011935
Stocks That Hit 52-Week Lows On Tuesday,20220315T163235,https://www.benzinga.com/news/22/03/26148458/stocks-that-hit-52-week-lows-on-tuesday,GTHX,0.00539,Neutral,0.003043
Stocks That Hit 52-Week Lows On Monday,20220613T161842,https://www.benzinga.com/markets/options/22/06/27677156/52-weeks-high-and-low-article,GTHX,0.005366,Neutral,0.005889
Stocks That Hit 52-Week Lows On Tuesday,20220426T174457,https://www.benzinga.com/markets/options/22/04/26818122/52-weeks-high-and-low-article,GTHX,0.00928,Neutral,-0.007287
Stocks That Hit 52-Week Lows On Wednesday,20220427T184104,https://www.benzinga.com/markets/options/22/04/26844275/52-weeks-high-and-low-article,GTHX,0.006956,Neutral,0.014125
Colorectal Cancer Treatment Drug Market to Show Immense Growth During the Study Period  ( 2019-2032 )  | DelveInsight,20231121T220100,https://www.prnewswire.com/news-releases/colorectal-cancer-treatment-drug-market-to-show-immense-growth-during-the-study-period-20192032--delveinsight-301994315.html,GTHX,0.046184,Neutral,-0.032778
"Small-Cell Lung Cancer Market to Accelerate Substantially During the Study Period  ( 2019-2032 ) , Assesses DelveInsight | Leading Companies - Amgen, Novartis, AbbVie, BMS, Clovis Oncology, Cardiff Oncology, Roche, Daiichi Sankyo",20231004T210100,https://www.prnewswire.com/news-releases/small-cell-lung-cancer-market-to-accelerate-substantially-during-the-study-period-20192032-assesses-delveinsight--leading-companies----amgen-novartis-abbvie-bms-clovis-oncology-cardiff-oncology-roche-daiichi-sankyo-301946615.html,GTHX,0.021778,Neutral,-0.066559
Why ZoomInfo Technologies Shares Are Trading Higher By Around 25%; Here Are 20 Stocks Moving Premarket - ZoomInfo Technologies  ( NASDAQ:ZI ) ,20240213T133644,https://www.benzinga.com/news/24/02/37092619/why-zoominfo-technologies-shares-are-trading-higher-by-around-25-here-are-20-stocks-moving-premarket,GTHX,0.184834,Somewhat-Bearish,-0.315059
"Black Diamond Therapeutics Announces CEO Transition - Black Diamond Therapeutic  ( NASDAQ:BDTX ) , G1 Therapeutics  ( NASDAQ:GTHX ) ",20230918T110000,https://www.benzinga.com/pressreleases/23/09/g34682997/black-diamond-therapeutics-announces-ceo-transition,GTHX,0.117486,Neutral,0.120169
Black Diamond Therapeutics Announces Changes to Board of Directors,20221219T130000,https://www.globenewswire.com/news-release/2022/12/19/2576240/0/en/Black-Diamond-Therapeutics-Announces-Changes-to-Board-of-Directors.html,GTHX,0.126561,Neutral,-0.005848
Stocks That Hit 52-Week Lows On Friday,20220422T162629,https://www.benzinga.com/markets/options/22/04/26764450/52-weeks-high-and-low-article,GTHX,0.012589,Somewhat-Bearish,-0.248444
Stocks That Hit 52-Week Lows On Wednesday,20220316T164239,https://www.benzinga.com/news/22/03/26168145/stocks-that-hit-52-week-lows-on-wednesday,GTHX,0.022973,Neutral,0.001173
"G1 Therapeutics  ( GTHX )  Reports Q2 Loss, Tops Revenue Estimates",20240808T114007,https://www.zacks.com/stock/news/2318846/g1-therapeutics-gthx-reports-q2-loss-tops-revenue-estimates,GTHX,0.40348,Somewhat-Bullish,0.233487
