title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Eli Lilly  ( LLY )  Gets FDA Nod for Alzheimer's Drug Donanemab,20240703T123400,https://www.zacks.com/stock/news/2296481/eli-lilly-lly-gets-fda-nod-for-alzheimers-drug-donanemab,LLY,0.219809,Neutral,0.047636
Can Eli Lilly ETFs Surge on Approval of Alzheimer's Drug?,20240619T170000,https://www.zacks.com/stock/news/2290613/can-eli-lilly-etfs-surge-on-approval-of-alzheimers-drug,LLY,0.405215,Somewhat-Bullish,0.198809
Alzheimer's in Focus as FDA Panel Endorses Lilly's Donanemab  ( Revised ) ,20240614T152100,https://www.zacks.com/stock/news/2288637/alzheimers-in-focus-as-fda-panel-endorses-lillys-donanemab-revised,LLY,0.195025,Somewhat-Bullish,0.185819
"The Zacks Analyst Blog Highlights Biogen, Eli Lilly's, Prothena and AC Immune  ( Revised ) ",20240614T151000,https://www.zacks.com/stock/news/2288638/the-zacks-analyst-blog-highlights-biogen-eli-lillys-prothena-and-ac-immune-revised,LLY,0.176502,Neutral,0.142834
"The Zacks Analyst Blog Highlights Biogen, Eli Lilly's, Prothena and AC Immune",20240613T100900,https://www.zacks.com/stock/news/2287623/the-zacks-analyst-blog-highlights-biogen-eli-lillys-prothena-and-ac-immune,LLY,0.18046,Neutral,0.145093
Alzheimer's in Focus as FDA Panel Endorses Lilly's Donanemab,20240612T142200,https://www.zacks.com/stock/news/2287324/alzheimers-in-focus-as-fda-panel-endorses-lillys-donanemab,LLY,0.199859,Somewhat-Bullish,0.189231
Is it a Good Idea to Invest in AC Immune  ( ACIU )  Stock Now?,20231205T105900,https://www.zacks.com/stock/news/2193345/is-it-a-good-idea-to-invest-in-ac-immune-aciu-stock-now,LLY,0.213674,Neutral,0.050324
"Alzheimer's Disease Vaccines: Promising Developments, Renewed Enthusiasm From Biogen, Eli Lilly And Others - Biogen  ( NASDAQ:BIIB ) ",20231121T201625,https://www.benzinga.com/general/biotech/23/11/35901610/alzheimers-disease-vaccines-promising-developments-renewed-enthusiasm-from-biogen-eli-lilly-and-o,LLY,0.229149,Neutral,-0.07556
Biogen  ( BIIB )  & Eisai's Lecanemab Secures EMA's MAA Acceptance,20230127T145700,https://www.zacks.com/stock/news/2045510/biogen-biib-eisais-lecanemab-secures-emas-maa-acceptance,LLY,0.239305,Somewhat-Bullish,0.187879
These Stocks Are On The Radar After Biogen-Eisai's Surprising Alzheimer's Trial Win - Biogen  ( NASDAQ:BIIB ) ,20220928T201722,https://www.benzinga.com/general/biotech/22/09/29061026/these-stocks-are-on-the-radar-after-biogen-eisais-surprising-alzheimers-trial-win,LLY,0.112269,Neutral,0.0
"Crude Oil Gains Over 2%; Eli Lilly Cuts 2024 Forecast - Applied DNA Sciences  ( NASDAQ:APDN ) , Eli Lilly  ( NYSE:LLY ) ",20241030T190040,https://www.benzinga.com/markets/equities/24/10/41634156/crude-oil-gains-over-2-eli-lilly-cuts-2024-forecast,LLY,0.269033,Neutral,0.079777
