title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Open-Angle Glaucoma Market Size and Share to Accelerate Substantially by 2032, Predicts DelveInsight | Key Companies in the Market - SPARC, AbbVie, Ocuphire, Santen, Glaukos, Ocular Therapeutix, VivaVision Biotech, MediPrint Ophthalmics",20231012T210100,https://www.prnewswire.com/news-releases/open-angle-glaucoma-market-size-and-share-to-accelerate-substantially-by-2032-predicts-delveinsight--key-companies-in-the-market---sparc-abbvie-ocuphire-santen-glaukos-ocular-therapeutix-vivavision-biotech-mediprint-ophth-301954523.html,OCUL,0.10234,Neutral,0.070883
Stocks That Hit 52-Week Lows On Thursday,20220421T175401,https://www.benzinga.com/markets/options/22/04/26742233/52-weeks-high-and-low-article,OCUL,0.021637,Neutral,-0.000393
Stocks That Hit 52-Week Lows On Thursday,20220526T161527,https://www.benzinga.com/markets/options/22/05/27422270/52-weeks-high-and-low-article,OCUL,0.048646,Neutral,-0.01067
"The Daily Biotech Pulse: FDA's AdComm For Acadia's Pimavanserin, Review Issues For Spero's Tebipenem Application, Cortexyme Layoffs",20220503T130106,https://www.benzinga.com/general/biotech/22/05/26958446/the-daily-biotech-pulse-fdas-adcomm-for-acadias-pimavanserin-review-issues-for-speros-tebipenem-a,OCUL,0.093507,Neutral,0.000117
"Hypertension Market to Accelerate Positively, Estimates DelveInsight | Key Companies Active in the Market - Novartis, Bayer, Merck, Insmed, Acceleron, AbbVie, Alnylam, Apnimed, AstraZeneca, Gossamer Bio",20230719T210100,https://www.prnewswire.com/news-releases/hypertension-market-to-accelerate-positively-estimates-delveinsight--key-companies-active-in-the-market---novartis-bayer-merck-insmed-acceleron-abbvie-alnylam--apnimed-astrazeneca-gossamer-bio-301880558.html,OCUL,0.024801,Neutral,-0.004523
Stocks That Hit 52-Week Lows On Friday,20220527T192849,https://www.benzinga.com/markets/options/22/05/27444271/52-weeks-high-and-low-article,OCUL,0.077144,Neutral,0.000995
Stocks That Hit 52-Week Lows On Friday,20220422T162629,https://www.benzinga.com/markets/options/22/04/26764450/52-weeks-high-and-low-article,OCUL,0.012589,Neutral,0.02295
Can VAALCO  ( EGY )  Deliver Strong Q4 Earnings Performance?,20240308T120500,https://www.zacks.com/stock/news/2237816/can-vaalco-egy-deliver-strong-q4-earnings-performance,OCUL,0.161349,Somewhat-Bullish,0.18341
"Earnings Scheduled For May 9, 2022",20220509T085247,https://www.benzinga.com/news/earnings/22/05/27068359/earnings-scheduled-for-may-9-2022,OCUL,0.019128,Neutral,-0.010106
Why Oracle Shares Are Trading Higher By Around 13%; Here Are 20 Stocks Moving Premarket - Oracle  ( NYSE:ORCL ) ,20240312T121102,https://www.benzinga.com/news/24/03/37613941/why-oracle-shares-are-trading-higher-by-around-13-here-are-20-stocks-moving-premarket,OCUL,0.140896,Neutral,-0.049533
Stocks That Hit 52-Week Lows On Wednesday,20220420T161438,https://www.benzinga.com/news/22/04/26717868/stocks-that-hit-52-week-lows-on-wednesday,OCUL,0.015214,Neutral,0.001603
"Rigel Pharmaceuticals  ( RIGL )  Reports Q1 Loss, Misses Revenue Estimates",20220503T213513,https://www.zacks.com/stock/news/1914834/rigel-pharmaceuticals-rigl-reports-q1-loss-misses-revenue-estimates,OCUL,0.130394,Somewhat-Bearish,-0.206523
"OmniAb, Inc.  ( OABI )  Reports Q3 Loss, Lags Revenue Estimates",20241112T230521,https://www.zacks.com/stock/news/2369269/omniab-inc-oabi-reports-q3-loss-lags-revenue-estimates,OCUL,0.139669,Neutral,0.0
"Ocular Therapeutix And 2 Other Penny Stocks Insiders Are Aggressively Buying - Metacrine  ( NASDAQ:MTCR ) , OmniAb  ( NASDAQ:OABI ) ",20221110T104127,https://www.benzinga.com/trading-ideas/long-ideas/22/11/29652969/ocular-therapeutix-and-2-other-penny-stocks-insiders-are-aggressively-buying,OCUL,0.551295,Somewhat-Bullish,0.246426
