title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Wednesday,20220511T162815,https://www.benzinga.com/markets/options/22/05/27141482/52-weeks-high-and-low-article,NKLA,0.006905,Neutral,0.086181
Why Recursion Pharmaceuticals Shares Are Trading Lower By Around 10%? Here Are Other Stocks Moving In Tuesday's Mid-Day Session - Intel  ( NASDAQ:INTC ) ,20240903T174109,https://www.benzinga.com/news/24/09/40693495/why-recursion-pharmaceuticals-shares-are-trading-lower-by-around-10-here-are-other-stocks-moving-in,NKLA,0.04531,Somewhat-Bullish,0.237095
"Why MicroVision Shares Are Trading Higher By 28%; Here Are 20 Stocks Moving Premarket - Bone Biologics  ( NASDAQ:BBLG ) , Applied UV  ( NASDAQ:AUVI ) ",20230615T120517,https://www.benzinga.com/news/23/06/32871563/why-microvision-shares-are-trading-higher-by-28-here-are-20-stocks-moving-premarket,NKLA,0.149192,Somewhat-Bullish,0.211686
Short Interest Sector Focus: Consumer Cyclical Sector - Nikola  ( NASDAQ:NKLA ) ,20230622T162549,https://www.benzinga.com/markets/penny-stocks/23/06/32971011/short-interest-sector-focus-consumer-cyclical-sector,NKLA,0.42503,Neutral,0.0
Short Interest Sector Focus: Consumer Cyclical Sector - Carvana  ( NYSE:CVNA ) ,20230420T130358,https://www.benzinga.com/markets/penny-stocks/23/04/31913496/short-interest-sector-focus-consumer-cyclical-sector,NKLA,0.421485,Neutral,0.0
"Why IMARA Shares Are Trading Higher By Over 13%; Here Are 22 Stocks Moving Premarket - Black Diamond Therapeutic  ( NASDAQ:BDTX ) , Avenue Therapeutics  ( NASDAQ:ATXI ) ",20221014T113437,https://www.benzinga.com/news/22/10/29266749/why-imara-shares-are-trading-higher-by-over-13-here-are-22-stocks-moving-premarket,NKLA,0.072217,Neutral,-0.036889
"Stocks That Hit 52-Week Lows On Tuesday - SoundHound AI  ( NASDAQ:SOUN ) , Sonnet BioTherapeutics  ( NASDAQ:SONN ) ",20221122T154845,https://www.benzinga.com/news/22/11/29825126/stocks-that-hit-52-week-lows-on-tuesday,NKLA,0.028072,Neutral,-0.107471
Jokic Leads Nuggets Past Warriors In NBA Thriller,20231109T060900,https://www.barrons.com/news/jokic-leads-nuggets-past-warriors-in-nba-thriller-f1f153aa,NKLA,0.053749,Neutral,0.024164
"Nuggets Mauled By Timberwolves, Celtics Stay Unbeaten",20231102T052800,https://www.barrons.com/news/nuggets-mauled-by-timberwolves-celtics-stay-unbeaten-446aa9ac,NKLA,0.059488,Somewhat-Bullish,0.241077
Harden-led Sixers Edge Boston As Suns Win Despite Jokic's 53,20230507T225111,https://www.barrons.com/news/harden-heroics-save-sixers-as-philly-squares-celtics-series-da9a8774,NKLA,0.057079,Neutral,0.103103
"Lakers Down Warriors Without LeBron, Kings Top Mavs In Overtime",20230212T051737,https://www.barrons.com/news/lakers-down-warriors-without-lebron-heat-win-in-overtime-ab97fddf,NKLA,0.058188,Somewhat-Bullish,0.210006
"Lakers Down Warriors Without LeBron, Heat Win In Overtime",20230212T051737,https://www.barrons.com/news/lakers-down-warriors-without-lebron-heat-win-in-overtime-ab97fddf,NKLA,0.114682,Neutral,0.135832
"Lakers Rally To Stun Grizzlies, Short-handed Warriors Shock Cavs",20230121T065039,https://www.barrons.com/news/lakers-rally-to-stun-grizzlies-short-handed-warriors-shock-cavs-01674283809,NKLA,0.057767,Somewhat-Bearish,-0.189
"General Electric, Verizon, Cleveland-Cliffs And Other Big Stocks Moving Higher On Tuesday - Amneal Pharmaceuticals  ( NYSE:AMRX ) , Agilysys  ( NASDAQ:AGYS ) ",20231024T154050,https://www.benzinga.com/news/23/10/35396872/general-electric-verizon-cleveland-cliffs-and-other-big-stocks-moving-higher-on-tuesday,NKLA,0.188683,Somewhat-Bullish,0.293095
"Apple conference, OPEC's oil cut, Nasdaq at 2023 high in week ahead",20230604T223822,https://www.foxbusiness.com/markets/apple-conference-saudis-oil-cut-nasdaq-hits-2023-high-top-week-ahead,NKLA,0.073546,Neutral,-0.103825
"Bed Bath & Beyond  ( NASDAQ:BBBY ) , Catalyst Pharmaceuticals  ( NASDAQ:CPRX )  - Nikola, Bed Bath & Beyond And Some Other Big Stocks Moving Higher In Today's Pre-Market Session",20220914T112255,https://www.benzinga.com/news/22/09/28862364/nikola-bed-bath-beyond-and-some-other-big-stocks-moving-higher-in-todays-pre-market-session,NKLA,0.407844,Somewhat-Bullish,0.316893
Why Mainz Biomed Shares Are Trading Higher By Around 16%; Here Are 20 Stocks Moving Premarket - Mainz Biomed  ( NASDAQ:MYNZ ) ,20240709T093325,https://www.benzinga.com/news/24/07/39681435/why-mainz-biomed-shares-are-trading-higher-by-around-16-here-are-20-stocks-moving-premarket,NKLA,0.160633,Somewhat-Bullish,0.336638
"Morgan Stanley, Charles Schwab, Bank of America, And Other Big Stocks Moving Higher On Tuesday - Amarin Corp  ( NASDAQ:AMRN ) , Astronics  ( NASDAQ:ATRO ) ",20230718T142201,https://www.benzinga.com/news/23/07/33268166/morgan-stanley-charles-schwab-bank-of-america-and-other-big-stocks-moving-higher-on-tuesday,NKLA,0.320974,Neutral,0.0
Why Aaron's Shares Are Trading Lower By Over 9%? Here Are Other Stocks Moving In Tuesday's Mid-Day Session,20230801T190537,https://markets.businessinsider.com/news/stocks/why-aaron-s-shares-are-trading-lower-by-over-9-here-are-other-stocks-moving-in-tuesday-s-mid-day-session-1032502331,NKLA,0.032961,Somewhat-Bullish,0.189053
"Transocean, Wolfspeed, TETRA Technologies And Other Big Stocks Moving Higher On Wednesday - Digital World Acq  ( NASDAQ:DWAC ) , Allarity Therapeutics  ( NASDAQ:ALLR ) ",20230705T144718,https://www.benzinga.com/news/23/07/33117263/transocean-wolfspeed-tetra-technologies-and-other-big-stocks-moving-higher-on-wednesday,NKLA,0.239305,Bullish,0.362794
12 of Wall Street's Newest Dividend Stocks,20220506T162720,https://www.kiplinger.com/investing/stocks/dividend-stocks/604648/wall-streets-newest-dividend-stocks,NKLA,0.019563,Neutral,0.070394
"Why US Steel Shares Are Trading Higher By 23%; Here Are 20 Stocks Moving Premarket - XIAO-I  ( NASDAQ:AIXI ) , AGBA Group Holding  ( NASDAQ:AGBA ) ",20230814T122402,https://www.benzinga.com/news/23/08/33828709/why-us-steel-shares-are-trading-higher-by-23-here-are-20-stocks-moving-premarket,NKLA,0.226301,Somewhat-Bearish,-0.250587
"AMC Entertainment, Nikola, Cleveland-Cliffs And Other Big Stocks Moving Lower In Monday's Pre-Market Session - XIAO-I  ( NASDAQ:AIXI ) , AMC Enter Hldgs  ( NYSE:AMC ) ",20230814T104436,https://www.benzinga.com/news/23/08/33824967/amc-entertainment-nikola-cleveland-cliffs-and-other-big-stocks-moving-lower-in-mondays-pre-market-se,NKLA,0.320279,Somewhat-Bearish,-0.192512
