Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SCHL,Scholastic Corporation,29.3,-7.26,-19.86,796847,151932,826427000,2024-07-19T20:13:07.188755
LPA,Logistic Properties of the Americas,18.91,-6.1,-24.39,546901,398341,599630000,2024-07-19T20:13:07.188755
MNDR,Mobile-health Network Solutions,1.12,-0.24,-17.65,767290,1831000,237231000,2024-07-19T20:13:07.188755
HAO,Haoxi Health Technology Limited,3.96,-1.01,-20.32,684267,423631,127670000,2024-07-19T20:13:07.188755
NAAS,NaaS Technology Inc.,6.22,-1.87,-23.11,20738000,2116000,80202000,2024-07-19T20:13:07.188755
NWGL,Nature Wood Group Limited,2.48,-0.46,-15.65,51452,105482,41052000,2024-07-19T20:13:07.188755
MEDS,"TRxADE HEALTH, Inc.",14.74,-6.18,-29.54,211591,121324,20730000,2024-07-19T20:13:07.188755
JZXN,"Jiuzi Holdings, Inc.",2.175,-0.525,-19.44,52082,36382,19692000,2024-07-19T20:13:07.188755
SILO,"Silo Pharma, Inc.",2.46,-1.01,-29.11,11753000,5030000,9069000,2024-07-19T20:13:07.188755
GCTK,"GlucoTrack, Inc.",1.32,-0.26,-16.46,19759,28822,7232000,2024-07-19T20:13:07.188755
SLRX,"Salarius Pharmaceuticals, Inc.",1.83,-0.605,-24.85,934884,434092,1093000,2024-07-19T20:13:07.188755
