,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,
OrdinarySharesNumber,22895892.0,22174066.0,22174066.0,22174066.0
ShareIssued,22895892.0,22174066.0,22174066.0,22174066.0
TotalDebt,103000.0,140000.0,176000.0,211000.0
TangibleBookValue,97875000.0,-198414000.0,-192699000.0,-186950000.0
InvestedCapital,97875000.0,-198414000.0,-192699000.0,-186950000.0
WorkingCapital,97767000.0,16067000.0,21761000.0,27513000.0
NetTangibleAssets,97875000.0,-198414000.0,-192699000.0,-186950000.0
CapitalLeaseObligations,103000.0,140000.0,176000.0,211000.0
CommonStockEquity,97875000.0,-198414000.0,-192699000.0,-186950000.0
TotalCapitalization,97875000.0,-198414000.0,-192699000.0,-186950000.0
TotalEquityGrossMinorityInterest,97875000.0,-198414000.0,-192699000.0,-186950000.0
StockholdersEquity,97875000.0,-198414000.0,-192699000.0,-186950000.0
GainsLossesNotAffectingRetainedEarnings,0.0,0.0,-13000.0,-84000.0
OtherEquityAdjustments,,,-13000.0,-84000.0
RetainedEarnings,-241593000.0,-235240000.0,-228455000.0,-221868000.0
AdditionalPaidInCapital,339466000.0,36825000.0,35768000.0,35001000.0
CapitalStock,2000.0,1000.0,1000.0,1000.0
CommonStock,2000.0,1000.0,1000.0,1000.0
PreferredStock,0.0,,,
TotalLiabilitiesNetMinorityInterest,5050000.0,219912000.0,219952000.0,219981000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1000.0,214625000.0,214665000.0,214702000.0
PreferredSecuritiesOutsideStockEquity,0.0,214625000.0,214626000.0,214624000.0
DerivativeProductLiabilities,1000.0,,,
LongTermDebtAndCapitalLeaseObligation,0.0,0.0,39000.0,78000.0
LongTermCapitalLeaseObligation,0.0,0.0,39000.0,78000.0
CurrentLiabilities,5049000.0,5287000.0,5287000.0,5279000.0
OtherCurrentLiabilities,95000.0,103000.0,167000.0,57000.0
CurrentDebtAndCapitalLeaseObligation,103000.0,140000.0,137000.0,133000.0
CurrentCapitalLeaseObligation,103000.0,140000.0,137000.0,133000.0
PensionandOtherPostRetirementBenefitPlansCurrent,689000.0,177000.0,16000.0,636000.0
PayablesAndAccruedExpenses,4162000.0,4867000.0,4967000.0,4453000.0
CurrentAccruedExpenses,2460000.0,2144000.0,3506000.0,3328000.0
Payables,1702000.0,2723000.0,1461000.0,1125000.0
AccountsPayable,1702000.0,2723000.0,1461000.0,1125000.0
TotalAssets,102925000.0,21498000.0,27253000.0,33031000.0
TotalNonCurrentAssets,109000.0,144000.0,205000.0,239000.0
NonCurrentPrepaidAssets,0.0,0.0,27000.0,27000.0
NetPPE,109000.0,144000.0,178000.0,212000.0
GrossPPE,109000.0,144000.0,178000.0,212000.0
OtherProperties,109000.0,144000.0,178000.0,212000.0
CurrentAssets,102816000.0,21354000.0,27048000.0,32792000.0
OtherCurrentAssets,77000.0,107000.0,83000.0,95000.0
CurrentDeferredAssets,,2637000.0,1333000.0,0.0
PrepaidAssets,897000.0,102000.0,378000.0,352000.0
CashCashEquivalentsAndShortTermInvestments,101842000.0,18508000.0,25254000.0,32345000.0
OtherShortTermInvestments,0.0,0.0,12916000.0,32187000.0
CashAndCashEquivalents,101842000.0,18508000.0,12338000.0,158000.0
