,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,97222028.0,97063323.0,96705318.0
ShareIssued,97222028.0,97063323.0,96705318.0
NetDebt,95737000.0,73426000.0,83182000.0
TotalDebt,146202000.0,144011000.0,105631000.0
TangibleBookValue,-94118000.0,-71180000.0,-51319000.0
InvestedCapital,44412000.0,64355000.0,45535000.0
WorkingCapital,33723000.0,47036000.0,2879000.0
NetTangibleAssets,-94118000.0,-71180000.0,-51319000.0
CapitalLeaseObligations,16019000.0,16855000.0,17184000.0
CommonStockEquity,-85771000.0,-62801000.0,-42912000.0
TotalCapitalization,42335000.0,62259000.0,45429000.0
TotalEquityGrossMinorityInterest,-85771000.0,-62801000.0,-42912000.0
StockholdersEquity,-85771000.0,-62801000.0,-42912000.0
GainsLossesNotAffectingRetainedEarnings,-2857000.0,-2233000.0,-1426000.0
TreasuryStock,174720000.0,174720000.0,174720000.0
RetainedEarnings,-594489000.0,-570763000.0,-548110000.0
AdditionalPaidInCapital,686289000.0,684909000.0,681338000.0
CapitalStock,6000.0,6000.0,6000.0
CommonStock,6000.0,6000.0,6000.0
TotalLiabilitiesNetMinorityInterest,244858000.0,242883000.0,185618000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,179850000.0,173773000.0,113053000.0
OtherNonCurrentLiabilities,4470000.0,4502000.0,4548000.0
DerivativeProductLiabilities,26893000.0,23532000.0,
NonCurrentDeferredLiabilities,4362000.0,3824000.0,2980000.0
NonCurrentDeferredRevenue,4362000.0,3824000.0,2980000.0
LongTermDebtAndCapitalLeaseObligation,144125000.0,141915000.0,105525000.0
LongTermCapitalLeaseObligation,16019000.0,16855000.0,17184000.0
LongTermDebt,128106000.0,125060000.0,88341000.0
CurrentLiabilities,65008000.0,69110000.0,72565000.0
OtherCurrentLiabilities,2371000.0,3298000.0,2559000.0
CurrentDeferredLiabilities,14317000.0,14190000.0,15929000.0
CurrentDeferredRevenue,14317000.0,14190000.0,15929000.0
CurrentDebtAndCapitalLeaseObligation,2077000.0,2096000.0,106000.0
CurrentDebt,2077000.0,2096000.0,106000.0
PensionandOtherPostRetirementBenefitPlansCurrent,,,0.0
PayablesAndAccruedExpenses,46243000.0,49526000.0,53971000.0
CurrentAccruedExpenses,14885000.0,15483000.0,19924000.0
InterestPayable,128000.0,464000.0,384000.0
Payables,31358000.0,34043000.0,34047000.0
OtherPayable,5868000.0,5627000.0,849000.0
TotalTaxPayable,9640000.0,10421000.0,11431000.0
IncomeTaxPayable,4989000.0,4845000.0,5102000.0
AccountsPayable,15850000.0,17995000.0,21767000.0
TotalAssets,159087000.0,180082000.0,142706000.0
TotalNonCurrentAssets,60356000.0,63936000.0,67262000.0
OtherNonCurrentAssets,9110000.0,9109000.0,9809000.0
NonCurrentDeferredAssets,9856000.0,10601000.0,10916000.0
NonCurrentDeferredTaxesAssets,,,0.0
NonCurrentAccountsReceivable,10010000.0,11671000.0,13247000.0
InvestmentsAndAdvances,619000.0,606000.0,590000.0
LongTermEquityInvestment,619000.0,606000.0,590000.0
InvestmentsinJointVenturesatCost,619000.0,606000.0,590000.0
GoodwillAndOtherIntangibleAssets,8347000.0,8379000.0,8407000.0
OtherIntangibleAssets,6260000.0,6269000.0,6262000.0
Goodwill,2087000.0,2110000.0,2145000.0
NetPPE,22414000.0,23570000.0,24293000.0
AccumulatedDepreciation,-2361000.0,-2060000.0,-1772000.0
GrossPPE,24775000.0,25630000.0,26065000.0
Leases,8299000.0,8294000.0,8272000.0
ConstructionInProgress,1076000.0,1004000.0,994000.0
MachineryFurnitureEquipment,2422000.0,2427000.0,2541000.0
BuildingsAndImprovements,12978000.0,13905000.0,14258000.0
Properties,0.0,0.0,0.0
CurrentAssets,98731000.0,116146000.0,75444000.0
OtherCurrentAssets,498000.0,268000.0,591000.0
CurrentDeferredAssets,1843000.0,1891000.0,1886000.0
RestrictedCash,67000.0,68000.0,69000.0
PrepaidAssets,6600000.0,7105000.0,8333000.0
Inventory,43533000.0,43058000.0,42497000.0
FinishedGoods,43533000.0,43058000.0,42497000.0
Receivables,11744000.0,10026000.0,16803000.0
OtherReceivables,6233000.0,5810000.0,5205000.0
DuefromRelatedPartiesCurrent,382000.0,115000.0,1669000.0
AccountsReceivable,5129000.0,4101000.0,9929000.0
AllowanceForDoubtfulAccountsReceivable,-16148000.0,-19108000.0,-16043000.0
GrossAccountsReceivable,21277000.0,23209000.0,25972000.0
CashCashEquivalentsAndShortTermInvestments,34446000.0,53730000.0,5265000.0
CashAndCashEquivalents,34446000.0,53730000.0,5265000.0
