,2023-09-30,2022-12-31
OrdinarySharesNumber,135502838.0,135502838.0
ShareIssued,135502838.0,135502838.0
TotalDebt,40000.0,40000.0
TangibleBookValue,1459739.0,3286177.0
InvestedCapital,2207059.0,3700180.0
WorkingCapital,1459739.0,3286177.0
NetTangibleAssets,1459739.0,3286177.0
CommonStockEquity,2167059.0,3660180.0
TotalCapitalization,2167059.0,3660180.0
TotalEquityGrossMinorityInterest,2167059.0,3660180.0
StockholdersEquity,2167059.0,3660180.0
RetainedEarnings,-12366733.0,-10772910.0
AdditionalPaidInCapital,1120314.0,1019612.0
CapitalStock,13413478.0,13413478.0
CommonStock,13413478.0,13413478.0
TotalLiabilitiesNetMinorityInterest,348403.0,377754.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
NonCurrentDeferredLiabilities,,0.0
NonCurrentDeferredRevenue,,0.0
CurrentLiabilities,348403.0,377754.0
CurrentDebtAndCapitalLeaseObligation,40000.0,40000.0
CurrentDebt,40000.0,40000.0
OtherCurrentBorrowings,40000.0,40000.0
PayablesAndAccruedExpenses,308403.0,337754.0
TotalAssets,2515462.0,4037934.0
TotalNonCurrentAssets,707320.0,374003.0
GoodwillAndOtherIntangibleAssets,707320.0,374003.0
OtherIntangibleAssets,707320.0,374003.0
CurrentAssets,1808142.0,3663931.0
OtherCurrentAssets,78350.0,35848.0
Receivables,58412.0,118891.0
TaxesReceivable,58412.0,118891.0
CashCashEquivalentsAndShortTermInvestments,1671380.0,3509192.0
OtherShortTermInvestments,545703.0,915141.0
CashAndCashEquivalents,1125677.0,2594051.0
CashFinancial,1125677.0,2594051.0
