,2023-06-30,2022-12-31
OrdinarySharesNumber,99025190.0,99025190.0
ShareIssued,99025190.0,99025190.0
TangibleBookValue,31773595.0,32420721.0
InvestedCapital,31773595.0,32420721.0
WorkingCapital,-2979504.0,91859.0
NetTangibleAssets,31773595.0,32420721.0
CommonStockEquity,31773595.0,32420721.0
TotalCapitalization,31773595.0,32420721.0
TotalEquityGrossMinorityInterest,31773595.0,32420721.0
StockholdersEquity,31773595.0,32420721.0
GainsLossesNotAffectingRetainedEarnings,40878338.0,36350972.0
OtherEquityAdjustments,44470123.0,40522228.0
ForeignCurrencyTranslationAdjustments,-3591785.0,-4171256.0
RetainedEarnings,-9144157.0,-3969665.0
CapitalStock,39414.0,39414.0
CommonStock,39414.0,39414.0
TotalLiabilitiesNetMinorityInterest,3211104.0,130210.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,3211104.0,130210.0
CurrentProvisions,7458.0,
PayablesAndAccruedExpenses,3203646.0,130210.0
Payables,3203646.0,130210.0
OtherPayable,22422.0,12555.0
AccountsPayable,3181224.0,117655.0
TotalAssets,34984699.0,32550931.0
TotalNonCurrentAssets,34753099.0,32328862.0
OtherNonCurrentAssets,21170.0,20809.0
NonCurrentDeferredAssets,34724374.0,32297279.0
NetPPE,7555.0,10774.0
AccumulatedDepreciation,-49048.0,-44862.0
GrossPPE,56603.0,55636.0
OtherProperties,34724374.0,32297279.0
MachineryFurnitureEquipment,56603.0,55636.0
CurrentAssets,231600.0,222069.0
PrepaidAssets,4310.0,4237.0
Receivables,89839.0,54724.0
TaxesReceivable,89839.0,54724.0
CashCashEquivalentsAndShortTermInvestments,137451.0,163108.0
CashAndCashEquivalents,137451.0,163108.0
CashFinancial,137451.0,163108.0
