,2023-06-30,2022-12-31
OrdinarySharesNumber,4248529135.0,4225261885.0
ShareIssued,4248529135.0,4225261885.0
TotalDebt,5141008000.0,4421661000.0
TangibleBookValue,35664502000.0,32968715000.0
InvestedCapital,40553335000.0,37830400000.0
WorkingCapital,9736677000.0,9151271000.0
NetTangibleAssets,35664502000.0,32968715000.0
CapitalLeaseObligations,2326050000.0,1638668000.0
CommonStockEquity,37738377000.0,35047407000.0
TotalCapitalization,39397749000.0,36508970000.0
TotalEquityGrossMinorityInterest,39044320000.0,36213077000.0
MinorityInterest,1305943000.0,1165670000.0
StockholdersEquity,37738377000.0,35047407000.0
OtherEquityInterest,2316332000.0,
RetainedEarnings,12782788000.0,
AdditionalPaidInCapital,22570999000.0,
CapitalStock,234000.0,233000.0
CommonStock,234000.0,233000.0
TotalLiabilitiesNetMinorityInterest,13096912000.0,13351308000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,4956064000.0,4032711000.0
NonCurrentDeferredRevenue,968975000.0,949462000.0
NonCurrentDeferredTaxesLiabilities,126609000.0,132076000.0
LongTermDebtAndCapitalLeaseObligation,3860480000.0,2951173000.0
LongTermCapitalLeaseObligation,2201108000.0,1489610000.0
LongTermDebt,1659372000.0,1461563000.0
CurrentLiabilities,8140848000.0,9318597000.0
CurrentDebtAndCapitalLeaseObligation,1280528000.0,1470488000.0
CurrentCapitalLeaseObligation,124942000.0,149058000.0
CurrentDebt,1155586000.0,1321430000.0
Payables,2173956000.0,3570857000.0
OtherPayable,954369000.0,1945138000.0
TotalTaxPayable,646391000.0,831331000.0
AccountsPayable,573196000.0,794388000.0
TotalAssets,52141232000.0,49564385000.0
TotalNonCurrentAssets,34263707000.0,31094517000.0
NonCurrentPrepaidAssets,69777000.0,58877000.0
NonCurrentDeferredTaxesAssets,263597000.0,222568000.0
FinancialAssets,,0.0
InvestmentinFinancialAssets,2760162000.0,2709211000.0
AvailableForSaleSecurities,22035000.0,41470000.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,2738127000.0,2667741000.0
LongTermEquityInvestment,,1581565000.0
InvestmentsinAssociatesatCost,,1581565000.0
GoodwillAndOtherIntangibleAssets,2073875000.0,2078692000.0
OtherIntangibleAssets,543961000.0,548778000.0
Goodwill,1529914000.0,1529914000.0
NetPPE,28994897000.0,25915998000.0
AccumulatedDepreciation,,-2488375000.0
GrossPPE,28994897000.0,25915998000.0
ConstructionInProgress,,15934991000.0
OtherProperties,28994897000.0,25915998000.0
MachineryFurnitureEquipment,,6141253000.0
BuildingsAndImprovements,,3994312000.0
LandAndImprovements,,2333817000.0
Properties,,0.0
CurrentAssets,17877525000.0,18469868000.0
HedgingAssetsCurrent,49616000.0,201243000.0
CurrentDeferredAssets,1085707000.0,1096480000.0
RestrictedCash,39323000.0,25374000.0
PrepaidAssets,143117000.0,113511000.0
Inventory,1965134000.0,2280911000.0
FinishedGoods,22763000.0,20017000.0
WorkInProcess,10376000.0,10312000.0
RawMaterials,1931995000.0,2250582000.0
OtherReceivables,618480000.0,1029863000.0
TaxesReceivable,411794000.0,343334000.0
AccountsReceivable,4855692000.0,4650663000.0
AllowanceForDoubtfulAccountsReceivable,-677417000.0,-549088000.0
GrossAccountsReceivable,5533109000.0,5199751000.0
CashCashEquivalentsAndShortTermInvestments,8694263000.0,8714323000.0
OtherShortTermInvestments,1339128000.0,2319101000.0
CashAndCashEquivalents,7355135000.0,6395222000.0
CashFinancial,7355135000.0,6395222000.0
