,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,88206048.0,87970897.0,87766116.0,86968309.0
ShareIssued,88206048.0,87970897.0,87766116.0,86968309.0
TotalDebt,6518000.0,6832000.0,7143000.0,7466000.0
TangibleBookValue,116455000.0,117162000.0,106320000.0,109400000.0
InvestedCapital,160270000.0,161653000.0,151584000.0,155425000.0
WorkingCapital,104130000.0,108385000.0,100073000.0,104310000.0
NetTangibleAssets,116455000.0,117162000.0,106320000.0,109400000.0
CapitalLeaseObligations,6518000.0,6832000.0,7143000.0,7466000.0
CommonStockEquity,160270000.0,161653000.0,151584000.0,155425000.0
TotalCapitalization,160270000.0,161653000.0,151584000.0,155425000.0
TotalEquityGrossMinorityInterest,160270000.0,161653000.0,151584000.0,155425000.0
MinorityInterest,,,,0.0
StockholdersEquity,160270000.0,161653000.0,151584000.0,155425000.0
RetainedEarnings,70515000.0,74709000.0,66627000.0,71850000.0
AdditionalPaidInCapital,89746000.0,86935000.0,84948000.0,83566000.0
CapitalStock,9000.0,9000.0,9000.0,9000.0
CommonStock,9000.0,9000.0,9000.0,9000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,27890000.0,25205000.0,27260000.0,35179000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,6138000.0,7964000.0,8989000.0,9272000.0
OtherNonCurrentLiabilities,23000.0,248000.0,540000.0,773000.0
DerivativeProductLiabilities,862000.0,2152000.0,2567000.0,2298000.0
NonCurrentDeferredLiabilities,,,,0.0
LongTermDebtAndCapitalLeaseObligation,5253000.0,5564000.0,5882000.0,6201000.0
LongTermCapitalLeaseObligation,5253000.0,5564000.0,5882000.0,6201000.0
CurrentLiabilities,21752000.0,17241000.0,18271000.0,25907000.0
CurrentDeferredLiabilities,430000.0,677000.0,216000.0,1149000.0
CurrentDeferredRevenue,430000.0,677000.0,216000.0,1149000.0
CurrentDebtAndCapitalLeaseObligation,1265000.0,1268000.0,1261000.0,1265000.0
CurrentCapitalLeaseObligation,1265000.0,1268000.0,1261000.0,1265000.0
PensionandOtherPostRetirementBenefitPlansCurrent,5117000.0,3117000.0,1799000.0,8939000.0
PayablesAndAccruedExpenses,14940000.0,12179000.0,14995000.0,14554000.0
CurrentAccruedExpenses,2794000.0,3420000.0,2703000.0,4941000.0
Payables,12146000.0,8759000.0,12292000.0,9613000.0
TotalTaxPayable,1852000.0,,3345000.0,134000.0
IncomeTaxPayable,1852000.0,,3345000.0,120000.0
AccountsPayable,10294000.0,8759000.0,8947000.0,9479000.0
TotalAssets,188160000.0,186858000.0,178844000.0,190604000.0
TotalNonCurrentAssets,62278000.0,61232000.0,60500000.0,60387000.0
OtherNonCurrentAssets,308000.0,345000.0,346000.0,359000.0
NonCurrentDeferredAssets,12067000.0,10037000.0,8288000.0,6962000.0
NonCurrentDeferredTaxesAssets,12067000.0,10037000.0,8288000.0,6962000.0
InvestmentsAndAdvances,636000.0,631000.0,621000.0,789000.0
LongTermEquityInvestment,636000.0,631000.0,621000.0,789000.0
GoodwillAndOtherIntangibleAssets,43815000.0,44491000.0,45264000.0,46025000.0
OtherIntangibleAssets,8973000.0,9649000.0,10422000.0,11183000.0
Goodwill,34842000.0,34842000.0,34842000.0,34842000.0
NetPPE,5452000.0,5728000.0,5981000.0,6252000.0
AccumulatedDepreciation,-443000.0,-430000.0,-437000.0,-429000.0
GrossPPE,5895000.0,6158000.0,6418000.0,6681000.0
MachineryFurnitureEquipment,908000.0,924000.0,941000.0,949000.0
BuildingsAndImprovements,4987000.0,5234000.0,5477000.0,5732000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,125882000.0,125626000.0,118344000.0,130217000.0
PrepaidAssets,2673000.0,10026000.0,3544000.0,1466000.0
Receivables,48870000.0,42539000.0,39499000.0,56172000.0
ReceivablesAdjustmentsAllowances,-656000.0,-663000.0,-678000.0,-699000.0
OtherReceivables,40000.0,,188000.0,483000.0
TaxesReceivable,177000.0,177000.0,191000.0,145000.0
AccountsReceivable,49309000.0,43025000.0,39798000.0,56243000.0
CashCashEquivalentsAndShortTermInvestments,74339000.0,73061000.0,75301000.0,72579000.0
CashAndCashEquivalents,74339000.0,73061000.0,75301000.0,72579000.0
CashFinancial,,,75301000.0,72579000.0
