,2023-09-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,
OrdinarySharesNumber,299282129.0,299282129.0,298765462.0
ShareIssued,299282129.0,299282129.0,298765462.0
TotalDebt,5503222.0,4789941.0,4927257.0
TangibleBookValue,-7041431.0,5365007.0,7965963.0
InvestedCapital,-4218333.0,7122528.0,9674352.0
WorkingCapital,-10631038.0,1620252.0,4675529.0
NetTangibleAssets,-7041431.0,5365007.0,7965963.0
CapitalLeaseObligations,2680124.0,3032420.0,3218868.0
CommonStockEquity,-7041431.0,5365007.0,7965963.0
TotalCapitalization,-6707928.0,5365007.0,7965963.0
TotalEquityGrossMinorityInterest,-8366947.0,4679574.0,7370222.0
MinorityInterest,-1325516.0,-685433.0,-595741.0
StockholdersEquity,-7041431.0,5365007.0,7965963.0
GainsLossesNotAffectingRetainedEarnings,17832199.0,17967716.0,17518875.0
OtherEquityAdjustments,17832199.0,17967716.0,17518875.0
RetainedEarnings,-90657701.0,-78386780.0,-75252483.0
CapitalStock,65784071.0,65784071.0,65699571.0
CommonStock,65784071.0,65784071.0,65699571.0
TotalLiabilitiesNetMinorityInterest,18589219.0,14797464.0,9864599.0
TotalNonCurrentLiabilitiesNetMinorityInterest,2323889.0,2342354.0,2515962.0
LongTermDebtAndCapitalLeaseObligation,2323889.0,2342354.0,2515962.0
LongTermCapitalLeaseObligation,1990386.0,2342354.0,2515962.0
LongTermDebt,333503.0,,
CurrentLiabilities,16265330.0,12455110.0,7348637.0
CurrentDebtAndCapitalLeaseObligation,3179333.0,2447587.0,2411295.0
CurrentCapitalLeaseObligation,689738.0,690066.0,702906.0
CurrentDebt,2489595.0,1757521.0,1708389.0
OtherCurrentBorrowings,2489595.0,1757521.0,1708389.0
CurrentProvisions,32414.0,32445.0,32404.0
PayablesAndAccruedExpenses,13053583.0,9975078.0,4904938.0
CurrentAccruedExpenses,12005911.0,7673167.0,2097641.0
Payables,1047672.0,2301911.0,2807297.0
DuetoRelatedPartiesCurrent,,,0.0
AccountsPayable,1047672.0,2301911.0,2807297.0
TotalAssets,10222272.0,19477038.0,17234821.0
TotalNonCurrentAssets,4587980.0,5401676.0,5210655.0
OtherNonCurrentAssets,73164.0,73235.0,73294.0
InvestmentsAndAdvances,514550.0,438943.0,442660.0
OtherInvestments,514550.0,,442660.0
GoodwillAndOtherIntangibleAssets,,,0.0
Goodwill,,,0.0
NetPPE,4000266.0,4889498.0,4694701.0
AccumulatedDepreciation,-3793121.0,-3333650.0,-3067863.0
GrossPPE,7793387.0,8223148.0,7762564.0
Leases,8697.0,8705.0,8709.0
MachineryFurnitureEquipment,2562717.0,2987760.0,2524909.0
BuildingsAndImprovements,5221973.0,5226683.0,5228946.0
Properties,0.0,0.0,0.0
CurrentAssets,5634292.0,14075362.0,12024166.0
RestrictedCash,169411.0,169498.0,169636.0
PrepaidAssets,233717.0,368864.0,295421.0
Inventory,,,0.0
Receivables,1191365.0,2103718.0,1429331.0
ReceivablesAdjustmentsAllowances,,,0.0
OtherReceivables,,394649.0,394971.0
TaxesReceivable,98311.0,144467.0,143471.0
AccountsReceivable,1093054.0,1564602.0,890889.0
AllowanceForDoubtfulAccountsReceivable,-1777940.0,-1778445.0,-1758122.0
GrossAccountsReceivable,2870994.0,3343047.0,2649011.0
CashCashEquivalentsAndShortTermInvestments,4039799.0,11433282.0,10129778.0
CashAndCashEquivalents,4039799.0,11433282.0,10129778.0
CashEquivalents,1305000.0,3770000.0,6225000.0
CashFinancial,2734799.0,7663282.0,3904778.0
