,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,
OrdinarySharesNumber,256529597.0,253331449.0,253331449.0,253331449.0
ShareIssued,256529597.0,253331449.0,253331449.0,253331449.0
NetDebt,14820986.0,12153711.0,9037557.0,6520421.0
TotalDebt,14860053.0,12358242.0,9257817.0,6930550.0
TangibleBookValue,-17715440.0,-14660639.0,-11644941.0,-8463059.0
InvestedCapital,1323912.0,2430745.0,2897371.0,4306013.0
WorkingCapital,-8996042.0,-6198201.0,-10855503.0,-8832497.0
NetTangibleAssets,-17715440.0,-14660639.0,-11644941.0,-8463059.0
CapitalLeaseObligations,20833.0,80903.0,143463.0,203348.0
CommonStockEquity,-13515308.0,-9846594.0,-6216983.0,-2421189.0
TotalCapitalization,-3792598.0,-267692.0,-4309514.0,-1501189.0
TotalEquityGrossMinorityInterest,-13515308.0,-9846594.0,-6216983.0,-2421189.0
StockholdersEquity,-13515308.0,-9846594.0,-6216983.0,-2421189.0
GainsLossesNotAffectingRetainedEarnings,5720074.0,5672566.0,4932927.0,4734540.0
OtherEquityAdjustments,5720074.0,5672566.0,,
RetainedEarnings,-73992726.0,-70052634.0,-65683384.0,-61689203.0
CapitalStock,54757344.0,54533474.0,54533474.0,54533474.0
CommonStock,54757344.0,54533474.0,54533474.0,54533474.0
TotalLiabilitiesNetMinorityInterest,19357314.0,16500113.0,13623018.0,10634554.0
TotalNonCurrentLiabilitiesNetMinorityInterest,9722710.0,9578902.0,1907469.0,920000.0
LongTermDebtAndCapitalLeaseObligation,9722710.0,9578902.0,1907469.0,920000.0
LongTermCapitalLeaseObligation,,,,0.0
LongTermDebt,9722710.0,9578902.0,1907469.0,920000.0
CurrentLiabilities,9634604.0,6921211.0,11715549.0,9714554.0
CurrentDebtAndCapitalLeaseObligation,5137343.0,2779340.0,7350348.0,6010550.0
CurrentCapitalLeaseObligation,20833.0,80903.0,143463.0,203348.0
CurrentDebt,5116510.0,2698437.0,7206885.0,5807202.0
OtherCurrentBorrowings,583510.0,575437.0,583885.0,5807202.0
CurrentNotesPayable,4533000.0,2123000.0,6623000.0,
PayablesAndAccruedExpenses,4497261.0,4141871.0,4365201.0,3704004.0
CurrentAccruedExpenses,1047431.0,853355.0,805773.0,528442.0
InterestPayable,637607.0,536895.0,445513.0,279367.0
Payables,3449830.0,3288516.0,3559428.0,3175562.0
OtherPayable,34348.0,34687.0,36054.0,34718.0
TotalTaxPayable,142731.0,139359.0,138478.0,124445.0
AccountsPayable,3272751.0,3114470.0,3384896.0,3016399.0
TotalAssets,5842006.0,6653519.0,7406035.0,8213365.0
TotalNonCurrentAssets,5203444.0,5930509.0,6545989.0,7331308.0
OtherNonCurrentAssets,439744.0,440394.0,441605.0,440454.0
GoodwillAndOtherIntangibleAssets,4200132.0,4814045.0,5427958.0,6041870.0
OtherIntangibleAssets,4200132.0,4814045.0,5427958.0,6041870.0
NetPPE,563568.0,676070.0,676426.0,848984.0
AccumulatedDepreciation,-1845879.0,-1683563.0,-1608668.0,-1437903.0
GrossPPE,2409447.0,2359633.0,2285094.0,2286887.0
Leases,985816.0,965400.0,986764.0,987566.0
OtherProperties,478155.0,466690.0,353941.0,354229.0
MachineryFurnitureEquipment,486416.0,477990.0,484887.0,485217.0
BuildingsAndImprovements,459060.0,449553.0,459502.0,459875.0
CurrentAssets,638562.0,723010.0,860046.0,882057.0
PrepaidAssets,277298.0,189212.0,291406.0,250800.0
Receivables,343030.0,410170.0,491843.0,424476.0
TaxesReceivable,77298.0,170231.0,182937.0,164361.0
AccountsReceivable,265732.0,239939.0,308906.0,260115.0
CashCashEquivalentsAndShortTermInvestments,18234.0,123628.0,76797.0,206781.0
CashAndCashEquivalents,18234.0,123628.0,76797.0,206781.0
CashFinancial,18234.0,123628.0,76797.0,206781.0
