,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,343239988.0,342533365.0,330197774.0,319953940.0
ShareIssued,343239988.0,342533365.0,330197774.0,319953940.0
NetDebt,580951000.0,194134000.0,8716000.0,
TotalDebt,1177941000.0,713589000.0,702160000.0,695791000.0
TangibleBookValue,109525000.0,187531000.0,166368000.0,233583000.0
InvestedCapital,1446737000.0,1086110000.0,1068940000.0,1141327000.0
WorkingCapital,586142000.0,259965000.0,399523000.0,500573000.0
NetTangibleAssets,109525000.0,187531000.0,166368000.0,233583000.0
CapitalLeaseObligations,69548000.0,51906000.0,40910000.0,34969000.0
CommonStockEquity,338344000.0,424427000.0,407690000.0,480505000.0
TotalCapitalization,1446737000.0,1086110000.0,1068940000.0,1141327000.0
TotalEquityGrossMinorityInterest,338344000.0,424427000.0,407690000.0,480505000.0
StockholdersEquity,338344000.0,424427000.0,407690000.0,480505000.0
OtherEquityInterest,,,-9639000.0,-2953000.0
RetainedEarnings,-1465122000.0,-1369903000.0,-1287296000.0,-1166741000.0
AdditionalPaidInCapital,1803463000.0,1794327000.0,1704622000.0,1650196000.0
CapitalStock,3000.0,3000.0,3000.0,3000.0
CommonStock,3000.0,3000.0,3000.0,3000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,2037993000.0,1305861000.0,1096856000.0,1034921000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1176475000.0,719648000.0,710506000.0,704040000.0
NonCurrentDeferredLiabilities,16359000.0,15310000.0,15669000.0,15334000.0
NonCurrentDeferredRevenue,16359000.0,15310000.0,15669000.0,15334000.0
LongTermDebtAndCapitalLeaseObligation,1160116000.0,704338000.0,694837000.0,688706000.0
LongTermCapitalLeaseObligation,51723000.0,42655000.0,33587000.0,27884000.0
LongTermDebt,1108393000.0,661683000.0,661250000.0,660822000.0
CurrentLiabilities,861518000.0,586213000.0,386350000.0,330881000.0
OtherCurrentLiabilities,,4914000.0,4917000.0,4860000.0
CurrentDeferredLiabilities,27404000.0,12866000.0,,
CurrentDeferredRevenue,27404000.0,12866000.0,,
CurrentDebtAndCapitalLeaseObligation,17825000.0,9251000.0,7323000.0,7085000.0
CurrentCapitalLeaseObligation,17825000.0,9251000.0,7323000.0,7085000.0
PayablesAndAccruedExpenses,816289000.0,564096000.0,379027000.0,323796000.0
CurrentAccruedExpenses,371555000.0,380817000.0,310710000.0,264925000.0
InterestPayable,695000.0,4867000.0,695000.0,4867000.0
Payables,444734000.0,183279000.0,68317000.0,58871000.0
AccountsPayable,444734000.0,183279000.0,68317000.0,58871000.0
TotalAssets,2376337000.0,1730288000.0,1504546000.0,1515426000.0
TotalNonCurrentAssets,928677000.0,884110000.0,718673000.0,683972000.0
OtherNonCurrentAssets,54371000.0,54435000.0,18064000.0,16489000.0
GoodwillAndOtherIntangibleAssets,228819000.0,236896000.0,241322000.0,246922000.0
OtherIntangibleAssets,228819000.0,236896000.0,241322000.0,246922000.0
NetPPE,645487000.0,592779000.0,459287000.0,420561000.0
AccumulatedDepreciation,-37348000.0,-12615000.0,-4025000.0,-2481000.0
GrossPPE,682835000.0,605394000.0,463312000.0,423042000.0
Leases,647000.0,646000.0,634000.0,634000.0
ConstructionInProgress,3157000.0,16950000.0,339706000.0,339789000.0
OtherProperties,528896000.0,468448000.0,85640000.0,33424000.0
MachineryFurnitureEquipment,150135000.0,119350000.0,37332000.0,49195000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,1447660000.0,846178000.0,785873000.0,831454000.0
OtherCurrentAssets,47221000.0,47732000.0,72657000.0,60886000.0
RestrictedCash,97954000.0,54233000.0,4624000.0,
PrepaidAssets,176623000.0,67510000.0,2588000.0,2951000.0
Inventory,545653000.0,172996000.0,29016000.0,
FinishedGoods,256617000.0,2020000.0,,
WorkInProcess,20973000.0,61886000.0,,
RawMaterials,268063000.0,109090000.0,,
Receivables,50547000.0,33408000.0,22044000.0,27928000.0
TaxesReceivable,50547000.0,33408000.0,22044000.0,27928000.0
CashCashEquivalentsAndShortTermInvestments,529662000.0,470299000.0,654944000.0,739689000.0
OtherShortTermInvestments,2220000.0,2750000.0,2410000.0,3140000.0
CashAndCashEquivalents,527442000.0,467549000.0,652534000.0,736549000.0
