,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,121266120.0,121266120.0,121266120.0,121266120.0,121266120.0
ShareIssued,121266120.0,121266120.0,121266120.0,121266120.0,121266120.0
NetDebt,7409146.0,7606830.0,7166853.0,5199463.0,4014105.0
TotalDebt,8012030.0,8002449.0,7687442.0,7665345.0,5441260.0
TangibleBookValue,-9831368.0,-9696737.0,-8766892.0,-7396979.0,-5355607.0
InvestedCapital,-1819338.0,-1694288.0,-1079450.0,268366.0,85653.0
WorkingCapital,-2273521.0,-2086979.0,-1336924.0,140631.0,-30862.0
NetTangibleAssets,-9831368.0,-9696737.0,-8766892.0,-7396979.0,-5355607.0
CommonStockEquity,-9831368.0,-9696737.0,-8766892.0,-7396979.0,-5355607.0
TotalCapitalization,-2239471.0,-2049536.0,-1296039.0,155241.0,-17802.0
TotalEquityGrossMinorityInterest,-9831368.0,-9696737.0,-8766892.0,-7396979.0,-5355607.0
StockholdersEquity,-9831368.0,-9696737.0,-8766892.0,-7396979.0,-5355607.0
OtherEquityInterest,2975003.0,3222963.0,9178905.0,9178905.0,8933124.0
RetainedEarnings,-67989655.0,-67837320.0,-66860765.0,-65312206.0,-62651560.0
AdditionalPaidInCapital,12859925.0,12594261.0,6591609.0,6412963.0,6039470.0
CapitalStock,42323359.0,42323359.0,42323359.0,42323359.0,42323359.0
CommonStock,42323359.0,42323359.0,42323359.0,42323359.0,42323359.0
TotalLiabilitiesNetMinorityInterest,11799804.0,11654843.0,10937582.0,10529354.0,7943571.0
TotalNonCurrentLiabilitiesNetMinorityInterest,7591897.0,7647201.0,7470853.0,7552220.0,5337805.0
LongTermDebtAndCapitalLeaseObligation,7591897.0,7647201.0,7470853.0,7552220.0,5337805.0
LongTermDebt,7591897.0,7647201.0,7470853.0,7552220.0,5337805.0
CurrentLiabilities,4207907.0,4007642.0,3466729.0,2977134.0,2605766.0
CurrentDeferredLiabilities,,,,,0.0
CurrentDeferredRevenue,,,,,0.0
CurrentDebtAndCapitalLeaseObligation,420133.0,355248.0,216589.0,113125.0,103455.0
CurrentDebt,420133.0,355248.0,216589.0,113125.0,103455.0
PayablesAndAccruedExpenses,3787774.0,3652394.0,3250140.0,2864009.0,2502311.0
Payables,3787774.0,3652394.0,3250140.0,2864009.0,2502311.0
TotalTaxPayable,38906.0,33045.0,52620.0,41008.0,34132.0
AccountsPayable,3748868.0,3619349.0,3197520.0,2823001.0,2468179.0
TotalAssets,1968436.0,1958106.0,2170690.0,3132375.0,2587964.0
TotalNonCurrentAssets,34050.0,37443.0,40885.0,14610.0,13060.0
NetPPE,34050.0,37443.0,40885.0,14610.0,13060.0
AccumulatedDepreciation,,,,-40937.0,
GrossPPE,,,,55547.0,
OtherProperties,,,,15022.0,
MachineryFurnitureEquipment,,,,40525.0,
CurrentAssets,1934386.0,1920663.0,2129805.0,3117765.0,2574904.0
PrepaidAssets,229839.0,224375.0,285764.0,231099.0,282170.0
Receivables,1101663.0,1300669.0,1323452.0,420784.0,865579.0
OtherReceivables,993409.0,1059241.0,967661.0,69006.0,580379.0
TaxesReceivable,108254.0,241428.0,355791.0,351778.0,285200.0
CashCashEquivalentsAndShortTermInvestments,602884.0,395619.0,520589.0,2465882.0,1427155.0
CashAndCashEquivalents,602884.0,395619.0,520589.0,2465882.0,1427155.0
CashFinancial,602884.0,395619.0,520589.0,2465882.0,1427155.0
