,2023-06-30,2022-12-31
TreasurySharesNumber,0.0,
OrdinarySharesNumber,299071457.0,288133957.0
ShareIssued,299071457.0,288133957.0
TangibleBookValue,8012214.0,4719553.0
InvestedCapital,8012214.0,4719553.0
WorkingCapital,6912574.0,3561518.0
NetTangibleAssets,8012214.0,4719553.0
CommonStockEquity,8012214.0,4719553.0
TotalCapitalization,8012214.0,4719553.0
TotalEquityGrossMinorityInterest,8012214.0,4719553.0
StockholdersEquity,8012214.0,4719553.0
OtherEquityInterest,,165868.0
RetainedEarnings,-64668621.0,-63720369.0
AdditionalPaidInCapital,70930527.0,66545796.0
CapitalStock,598143.0,576093.0
CommonStock,598143.0,576093.0
TotalLiabilitiesNetMinorityInterest,2195326.0,1753109.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,2195326.0,1753109.0
Payables,873261.0,893424.0
OtherPayable,198032.0,432151.0
TotalTaxPayable,198032.0,145092.0
AccountsPayable,675229.0,316181.0
TotalAssets,10207540.0,6472662.0
TotalNonCurrentAssets,1099640.0,1158035.0
NetPPE,1099640.0,1158035.0
AccumulatedDepreciation,,-191139.0
GrossPPE,1099640.0,1349174.0
MachineryFurnitureEquipment,1099640.0,1349174.0
CurrentAssets,9107900.0,5314627.0
PrepaidAssets,65184.0,195570.0
Inventory,809.0,
OtherReceivables,10440.0,
TaxesReceivable,197836.0,1022831.0
AccountsReceivable,994742.0,70114.0
CashCashEquivalentsAndShortTermInvestments,7838889.0,4026112.0
CashAndCashEquivalents,7838889.0,4026112.0
CashEquivalents,,0.0
CashFinancial,7838889.0,4026112.0
