,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,4058524.0,4058524.0,4002320.0,4002320.0
ShareIssued,4058524.0,4058524.0,4002320.0,4002320.0
NetDebt,2941037.0,1823030.0,2414394.0,
TotalDebt,5312000.0,3184000.0,3563802.0,1268622.0
TangibleBookValue,-1741970.0,-168866.0,646726.0,1821268.0
InvestedCapital,32992967.0,33579337.0,35898950.0,35888532.0
WorkingCapital,2220666.0,1026196.0,1766580.0,373005.0
NetTangibleAssets,-1741970.0,-168866.0,646726.0,1821268.0
CapitalLeaseObligations,,,3276.0,8096.0
CommonStockEquity,27680967.0,30395337.0,32338424.0,34628006.0
TotalCapitalization,32950967.0,32895337.0,34838424.0,34628006.0
TotalEquityGrossMinorityInterest,27680967.0,30395337.0,32338424.0,34628006.0
StockholdersEquity,27680967.0,30395337.0,32338424.0,34628006.0
GainsLossesNotAffectingRetainedEarnings,-324292.0,-245459.0,-191592.0,-201653.0
ForeignCurrencyTranslationAdjustments,-324292.0,-245459.0,-191592.0,-201653.0
RetainedEarnings,-31961654.0,-28985808.0,-26636081.0,-24115606.0
AdditionalPaidInCapital,59763987.0,59423678.0,58965981.0,58745149.0
CapitalStock,202926.0,202926.0,200116.0,200116.0
CommonStock,202926.0,202926.0,200116.0,200116.0
PreferredStock,,,,0.0
TotalLiabilitiesNetMinorityInterest,6178818.0,3651065.0,4369819.0,2481008.0
TotalNonCurrentLiabilitiesNetMinorityInterest,5359333.0,2537562.0,2503276.0,8096.0
OtherNonCurrentLiabilities,89333.0,37562.0,,
LongTermDebtAndCapitalLeaseObligation,5270000.0,2500000.0,2503276.0,8096.0
LongTermCapitalLeaseObligation,,,3276.0,8096.0
LongTermDebt,5270000.0,2500000.0,2500000.0,
CurrentLiabilities,819485.0,1113503.0,1866543.0,2472912.0
CurrentDeferredLiabilities,111717.0,,,
CurrentDeferredRevenue,111717.0,,,
CurrentDebtAndCapitalLeaseObligation,42000.0,684000.0,1060526.0,1260526.0
CurrentDebt,42000.0,684000.0,1060526.0,1260526.0
OtherCurrentBorrowings,42000.0,,376526.0,376526.0
CurrentNotesPayable,,684000.0,684000.0,884000.0
PayablesAndAccruedExpenses,665768.0,429503.0,806017.0,1212386.0
CurrentAccruedExpenses,665768.0,429503.0,806017.0,1212386.0
DuetoRelatedPartiesCurrent,,,,0.0
TotalAssets,33859785.0,34046402.0,36708243.0,37109014.0
TotalNonCurrentAssets,30819634.0,31906703.0,33075120.0,34263097.0
OtherNonCurrentAssets,235215.0,73169.0,68817.0,80683.0
GoodwillAndOtherIntangibleAssets,29422937.0,30564203.0,31691698.0,32806738.0
OtherIntangibleAssets,,,,32806738.0
NetPPE,1161482.0,1269331.0,1314605.0,1375676.0
AccumulatedDepreciation,,,,-308153.0
GrossPPE,,,,1683829.0
ConstructionInProgress,,,,0.0
MachineryFurnitureEquipment,,,,1683829.0
CurrentAssets,3040151.0,2139699.0,3633123.0,2845917.0
OtherCurrentAssets,451698.0,241230.0,303318.0,195787.0
Inventory,217328.0,528114.0,572390.0,595222.0
FinishedGoods,99122.0,106203.0,84972.0,
WorkInProcess,35110.0,67736.0,84060.0,
RawMaterials,83096.0,354175.0,403358.0,
Receivables,162.0,9385.0,1611283.0,201546.0
DuefromRelatedPartiesCurrent,,,1500000.0,
AccountsReceivable,162.0,9385.0,111283.0,201546.0
CashCashEquivalentsAndShortTermInvestments,2370963.0,1360970.0,1146132.0,1853362.0
CashAndCashEquivalents,2370963.0,1360970.0,1146132.0,1853362.0
CashFinancial,2370963.0,,,
