,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,
OrdinarySharesNumber,23823476.0,22014927.0,21773078.0,18303193.0
ShareIssued,23823476.0,22014927.0,21773078.0,18303193.0
NetDebt,118122000.0,111445000.0,94963000.0,100710000.0
TotalDebt,125883000.0,117512000.0,111608000.0,116852000.0
TangibleBookValue,-155301000.0,-164762000.0,-159061000.0,-160790000.0
InvestedCapital,66162000.0,52743000.0,58225000.0,62435000.0
WorkingCapital,-68332000.0,-144754000.0,-132876000.0,-137669000.0
NetTangibleAssets,-155301000.0,-164762000.0,-159061000.0,-160790000.0
CapitalLeaseObligations,471000.0,578000.0,684000.0,2271000.0
CommonStockEquity,-59250000.0,-64191000.0,-52699000.0,-52146000.0
TotalCapitalization,23112000.0,-64191000.0,-52699000.0,-52146000.0
TotalEquityGrossMinorityInterest,-59250000.0,-64191000.0,-52699000.0,-52146000.0
StockholdersEquity,-59250000.0,-64191000.0,-52699000.0,-52146000.0
RetainedEarnings,-373098000.0,-361932000.0,-342448000.0,-323071000.0
AdditionalPaidInCapital,313611000.0,297522000.0,289532000.0,270743000.0
CapitalStock,237000.0,219000.0,217000.0,182000.0
CommonStock,237000.0,219000.0,217000.0,182000.0
TotalLiabilitiesNetMinorityInterest,250843000.0,263277000.0,257407000.0,255865000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,98394000.0,34149000.0,40562000.0,39501000.0
OtherNonCurrentLiabilities,758000.0,4733000.0,5314000.0,3821000.0
PreferredSecuritiesOutsideStockEquity,168000.0,11676000.0,13176000.0,13176000.0
TradeandOtherPayablesNonCurrent,0.0,0.0,124000.0,494000.0
NonCurrentDeferredLiabilities,15106000.0,17618000.0,21706000.0,20166000.0
NonCurrentDeferredRevenue,14532000.0,17080000.0,21234000.0,19701000.0
NonCurrentDeferredTaxesLiabilities,574000.0,538000.0,472000.0,465000.0
LongTermDebtAndCapitalLeaseObligation,82362000.0,122000.0,242000.0,1844000.0
LongTermCapitalLeaseObligation,0.0,122000.0,242000.0,1844000.0
LongTermDebt,82362000.0,,,
CurrentLiabilities,152449000.0,229128000.0,216845000.0,216364000.0
OtherCurrentLiabilities,1780000.0,1860000.0,2000000.0,845000.0
CurrentDeferredLiabilities,63757000.0,66799000.0,60584000.0,59826000.0
CurrentDeferredRevenue,63757000.0,66799000.0,60584000.0,58703000.0
CurrentDebtAndCapitalLeaseObligation,43521000.0,117390000.0,111366000.0,115008000.0
CurrentCapitalLeaseObligation,471000.0,456000.0,442000.0,427000.0
CurrentDebt,43050000.0,116934000.0,110924000.0,114581000.0
OtherCurrentBorrowings,19980000.0,,65932000.0,65684000.0
LineOfCredit,17303000.0,14907000.0,9559000.0,14092000.0
CurrentNotesPayable,5767000.0,102027000.0,35433000.0,34805000.0
PayablesAndAccruedExpenses,43391000.0,43079000.0,42895000.0,40685000.0
CurrentAccruedExpenses,25765000.0,23143000.0,21467000.0,21334000.0
Payables,17626000.0,19936000.0,21428000.0,19351000.0
OtherPayable,6293000.0,6142000.0,5970000.0,5843000.0
TotalTaxPayable,,,,645000.0
AccountsPayable,11333000.0,13794000.0,15458000.0,12863000.0
TotalAssets,191593000.0,199086000.0,204708000.0,203719000.0
TotalNonCurrentAssets,107476000.0,114712000.0,120739000.0,125024000.0
OtherNonCurrentAssets,1041000.0,1025000.0,1025000.0,216000.0
NonCurrentPrepaidAssets,,,,924000.0
NonCurrentDeferredAssets,9751000.0,12354000.0,12460000.0,14133000.0
GoodwillAndOtherIntangibleAssets,96051000.0,100571000.0,106362000.0,108644000.0
OtherIntangibleAssets,53476000.0,59242000.0,65033000.0,69300000.0
Goodwill,42575000.0,41329000.0,41329000.0,39344000.0
NetPPE,633000.0,762000.0,892000.0,1107000.0
AccumulatedDepreciation,-1506000.0,-1427000.0,-1345000.0,-1249000.0
GrossPPE,2139000.0,2189000.0,2237000.0,2356000.0
MachineryFurnitureEquipment,1910000.0,1910000.0,1910000.0,1984000.0
BuildingsAndImprovements,229000.0,279000.0,327000.0,372000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,84117000.0,84374000.0,83969000.0,78695000.0
OtherCurrentAssets,2684000.0,7084000.0,7084000.0,216000.0
CurrentDeferredAssets,31944000.0,34983000.0,31908000.0,25931000.0
RestrictedCash,0.0,502000.0,502000.0,502000.0
PrepaidAssets,3992000.0,4449000.0,4763000.0,3248000.0
Receivables,38207000.0,31867000.0,23751000.0,34927000.0
OtherReceivables,73000.0,78000.0,33000.0,20000.0
TaxesReceivable,157000.0,157000.0,157000.0,957000.0
AccountsReceivable,37977000.0,31632000.0,23561000.0,33950000.0
AllowanceForDoubtfulAccountsReceivable,-939000.0,-927000.0,-2272000.0,-2236000.0
GrossAccountsReceivable,38916000.0,32559000.0,25833000.0,36186000.0
CashCashEquivalentsAndShortTermInvestments,7290000.0,5489000.0,15961000.0,13871000.0
CashAndCashEquivalents,7290000.0,5489000.0,15961000.0,13871000.0
CashFinancial,7290000.0,5489000.0,15961000.0,13871000.0
