,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,102393542.0,102393542.0,102393542.0,65758406.0,65758406.0
ShareIssued,102393542.0,102393542.0,102393542.0,65758406.0,65758406.0
NetDebt,894000.0,273000.0,,,
TotalDebt,1005000.0,406000.0,,,
TangibleBookValue,17871000.0,18206000.0,18828000.0,2929000.0,12325405.0
InvestedCapital,18876000.0,18612000.0,18828000.0,2929000.0,12325405.0
WorkingCapital,-1553000.0,-737000.0,522000.0,2686000.0,3248865.0
NetTangibleAssets,17871000.0,18206000.0,18828000.0,2929000.0,12325405.0
CommonStockEquity,17871000.0,18206000.0,18828000.0,2929000.0,12325405.0
TotalCapitalization,17871000.0,18206000.0,18828000.0,2929000.0,12325405.0
TotalEquityGrossMinorityInterest,17871000.0,18206000.0,18828000.0,2929000.0,12325405.0
StockholdersEquity,17871000.0,18206000.0,18828000.0,2929000.0,12325405.0
GainsLossesNotAffectingRetainedEarnings,9335000.0,8840000.0,7971000.0,7645000.0,7342806.0
OtherEquityAdjustments,9335000.0,8840000.0,7971000.0,7645000.0,7342806.0
RetainedEarnings,-28332000.0,-27502000.0,-25984000.0,-25016000.0,-15317602.0
CapitalStock,36868000.0,36868000.0,36841000.0,20300000.0,20300201.0
CommonStock,36868000.0,36868000.0,36841000.0,20300000.0,20300201.0
TotalLiabilitiesNetMinorityInterest,1784000.0,1081000.0,263000.0,199000.0,2564571.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0,2369680.0
NonCurrentDeferredLiabilities,,,,0.0,2369680.0
NonCurrentDeferredRevenue,,,,0.0,2369680.0
CurrentLiabilities,1784000.0,1081000.0,263000.0,199000.0,194891.0
CurrentDebtAndCapitalLeaseObligation,1005000.0,406000.0,,,
CurrentDebt,1005000.0,406000.0,,,
OtherCurrentBorrowings,475000.0,,,,
LineOfCredit,530000.0,406000.0,,,
PayablesAndAccruedExpenses,779000.0,675000.0,263000.0,199000.0,194891.0
TotalAssets,19655000.0,19287000.0,19091000.0,3128000.0,14889976.0
TotalNonCurrentAssets,19424000.0,18943000.0,18306000.0,243000.0,11446220.0
NonCurrentPrepaidAssets,0.0,0.0,0.0,243000.0,
InvestmentsAndAdvances,19424000.0,18943000.0,18306000.0,,
LongTermEquityInvestment,19424000.0,18943000.0,18306000.0,,
InvestmentsinJointVenturesatCost,19424000.0,18943000.0,18306000.0,,
NetPPE,,,,0.0,11446220.0
GrossPPE,,,,,11446220.0
OtherProperties,,,,,11430777.0
MachineryFurnitureEquipment,,,,,15443.0
CurrentAssets,231000.0,344000.0,785000.0,2885000.0,3443756.0
PrepaidAssets,52000.0,107000.0,150000.0,72000.0,66439.0
Receivables,68000.0,104000.0,179000.0,129000.0,10125.0
AccountsReceivable,68000.0,104000.0,179000.0,129000.0,10125.0
CashCashEquivalentsAndShortTermInvestments,111000.0,133000.0,456000.0,2684000.0,3367192.0
CashAndCashEquivalents,111000.0,133000.0,456000.0,2684000.0,3367192.0
CashFinancial,111000.0,133000.0,456000.0,2684000.0,3367192.0
