,2023-06-30
OrdinarySharesNumber,356886619.0
ShareIssued,356886619.0
TangibleBookValue,1208067.0
InvestedCapital,1208067.0
WorkingCapital,1205525.0
NetTangibleAssets,1208067.0
CommonStockEquity,1208067.0
TotalCapitalization,1208067.0
TotalEquityGrossMinorityInterest,1208067.0
StockholdersEquity,1208067.0
GainsLossesNotAffectingRetainedEarnings,2074326.0
OtherEquityAdjustments,2074326.0
RetainedEarnings,-30835708.0
CapitalStock,29969449.0
CommonStock,29969449.0
TotalLiabilitiesNetMinorityInterest,4652242.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0
CurrentLiabilities,4652242.0
PensionandOtherPostRetirementBenefitPlansCurrent,35446.0
PayablesAndAccruedExpenses,4616796.0
Payables,4616796.0
OtherPayable,573392.0
AccountsPayable,4043404.0
TotalAssets,5860309.0
TotalNonCurrentAssets,2542.0
NetPPE,2542.0
AccumulatedDepreciation,-586.0
GrossPPE,3128.0
MachineryFurnitureEquipment,3128.0
CurrentAssets,5857767.0
OtherCurrentAssets,1581131.0
PrepaidAssets,36520.0
Receivables,725057.0
OtherReceivables,725057.0
CashCashEquivalentsAndShortTermInvestments,3515059.0
CashAndCashEquivalents,3515059.0
CashFinancial,3515059.0
