,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,186960193.0,64432637.0,63473349.0,63207507.0
ShareIssued,186960193.0,64432637.0,63473349.0,63207507.0
TotalDebt,59187000.0,59520000.0,59841000.0,59928000.0
TangibleBookValue,-49114000.0,-37114000.0,-14948000.0,949000.0
InvestedCapital,-10566000.0,1240000.0,23213000.0,38916000.0
WorkingCapital,-8644000.0,3474000.0,17903000.0,33627000.0
NetTangibleAssets,-49114000.0,-37114000.0,-14948000.0,949000.0
CapitalLeaseObligations,20639000.0,21166000.0,21680000.0,21961000.0
CommonStockEquity,-49114000.0,-37114000.0,-14948000.0,949000.0
TotalCapitalization,-10566000.0,1240000.0,23213000.0,38916000.0
TotalEquityGrossMinorityInterest,-49114000.0,-37114000.0,-14948000.0,949000.0
StockholdersEquity,-49114000.0,-37114000.0,-14948000.0,949000.0
RetainedEarnings,-560748000.0,-443661000.0,-419063000.0,-401441000.0
AdditionalPaidInCapital,511632000.0,406546000.0,404114000.0,402389000.0
CapitalStock,2000.0,1000.0,1000.0,1000.0
CommonStock,2000.0,1000.0,1000.0,1000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,244883000.0,118657000.0,116548000.0,125327000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,64432000.0,68016000.0,62093000.0,62537000.0
OtherNonCurrentLiabilities,3832000.0,3922000.0,4004000.0,4130000.0
NonCurrentDeferredLiabilities,2951000.0,6212000.0,,
NonCurrentDeferredRevenue,2951000.0,6212000.0,,
LongTermDebtAndCapitalLeaseObligation,57649000.0,57882000.0,58089000.0,58407000.0
LongTermCapitalLeaseObligation,19101000.0,19528000.0,19928000.0,20440000.0
LongTermDebt,38548000.0,38354000.0,38161000.0,37967000.0
CurrentLiabilities,180451000.0,50641000.0,54455000.0,62790000.0
OtherCurrentLiabilities,141215000.0,936000.0,690000.0,650000.0
CurrentDeferredLiabilities,18759000.0,20243000.0,28851000.0,33557000.0
CurrentDeferredRevenue,18759000.0,20243000.0,28851000.0,33557000.0
CurrentDebtAndCapitalLeaseObligation,1538000.0,1638000.0,1752000.0,1521000.0
CurrentCapitalLeaseObligation,1538000.0,1638000.0,1752000.0,1521000.0
PensionandOtherPostRetirementBenefitPlansCurrent,3737000.0,3803000.0,4269000.0,3982000.0
PayablesAndAccruedExpenses,15202000.0,24021000.0,18893000.0,23080000.0
CurrentAccruedExpenses,7682000.0,13255000.0,9891000.0,12134000.0
Payables,7520000.0,10766000.0,9002000.0,10946000.0
AccountsPayable,7520000.0,10766000.0,9002000.0,10946000.0
TotalAssets,195769000.0,81543000.0,101600000.0,126276000.0
TotalNonCurrentAssets,23962000.0,27428000.0,29242000.0,29859000.0
OtherNonCurrentAssets,2941000.0,2941000.0,3953000.0,3953000.0
NetPPE,21021000.0,24487000.0,25289000.0,25906000.0
AccumulatedDepreciation,-2643000.0,-2311000.0,-1973000.0,-1642000.0
GrossPPE,23664000.0,26798000.0,27262000.0,27548000.0
Leases,2091000.0,2091000.0,2091000.0,2091000.0
ConstructionInProgress,6874000.0,9498000.0,9633000.0,9633000.0
OtherProperties,12720000.0,13216000.0,13515000.0,13811000.0
MachineryFurnitureEquipment,1979000.0,1993000.0,2023000.0,2013000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,171807000.0,54115000.0,72358000.0,96417000.0
OtherCurrentAssets,404000.0,510000.0,532000.0,448000.0
AssetsHeldForSaleCurrent,2000000.0,,,
CurrentDeferredAssets,724000.0,724000.0,724000.0,724000.0
PrepaidAssets,4401000.0,7798000.0,7677000.0,7365000.0
CashCashEquivalentsAndShortTermInvestments,164278000.0,45083000.0,63425000.0,87880000.0
CashAndCashEquivalents,164278000.0,45083000.0,63425000.0,87880000.0
CashFinancial,,,,87880000.0
