,2023-06-30,2022-12-31
TreasurySharesNumber,7794307.0,7794307.0
OrdinarySharesNumber,261653077.0,257292148.0
ShareIssued,269447384.0,265086455.0
NetDebt,3242000000.0,2871000000.0
TotalDebt,5597900000.0,5720700000.0
TangibleBookValue,-4421800000.0,-4146600000.0
InvestedCapital,8204300000.0,9027000000.0
WorkingCapital,298200000.0,1126500000.0
NetTangibleAssets,-4421800000.0,-4146600000.0
CapitalLeaseObligations,431800000.0,431800000.0
CommonStockEquity,3038200000.0,3738100000.0
TotalCapitalization,7908000000.0,8978100000.0
TotalEquityGrossMinorityInterest,3035200000.0,3792100000.0
MinorityInterest,-3000000.0,54000000.0
StockholdersEquity,3038200000.0,3738100000.0
FixedAssetsRevaluationReserve,-6900000.0,-9000000.0
TreasuryStock,700000.0,7800000.0
RetainedEarnings,-7264200000.0,-6376000000.0
AdditionalPaidInCapital,10138000000.0,9762800000.0
CapitalStock,269400000.0,265100000.0
CommonStock,269400000.0,265100000.0
TotalLiabilitiesNetMinorityInterest,8649300000.0,9068100000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,5960600000.0,6665800000.0
OtherNonCurrentLiabilities,41300000.0,4600000.0
DerivativeProductLiabilities,59400000.0,307100000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,21300000.0,20900000.0
NonCurrentDeferredRevenue,,36100000.0
NonCurrentDeferredTaxesLiabilities,287100000.0,288400000.0
LongTermDebtAndCapitalLeaseObligation,5186400000.0,5556700000.0
LongTermCapitalLeaseObligation,316600000.0,316700000.0
LongTermDebt,4869800000.0,5240000000.0
LongTermProvisions,298400000.0,386100000.0
CurrentLiabilities,2688700000.0,2402300000.0
OtherCurrentLiabilities,426100000.0,29400000.0
CurrentDebtAndCapitalLeaseObligation,411500000.0,164000000.0
CurrentCapitalLeaseObligation,115200000.0,115100000.0
CurrentDebt,296300000.0,48900000.0
PensionandOtherPostRetirementBenefitPlansCurrent,,144300000.0
CurrentProvisions,275400000.0,149700000.0
Payables,454600000.0,660000000.0
OtherPayable,48200000.0,
TotalTaxPayable,125200000.0,339400000.0
AccountsPayable,281200000.0,320600000.0
TotalAssets,11684500000.0,12860200000.0
TotalNonCurrentAssets,8697600000.0,9331400000.0
OtherNonCurrentAssets,26800000.0,38700000.0
NonCurrentPrepaidAssets,32900000.0,32600000.0
NonCurrentDeferredTaxesAssets,12700000.0,4600000.0
FinancialAssets,30700000.0,30700000.0
InvestmentinFinancialAssets,363400000.0,523100000.0
AvailableForSaleSecurities,1400000.0,13600000.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,362000000.0,509500000.0
LongTermEquityInvestment,11300000.0,9900000.0
InvestmentsInOtherVenturesUnderEquityMethod,11300000.0,9900000.0
GoodwillAndOtherIntangibleAssets,7460000000.0,7884700000.0
OtherIntangibleAssets,,1255400000.0
Goodwill,,6629300000.0
NetPPE,757600000.0,805000000.0
AccumulatedDepreciation,,-557400000.0
GrossPPE,,1362400000.0
ConstructionInProgress,,37800000.0
OtherProperties,,504100000.0
Properties,,820500000.0
CurrentAssets,2986900000.0,3528800000.0
OtherCurrentAssets,254400000.0,230100000.0
HedgingAssetsCurrent,,0.0
AssetsHeldForSaleCurrent,69100000.0,62800000.0
PrepaidAssets,,72400000.0
Inventory,149100000.0,141300000.0
OtherReceivables,,463800000.0
TaxesReceivable,27300000.0,18400000.0
AccountsReceivable,562900000.0,122100000.0
CashCashEquivalentsAndShortTermInvestments,1924100000.0,2417900000.0
CashAndCashEquivalents,1924100000.0,2417900000.0
CashFinancial,,2417900000.0
