,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,410.0,410.0,410.0
PreferredSharesNumber,1.0,1.0,1.0
OrdinarySharesNumber,52126000.0,51954590.0,51600590.0
ShareIssued,52126410.0,51955000.0,51601000.0
NetDebt,1154200000.0,1111000000.0,1089100000.0
TotalDebt,1609600000.0,1617100000.0,1685700000.0
TangibleBookValue,-447800000.0,-436600000.0,-381500000.0
InvestedCapital,819200000.0,829100000.0,942700000.0
WorkingCapital,-1098000000.0,166200000.0,197100000.0
NetTangibleAssets,-447800000.0,-436600000.0,-381500000.0
CapitalLeaseObligations,342600000.0,351400000.0,361500000.0
CommonStockEquity,-447800000.0,-436600000.0,-381500000.0
TotalCapitalization,-447800000.0,829100000.0,876700000.0
TotalEquityGrossMinorityInterest,-447800000.0,-436600000.0,-381500000.0
StockholdersEquity,-447800000.0,-436600000.0,-381500000.0
GainsLossesNotAffectingRetainedEarnings,-229700000.0,-232100000.0,-229500000.0
OtherEquityAdjustments,-229700000.0,-232100000.0,
TreasuryStock,92700000.0,92700000.0,92700000.0
RetainedEarnings,-2522500000.0,-2507800000.0,-2453200000.0
AdditionalPaidInCapital,2396600000.0,2395500000.0,2393400000.0
CapitalStock,500000.0,500000.0,500000.0
CommonStock,500000.0,500000.0,500000.0
PreferredStock,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,2595400000.0,2588800000.0,2660800000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,678800000.0,1949300000.0,1943800000.0
OtherNonCurrentLiabilities,248800000.0,250000000.0,249000000.0
EmployeeBenefits,137400000.0,137600000.0,134000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,137400000.0,137600000.0,134000000.0
NonCurrentDeferredLiabilities,500000.0,,
NonCurrentDeferredTaxesLiabilities,500000.0,,
LongTermDebtAndCapitalLeaseObligation,292100000.0,1561700000.0,1560800000.0
LongTermCapitalLeaseObligation,292100000.0,296000000.0,302600000.0
LongTermDebt,,1265700000.0,1258200000.0
CurrentLiabilities,1916600000.0,639500000.0,717000000.0
OtherCurrentLiabilities,40300000.0,27200000.0,37600000.0
CurrentDebtAndCapitalLeaseObligation,1317500000.0,55400000.0,124900000.0
CurrentCapitalLeaseObligation,50500000.0,55400000.0,58900000.0
CurrentDebt,1267000000.0,,66000000.0
OtherCurrentBorrowings,1267000000.0,,66000000.0
PayablesAndAccruedExpenses,558800000.0,556900000.0,554500000.0
CurrentAccruedExpenses,352300000.0,347600000.0,338000000.0
Payables,206500000.0,209300000.0,216500000.0
TotalTaxPayable,30800000.0,32900000.0,27900000.0
AccountsPayable,175700000.0,176400000.0,188600000.0
TotalAssets,2147600000.0,2152200000.0,2279300000.0
TotalNonCurrentAssets,1329000000.0,1346500000.0,1365200000.0
OtherNonCurrentAssets,30700000.0,24500000.0,21700000.0
DefinedPensionBenefit,35500000.0,34700000.0,34500000.0
NonCurrentDeferredAssets,0.0,300000.0,300000.0
NonCurrentDeferredTaxesAssets,0.0,300000.0,300000.0
NetPPE,1262800000.0,1287000000.0,1308700000.0
AccumulatedDepreciation,-1926200000.0,-1953400000.0,-1940000000.0
GrossPPE,3189000000.0,3240400000.0,3248700000.0
OtherProperties,3189000000.0,3240400000.0,1149900000.0
MachineryFurnitureEquipment,,,412900000.0
LandAndImprovements,,,230700000.0
CurrentAssets,818600000.0,805700000.0,914100000.0
OtherCurrentAssets,151100000.0,51800000.0,75400000.0
RestrictedCash,19600000.0,0.0,3900000.0
PrepaidAssets,,,75400000.0
Receivables,535100000.0,599200000.0,599700000.0
AccountsReceivable,535100000.0,599200000.0,599700000.0
AllowanceForDoubtfulAccountsReceivable,-20400000.0,,-23700000.0
GrossAccountsReceivable,555500000.0,,623400000.0
CashCashEquivalentsAndShortTermInvestments,112800000.0,154700000.0,235100000.0
CashAndCashEquivalents,112800000.0,154700000.0,235100000.0
