,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,,,41199374.0
OrdinarySharesNumber,288900553.0,288900553.0,288900553.0,287918569.0
ShareIssued,288900553.0,288900553.0,288900553.0,329117943.0
TotalDebt,557500000.0,662709000.0,462709000.0,81513493.0
TangibleBookValue,5680942000.0,5341233000.0,5006921000.0,4716704770.0
InvestedCapital,6274954000.0,6039873000.0,5505786000.0,4823463492.0
NetTangibleAssets,5680942000.0,5341233000.0,5006921000.0,4716704770.0
CapitalLeaseObligations,,,,11304693.0
CommonStockEquity,5717454000.0,5377164000.0,5043077000.0,4753254692.0
TotalEquityGrossMinorityInterest,5717454000.0,5377164000.0,5043077000.0,4753254692.0
MinorityInterest,0.0,0.0,0.0,0.0
StockholdersEquity,5717454000.0,5377164000.0,5043077000.0,4753254692.0
GainsLossesNotAffectingRetainedEarnings,77268000.0,83566000.0,56340000.0,63598591.0
TreasuryStock,131551000.0,132201000.0,121504000.0,124596781.0
RetainedEarnings,2561984000.0,2214795000.0,1907197000.0,1622852316.0
AdditionalPaidInCapital,3209546000.0,3210797000.0,3200837000.0,3191193773.0
CapitalStock,207000.0,207000.0,207000.0,206793.0
CommonStock,207000.0,207000.0,207000.0,206793.0
TotalLiabilitiesNetMinorityInterest,5443798000.0,5039843000.0,4284704000.0,4084408756.0
DerivativeProductLiabilities,0.0,0.0,61325000.0,107890394.0
NonCurrentDeferredLiabilities,42818000.0,8727000.0,618000.0,721677.0
NonCurrentDeferredTaxesLiabilities,42818000.0,8727000.0,618000.0,721677.0
LongTermDebtAndCapitalLeaseObligation,,,,11304693.0
LongTermCapitalLeaseObligation,,,,11304693.0
CurrentDebtAndCapitalLeaseObligation,557500000.0,662709000.0,462709000.0,70208800.0
CurrentDebt,557500000.0,662709000.0,462709000.0,70208800.0
OtherCurrentBorrowings,557500000.0,662709000.0,462709000.0,70208800.0
LineOfCredit,,662709000.0,,
PayablesAndAccruedExpenses,4059430000.0,3796473000.0,3312818000.0,3776756400.0
CurrentAccruedExpenses,71090000.0,50987000.0,31532000.0,110195010.0
Payables,3988340000.0,3745486000.0,3281286000.0,3666561390.0
OtherPayable,3229839000.0,3037880000.0,2710446000.0,2945692276.0
DividendsPayable,58693000.0,58693000.0,,
TotalTaxPayable,699808000.0,648913000.0,570840000.0,525779697.0
IncomeTaxPayable,699808000.0,648913000.0,570840000.0,525779697.0
AccountsPayable,,,,195089417.0
TotalAssets,11161252000.0,10417007000.0,9327781000.0,8837663448.0
InvestmentsAndAdvances,781476000.0,718949000.0,684920000.0,688614730.0
AvailableForSaleSecurities,259066000.0,201932000.0,180537000.0,192619850.0
LongTermEquityInvestment,522410000.0,517017000.0,504383000.0,495994880.0
GoodwillAndOtherIntangibleAssets,36512000.0,35931000.0,36156000.0,36549922.0
OtherIntangibleAssets,,,,36549922.0
NetPPE,8549000.0,7465000.0,5923000.0,5861360.0
AccumulatedDepreciation,,,,-44052344.0
GrossPPE,,,,49913704.0
Leases,,,,23707764.0
OtherProperties,,,,816103.0
MachineryFurnitureEquipment,,,,25389837.0
PrepaidAssets,,,,22513102.0
Receivables,1740978000.0,1493595000.0,1271635000.0,1199428363.0
OtherReceivables,,,,35676758.0
AccountsReceivable,1740978000.0,1493595000.0,1271635000.0,1163751605.0
AllowanceForDoubtfulAccountsReceivable,,,,-21875166.0
GrossAccountsReceivable,,,,1185626771.0
CashAndCashEquivalents,3256747000.0,3079835000.0,2805874000.0,2372588032.0
