,2023-06-30
OrdinarySharesNumber,2113364692.0
ShareIssued,2113364692.0
TotalDebt,1635696.0
TangibleBookValue,214901709.0
InvestedCapital,214901709.0
WorkingCapital,89375719.0
NetTangibleAssets,214901709.0
CapitalLeaseObligations,1635696.0
CommonStockEquity,214901709.0
TotalCapitalization,214901709.0
TotalEquityGrossMinorityInterest,214901709.0
StockholdersEquity,214901709.0
GainsLossesNotAffectingRetainedEarnings,13573924.0
OtherEquityAdjustments,13573924.0
RetainedEarnings,-264875591.0
CapitalStock,466203376.0
CommonStock,466203376.0
TotalLiabilitiesNetMinorityInterest,44629863.0
TotalNonCurrentLiabilitiesNetMinorityInterest,4368407.0
EmployeeBenefits,42580.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,42580.0
LongTermDebtAndCapitalLeaseObligation,665481.0
LongTermCapitalLeaseObligation,665481.0
LongTermProvisions,3660346.0
CurrentLiabilities,40261456.0
CurrentDeferredLiabilities,5990795.0
CurrentDeferredRevenue,5990795.0
CurrentDebtAndCapitalLeaseObligation,970215.0
CurrentCapitalLeaseObligation,970215.0
PensionandOtherPostRetirementBenefitPlansCurrent,815182.0
CurrentProvisions,107488.0
PayablesAndAccruedExpenses,32377776.0
Payables,32377776.0
OtherPayable,20082430.0
AccountsPayable,12295346.0
TotalAssets,259531572.0
TotalNonCurrentAssets,129894397.0
OtherNonCurrentAssets,2464344.0
NetPPE,127430053.0
GrossPPE,127430053.0
OtherProperties,127051261.0
MachineryFurnitureEquipment,378792.0
CurrentAssets,129637175.0
Receivables,789099.0
AccountsReceivable,789099.0
CashCashEquivalentsAndShortTermInvestments,128848076.0
CashAndCashEquivalents,128848076.0
CashEquivalents,109261433.0
CashFinancial,19586643.0
