,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,0.0,,,
OrdinarySharesNumber,525340525.0,522273388.0,490949957.0,487280586.0,482530145.0
ShareIssued,525340525.0,522273388.0,490949957.0,487280586.0,482530145.0
TotalDebt,160420000.0,191095000.0,81072000.0,78568000.0,82484000.0
TangibleBookValue,820019000.0,634173000.0,442197000.0,445613000.0,417876000.0
InvestedCapital,978497000.0,823379000.0,521183000.0,521903000.0,497897000.0
WorkingCapital,279053000.0,357848000.0,102397000.0,132933000.0,127621000.0
NetTangibleAssets,820019000.0,634173000.0,442197000.0,445613000.0,417876000.0
CapitalLeaseObligations,1942000.0,1889000.0,2086000.0,2278000.0,2463000.0
CommonStockEquity,820019000.0,634173000.0,442197000.0,445613000.0,417876000.0
TotalCapitalization,978497000.0,823379000.0,521183000.0,521903000.0,497897000.0
TotalEquityGrossMinorityInterest,820019000.0,664653000.0,481887000.0,481921000.0,455417000.0
MinorityInterest,0.0,30480000.0,39690000.0,36308000.0,37541000.0
StockholdersEquity,820019000.0,634173000.0,442197000.0,445613000.0,417876000.0
GainsLossesNotAffectingRetainedEarnings,114893000.0,106817000.0,99280000.0,100755000.0,95140000.0
OtherEquityAdjustments,,106817000.0,99280000.0,100755000.0,
RetainedEarnings,-304004000.0,-468034000.0,-415546000.0,-396398000.0,-389867000.0
CapitalStock,1009130000.0,995390000.0,758463000.0,741256000.0,712603000.0
CommonStock,1009130000.0,995390000.0,758463000.0,741256000.0,712603000.0
TotalLiabilitiesNetMinorityInterest,187406000.0,219911000.0,99586000.0,92361000.0,99143000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,159494000.0,191645000.0,81865000.0,79312000.0,82576000.0
NonCurrentDeferredLiabilities,0.0,1379000.0,1605000.0,1538000.0,867000.0
NonCurrentDeferredTaxesLiabilities,0.0,1379000.0,1605000.0,1538000.0,867000.0
LongTermDebtAndCapitalLeaseObligation,159494000.0,190266000.0,80260000.0,77774000.0,81709000.0
LongTermCapitalLeaseObligation,1016000.0,1060000.0,1274000.0,1484000.0,1688000.0
LongTermDebt,158478000.0,189206000.0,78986000.0,76290000.0,80021000.0
CurrentLiabilities,27912000.0,28266000.0,17721000.0,13049000.0,16567000.0
OtherCurrentLiabilities,,,,569000.0,2069000.0
CurrentDebtAndCapitalLeaseObligation,926000.0,829000.0,812000.0,794000.0,775000.0
CurrentCapitalLeaseObligation,926000.0,829000.0,812000.0,794000.0,775000.0
PayablesAndAccruedExpenses,26986000.0,27437000.0,16909000.0,11686000.0,13723000.0
TotalAssets,1007425000.0,884564000.0,581473000.0,574282000.0,554560000.0
TotalNonCurrentAssets,700460000.0,498450000.0,461355000.0,428300000.0,410372000.0
NonCurrentPrepaidAssets,82000.0,82000.0,76000.0,76000.0,76000.0
NonCurrentAccountsReceivable,3502000.0,3630000.0,3758000.0,,
InvestmentsAndAdvances,240116000.0,,,,0.0
LongTermEquityInvestment,240116000.0,,,,0.0
InvestmentsinAssociatesatCost,240116000.0,,,,0.0
NetPPE,456760000.0,494738000.0,457521000.0,428224000.0,410296000.0
AccumulatedDepreciation,-13164000.0,-12805000.0,-12399000.0,-11969000.0,-11565000.0
GrossPPE,469924000.0,507543000.0,469920000.0,440193000.0,421861000.0
OtherProperties,451356000.0,489456000.0,452206000.0,423546000.0,411913000.0
MachineryFurnitureEquipment,16489000.0,16008000.0,15635000.0,14568000.0,7869000.0
LandAndImprovements,2079000.0,2079000.0,2079000.0,2079000.0,2079000.0
CurrentAssets,306965000.0,386114000.0,120118000.0,145982000.0,144188000.0
OtherCurrentAssets,13770000.0,6414000.0,10874000.0,2771000.0,2165000.0
Receivables,2452000.0,2016000.0,1461000.0,1917000.0,1801000.0
OtherReceivables,512000.0,470000.0,342000.0,,
AccountsReceivable,1940000.0,1546000.0,1119000.0,1917000.0,1801000.0
CashCashEquivalentsAndShortTermInvestments,290743000.0,377684000.0,107783000.0,141294000.0,140222000.0
OtherShortTermInvestments,0.0,7240000.0,7212000.0,5385000.0,5775000.0
CashAndCashEquivalents,290743000.0,370444000.0,100571000.0,135909000.0,134447000.0
CashFinancial,290743000.0,370444000.0,100571000.0,135909000.0,134447000.0
