,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,41776.0,41776.0,41776.0,41776.0
OrdinarySharesNumber,197367840.0,197367840.0,194689938.0,193014155.0
ShareIssued,197409616.0,197409616.0,194731714.0,193055931.0
TotalDebt,12022000.0,13586000.0,14828000.0,15356000.0
TangibleBookValue,-42000.0,-18891000.0,2070000.0,35782000.0
InvestedCapital,37942000.0,17556000.0,39357000.0,73865000.0
WorkingCapital,147472000.0,132899000.0,105543000.0,88154000.0
NetTangibleAssets,-42000.0,-18891000.0,2070000.0,35782000.0
CapitalLeaseObligations,12022000.0,13586000.0,14828000.0,15356000.0
CommonStockEquity,37942000.0,17556000.0,39357000.0,73865000.0
TotalCapitalization,37942000.0,17556000.0,39357000.0,73865000.0
TotalEquityGrossMinorityInterest,37942000.0,17556000.0,39357000.0,73865000.0
StockholdersEquity,37942000.0,17556000.0,39357000.0,73865000.0
GainsLossesNotAffectingRetainedEarnings,392000.0,-483000.0,-135000.0,331000.0
OtherEquityAdjustments,392000.0,-483000.0,-135000.0,331000.0
TreasuryStock,85000.0,85000.0,85000.0,85000.0
RetainedEarnings,132790000.0,126290000.0,158638000.0,199243000.0
AdditionalPaidInCapital,-95155000.0,-108166000.0,-119061000.0,-125624000.0
CapitalStock,0.0,0.0,0.0,0.0
CommonStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,439000000.0,408337000.0,373332000.0,329428000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,212162000.0,203831000.0,168590000.0,121651000.0
OtherNonCurrentLiabilities,112912000.0,105453000.0,80277000.0,49110000.0
DerivativeProductLiabilities,44332000.0,42278000.0,29824000.0,20015000.0
NonCurrentDeferredLiabilities,47596000.0,47469000.0,48384000.0,42173000.0
NonCurrentDeferredRevenue,47596000.0,47469000.0,48384000.0,42173000.0
LongTermDebtAndCapitalLeaseObligation,7322000.0,8631000.0,10105000.0,10353000.0
LongTermCapitalLeaseObligation,7322000.0,8631000.0,10105000.0,10353000.0
CurrentLiabilities,226838000.0,204506000.0,204742000.0,207777000.0
CurrentDeferredLiabilities,170659000.0,158942000.0,157903000.0,153337000.0
CurrentDeferredRevenue,170659000.0,158942000.0,157903000.0,153337000.0
CurrentDebtAndCapitalLeaseObligation,4700000.0,4955000.0,4723000.0,5003000.0
CurrentCapitalLeaseObligation,4700000.0,4955000.0,4723000.0,5003000.0
PayablesAndAccruedExpenses,51479000.0,40609000.0,42116000.0,49437000.0
CurrentAccruedExpenses,,,,39739000.0
Payables,51479000.0,40609000.0,42116000.0,9698000.0
OtherPayable,43494000.0,35618000.0,37198000.0,2233000.0
TotalTaxPayable,,,,2853000.0
IncomeTaxPayable,,,,2853000.0
AccountsPayable,7985000.0,4991000.0,4918000.0,4612000.0
TotalAssets,476942000.0,425893000.0,412689000.0,403293000.0
TotalNonCurrentAssets,102632000.0,88488000.0,102404000.0,107362000.0
OtherNonCurrentAssets,7572000.0,2792000.0,2657000.0,1731000.0
NonCurrentDeferredAssets,9601000.0,11997000.0,11894000.0,12511000.0
NonCurrentDeferredTaxesAssets,9601000.0,11997000.0,11894000.0,12511000.0
InvestmentsAndAdvances,19494000.0,7297000.0,18521000.0,22125000.0
InvestmentinFinancialAssets,19494000.0,7297000.0,18521000.0,22125000.0
AvailableForSaleSecurities,19494000.0,7297000.0,18521000.0,22125000.0
GoodwillAndOtherIntangibleAssets,37984000.0,36447000.0,37287000.0,38083000.0
OtherIntangibleAssets,11155000.0,9618000.0,10458000.0,11254000.0
Goodwill,26829000.0,26829000.0,26829000.0,26829000.0
NetPPE,27981000.0,29955000.0,32045000.0,32912000.0
AccumulatedDepreciation,,,,-27304000.0
GrossPPE,27981000.0,29955000.0,32045000.0,60216000.0
Leases,,,,6674000.0
OtherProperties,27981000.0,29955000.0,32045000.0,16199000.0
MachineryFurnitureEquipment,,,,37343000.0
Properties,,,,0.0
CurrentAssets,374310000.0,337405000.0,310285000.0,295931000.0
OtherCurrentAssets,24476000.0,22185000.0,20259000.0,8488000.0
CurrentDeferredAssets,5325000.0,5946000.0,6377000.0,6286000.0
PrepaidAssets,,,,8597000.0
Inventory,11210000.0,10822000.0,11405000.0,10176000.0
FinishedGoods,,,,2725000.0
RawMaterials,,,,7451000.0
Receivables,69559000.0,61194000.0,69594000.0,78761000.0
AccountsReceivable,69559000.0,61194000.0,69594000.0,78761000.0
AllowanceForDoubtfulAccountsReceivable,-680000.0,-840000.0,-1264000.0,-1904000.0
GrossAccountsReceivable,70239000.0,62034000.0,70858000.0,80665000.0
CashCashEquivalentsAndShortTermInvestments,263740000.0,237258000.0,202650000.0,183623000.0
OtherShortTermInvestments,126674000.0,126756000.0,103678000.0,95978000.0
CashAndCashEquivalents,137066000.0,110502000.0,98972000.0,87645000.0
