,2023-09-30,2023-03-31,2022-12-31
OrdinarySharesNumber,,13100140.0,12161047.0
ShareIssued,,13100140.0,12161047.0
NetDebt,5899927.0,4850193.0,4296355.0
TotalDebt,6023917.0,5016989.0,5089034.0
TangibleBookValue,-4148951.0,-5250224.0,-4683603.0
InvestedCapital,2483946.0,433715.0,992094.0
WorkingCapital,-4108929.0,-5579364.0,-4841604.0
NetTangibleAssets,-4148951.0,-5250224.0,-4683603.0
CapitalLeaseObligations,14126.0,18139.0,20543.0
CommonStockEquity,-3525845.0,-4565135.0,-4076397.0
TotalCapitalization,-2120499.0,-3538673.0,-3049935.0
TotalEquityGrossMinorityInterest,-3525845.0,-4565135.0,-3949953.0
MinorityInterest,0.0,0.0,126444.0
StockholdersEquity,-3525845.0,-4565135.0,-4076397.0
TreasuryStock,43346.0,43346.0,43346.0
RetainedEarnings,-42882574.0,-38726368.0,-37023046.0
AdditionalPaidInCapital,39386493.0,34191478.0,32977834.0
CapitalStock,13582.0,13101.0,12161.0
CommonStock,13582.0,13101.0,12161.0
PreferredStock,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,9339500.0,7665380.0,7416386.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1432759.0,1072488.0,1088279.0
OtherNonCurrentLiabilities,22275.0,37125.0,50512.0
LongTermDebtAndCapitalLeaseObligation,1410484.0,1035363.0,1037767.0
LongTermCapitalLeaseObligation,5138.0,8901.0,11305.0
LongTermDebt,1405346.0,1026462.0,1026462.0
CurrentLiabilities,7906741.0,6592892.0,6328107.0
OtherCurrentLiabilities,349250.0,228605.0,228303.0
CurrentDebtAndCapitalLeaseObligation,4613433.0,3981626.0,4051267.0
CurrentCapitalLeaseObligation,8988.0,9238.0,9238.0
CurrentDebt,4604445.0,3972388.0,4042029.0
OtherCurrentBorrowings,4604445.0,3972388.0,4042029.0
PayablesAndAccruedExpenses,2944058.0,2382661.0,2048537.0
CurrentAccruedExpenses,1697279.0,1551846.0,1478421.0
InterestPayable,1697279.0,1551846.0,1478421.0
Payables,1246779.0,830815.0,570116.0
OtherPayable,68750.0,45833.0,
AccountsPayable,1178029.0,784982.0,570116.0
TotalAssets,5813655.0,3100245.0,3466433.0
TotalNonCurrentAssets,2015845.0,2086716.0,1979929.0
GoodwillAndOtherIntangibleAssets,623106.0,685089.0,607206.0
OtherIntangibleAssets,378471.0,440454.0,362571.0
Goodwill,244635.0,244635.0,244635.0
NetPPE,1392739.0,1401627.0,1372723.0
AccumulatedDepreciation,-1088885.0,-1038750.0,-1010160.0
GrossPPE,2481624.0,2440377.0,2382883.0
ConstructionInProgress,202700.0,162130.0,103110.0
OtherProperties,13250.0,17444.0,19832.0
MachineryFurnitureEquipment,1063102.0,1063102.0,1063100.0
BuildingsAndImprovements,1127572.0,1122701.0,1121841.0
LandAndImprovements,75000.0,75000.0,75000.0
Properties,0.0,0.0,0.0
CurrentAssets,3797812.0,1013528.0,1486503.0
OtherCurrentAssets,280079.0,348080.0,281931.0
Inventory,495004.0,425995.0,395229.0
InventoriesAdjustmentsAllowances,-25000.0,-25000.0,-25000.0
OtherInventories,,,1950.0
FinishedGoods,458016.0,355512.0,346189.0
RawMaterials,61988.0,95483.0,72090.0
Receivables,2912865.0,90796.0,37207.0
AccountsReceivable,2912865.0,90796.0,37207.0
AllowanceForDoubtfulAccountsReceivable,,,-115149.0
GrossAccountsReceivable,,,152356.0
CashCashEquivalentsAndShortTermInvestments,109864.0,148657.0,772136.0
CashAndCashEquivalents,109864.0,148657.0,772136.0
CashFinancial,109864.0,148657.0,772136.0
