,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,110971495.0,108140206.0,92640206.0,92640206.0
ShareIssued,110971495.0,108140206.0,92640206.0,92640206.0
NetDebt,836895.0,880616.0,1429709.0,1258597.0
TotalDebt,997435.0,1071358.0,1487515.0,1503061.0
TangibleBookValue,-1198223.0,-1886168.0,-2641957.0,-2560019.0
InvestedCapital,-200788.0,-814810.0,-1154442.0,-1056958.0
WorkingCapital,-262105.0,-913190.0,-1238823.0,-1180350.0
NetTangibleAssets,-1198223.0,-1886168.0,-2641957.0,-2560019.0
CommonStockEquity,-1198223.0,-1886168.0,-2641957.0,-2560019.0
TotalCapitalization,-237856.0,-885885.0,-1207265.0,-1147036.0
TotalEquityGrossMinorityInterest,-1198223.0,-1886168.0,-2641957.0,-2560019.0
StockholdersEquity,-1198223.0,-1886168.0,-2641957.0,-2560019.0
OtherEquityInterest,921376.0,922453.0,898750.0,2428131.0
GainsLossesNotAffectingRetainedEarnings,178330.0,178155.0,177516.0,176275.0
ForeignCurrencyTranslationAdjustments,178330.0,178155.0,177516.0,176275.0
RetainedEarnings,-34649963.0,-35179702.0,-35434730.0,-35283736.0
AdditionalPaidInCapital,3491670.0,3479448.0,3475575.0,1878379.0
CapitalStock,28860364.0,28713478.0,28240932.0,28240932.0
CommonStock,28860364.0,28713478.0,28240932.0,28240932.0
TotalLiabilitiesNetMinorityInterest,2221766.0,2975760.0,3415875.0,3477578.0
TotalNonCurrentLiabilitiesNetMinorityInterest,960367.0,1000283.0,1434692.0,1412983.0
LongTermDebtAndCapitalLeaseObligation,960367.0,1000283.0,1434692.0,1412983.0
LongTermDebt,960367.0,1000283.0,1434692.0,1412983.0
CurrentLiabilities,1261399.0,1975477.0,1981183.0,2064595.0
CurrentDeferredLiabilities,1867.0,1867.0,1867.0,2612.0
CurrentDeferredRevenue,1867.0,1867.0,1867.0,2612.0
CurrentDebtAndCapitalLeaseObligation,37068.0,71075.0,52823.0,90078.0
CurrentDebt,37068.0,71075.0,52823.0,90078.0
OtherCurrentBorrowings,37068.0,71075.0,52823.0,90078.0
PayablesAndAccruedExpenses,1222464.0,1902535.0,1926493.0,1971905.0
CurrentAccruedExpenses,16920.0,21377.0,20322.0,57092.0
Payables,1205544.0,1881158.0,1906171.0,1914813.0
AccountsPayable,1205544.0,1881158.0,1906171.0,1914813.0
TotalAssets,1023543.0,1089592.0,773918.0,917559.0
TotalNonCurrentAssets,24249.0,27305.0,31558.0,33314.0
NetPPE,24249.0,27305.0,31558.0,33314.0
AccumulatedDepreciation,-126832.0,-123275.0,-118003.0,-111761.0
GrossPPE,151081.0,150580.0,149561.0,145075.0
MachineryFurnitureEquipment,151081.0,150580.0,149561.0,145075.0
CurrentAssets,999294.0,1062287.0,742360.0,884245.0
PrepaidAssets,90237.0,90174.0,64364.0,83570.0
Receivables,748517.0,781371.0,620190.0,556211.0
TaxesReceivable,21888.0,17397.0,6213.0,6336.0
AccountsReceivable,726629.0,763974.0,613977.0,549875.0
AllowanceForDoubtfulAccountsReceivable,-18708.0,-176210.0,-141751.0,-127137.0
GrossAccountsReceivable,745337.0,940184.0,755728.0,677012.0
CashCashEquivalentsAndShortTermInvestments,160540.0,190742.0,57806.0,244464.0
CashAndCashEquivalents,160540.0,190742.0,57806.0,244464.0
