,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,
OrdinarySharesNumber,232222332.0,216055887.0,186268682.0,145492971.0
ShareIssued,232222332.0,216055887.0,186268682.0,145492971.0
NetDebt,118334000.0,110687000.0,96426000.0,127042000.0
TotalDebt,125887000.0,119897000.0,114390000.0,129310000.0
TangibleBookValue,144661000.0,125545000.0,137040000.0,108481000.0
InvestedCapital,269590000.0,244473000.0,250451000.0,236802000.0
WorkingCapital,-95499000.0,-67325000.0,-33901000.0,-111875000.0
NetTangibleAssets,153934000.0,134818000.0,146313000.0,117754000.0
CapitalLeaseObligations,958000.0,969000.0,979000.0,989000.0
CommonStockEquity,144661000.0,125545000.0,137040000.0,108481000.0
PreferredStockEquity,9273000.0,9273000.0,9273000.0,9273000.0
TotalCapitalization,202402000.0,217214000.0,259724000.0,190721000.0
TotalEquityGrossMinorityInterest,153934000.0,134818000.0,146313000.0,117754000.0
StockholdersEquity,153934000.0,134818000.0,146313000.0,117754000.0
OtherEquityInterest,,,4390000.0,
RetainedEarnings,-249370000.0,-230271000.0,-212731000.0,-186474000.0
AdditionalPaidInCapital,393799000.0,355600000.0,345195000.0,294810000.0
CapitalStock,9505000.0,9489000.0,9459000.0,9418000.0
CommonStock,232000.0,216000.0,186000.0,145000.0
PreferredStock,9273000.0,9273000.0,9273000.0,9273000.0
TotalLiabilitiesNetMinorityInterest,157859000.0,165004000.0,170468000.0,199933000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,49380000.0,83320000.0,114347000.0,73914000.0
NonCurrentDeferredLiabilities,,,,0.0
NonCurrentDeferredTaxesLiabilities,,,,0.0
LongTermDebtAndCapitalLeaseObligation,49380000.0,83320000.0,114347000.0,73914000.0
LongTermCapitalLeaseObligation,912000.0,924000.0,936000.0,947000.0
LongTermDebt,48468000.0,82396000.0,113411000.0,72967000.0
CurrentLiabilities,108479000.0,81684000.0,56121000.0,126019000.0
OtherCurrentLiabilities,1366000.0,1302000.0,7001000.0,10900000.0
CurrentDebtAndCapitalLeaseObligation,76507000.0,36577000.0,43000.0,55396000.0
CurrentCapitalLeaseObligation,46000.0,45000.0,43000.0,42000.0
CurrentDebt,76461000.0,36532000.0,,55354000.0
OtherCurrentBorrowings,76461000.0,36532000.0,,55354000.0
PayablesAndAccruedExpenses,30606000.0,43805000.0,49077000.0,59723000.0
CurrentAccruedExpenses,7467000.0,7978000.0,9848000.0,17866000.0
Payables,23139000.0,35827000.0,39229000.0,41857000.0
OtherPayable,199000.0,352000.0,961000.0,2117000.0
DuetoRelatedPartiesCurrent,3518000.0,18172000.0,19302000.0,17878000.0
AccountsPayable,19422000.0,17303000.0,18966000.0,21862000.0
TotalAssets,311793000.0,299822000.0,316781000.0,317687000.0
TotalNonCurrentAssets,298813000.0,285463000.0,294561000.0,303543000.0
OtherNonCurrentAssets,768000.0,798000.0,1417000.0,1337000.0
InvestmentsAndAdvances,105557000.0,111446000.0,122035000.0,98741000.0
LongTermEquityInvestment,105557000.0,111446000.0,122035000.0,98741000.0
InvestmentsinJointVenturesatCost,,,,98741000.0
NetPPE,192488000.0,173219000.0,171109000.0,203465000.0
AccumulatedDepreciation,-26718000.0,-18528000.0,-12100000.0,-6667000.0
GrossPPE,219206000.0,191747000.0,183209000.0,210132000.0
Leases,62880000.0,62450000.0,29970000.0,29880000.0
ConstructionInProgress,29078000.0,2821000.0,38356000.0,89986000.0
OtherProperties,115950000.0,114929000.0,103189000.0,78322000.0
MachineryFurnitureEquipment,11298000.0,11547000.0,11694000.0,11944000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,12980000.0,14359000.0,22220000.0,14144000.0
OtherCurrentAssets,1302000.0,2646000.0,856000.0,726000.0
AssetsHeldForSaleCurrent,,,,0.0
RestrictedCash,0.0,0.0,1000.0,7044000.0
PrepaidAssets,2360000.0,3472000.0,4378000.0,5095000.0
Receivables,2723000.0,,,0.0
OtherReceivables,2723000.0,,,
DuefromRelatedPartiesCurrent,,,,0.0
CashCashEquivalentsAndShortTermInvestments,6595000.0,8241000.0,16985000.0,1279000.0
CashAndCashEquivalents,6595000.0,8241000.0,16985000.0,1279000.0
