,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,,
PreferredSharesNumber,3234000.0,3234000.0,3234000.0,3234000.0,3234000.0
OrdinarySharesNumber,975861793.0,957860430.0,948912761.0,940338835.0,933896120.0
ShareIssued,975861793.0,957860430.0,948912761.0,940338835.0,933896120.0
NetDebt,2155792000.0,3437704000.0,3480006000.0,3653288000.0,4081023000.0
TotalDebt,5362633000.0,6364941000.0,6610882000.0,6255968000.0,5634371000.0
TangibleBookValue,3296590000.0,3129922000.0,3059220000.0,3044687000.0,2993102000.0
InvestedCapital,10475424000.0,11304968000.0,11753319000.0,11375138000.0,10711032000.0
NetTangibleAssets,3616964000.0,3450296000.0,3379594000.0,3365061000.0,3313476000.0
CapitalLeaseObligations,121821000.0,113361000.0,115224000.0,114902000.0,131441000.0
CommonStockEquity,5234612000.0,5053388000.0,5257661000.0,5234072000.0,5208102000.0
PreferredStockEquity,320374000.0,320374000.0,320374000.0,320374000.0,320374000.0
TotalCapitalization,10309798000.0,11139342000.0,11587693000.0,11209512000.0,10545406000.0
TotalEquityGrossMinorityInterest,5554986000.0,5373762000.0,5578035000.0,5554446000.0,5528476000.0
StockholdersEquity,5554986000.0,5373762000.0,5578035000.0,5554446000.0,5528476000.0
GainsLossesNotAffectingRetainedEarnings,-1209000.0,600000.0,-5119000.0,-6341000.0,-8296000.0
RetainedEarnings,-1804263000.0,-1852176000.0,-1585492000.0,-1537943000.0,-1503521000.0
AdditionalPaidInCapital,7039987000.0,6904869000.0,6848178000.0,6778262000.0,6719826000.0
CapitalStock,320471000.0,320469000.0,320468000.0,320468000.0,320467000.0
CommonStock,97000.0,95000.0,94000.0,94000.0,93000.0
PreferredStock,320374000.0,320374000.0,320374000.0,320374000.0,320374000.0
TotalLiabilitiesNetMinorityInterest,24519872000.0,22603391000.0,19983414000.0,16898515000.0,13479199000.0
DerivativeProductLiabilities,107808000.0,,,,9251000.0
NonCurrentDeferredLiabilities,45947000.0,,,,66510000.0
NonCurrentDeferredRevenue,5718000.0,,,,10028000.0
NonCurrentDeferredTaxesLiabilities,40229000.0,,,,56482000.0
LongTermDebtAndCapitalLeaseObligation,4876633000.0,5878941000.0,6124882000.0,5769968000.0,5148371000.0
LongTermCapitalLeaseObligation,121821000.0,113361000.0,115224000.0,114902000.0,131441000.0
LongTermDebt,4754812000.0,5765580000.0,6009658000.0,5655066000.0,5016930000.0
CurrentDebtAndCapitalLeaseObligation,486000000.0,486000000.0,486000000.0,486000000.0,486000000.0
CurrentDebt,486000000.0,486000000.0,486000000.0,486000000.0,486000000.0
LineOfCredit,486000000.0,486000000.0,486000000.0,486000000.0,486000000.0
PayablesAndAccruedExpenses,373529000.0,566477000.0,632459000.0,554106000.0,319945000.0
CurrentAccruedExpenses,213614000.0,,,554106000.0,175370000.0
Payables,159915000.0,566477000.0,632459000.0,554106000.0,144575000.0
AccountsPayable,159915000.0,566477000.0,632459000.0,554106000.0,144575000.0
TotalAssets,30074858000.0,27977153000.0,25561449000.0,22452961000.0,19007675000.0
InvestmentsAndAdvances,724855000.0,579738000.0,548232000.0,360068000.0,419594000.0
AvailableForSaleSecurities,200993000.0,202589000.0,308811000.0,352363000.0,357337000.0
LongTermEquityInvestment,22920000.0,,,,22825000.0
GoodwillAndOtherIntangibleAssets,1938022000.0,1923466000.0,2198441000.0,2189385000.0,2215000000.0
OtherIntangibleAssets,544517000.0,529961000.0,557762000.0,566394000.0,592009000.0
Goodwill,1393505000.0,1393505000.0,1640679000.0,1622991000.0,1622991000.0
NetPPE,306543000.0,295310000.0,285875000.0,274392000.0,267239000.0
AccumulatedDepreciation,-174599000.0,,,,-100619000.0
GrossPPE,481142000.0,295310000.0,285875000.0,274392000.0,367858000.0
Leases,39046000.0,,,,40257000.0
OtherProperties,104735000.0,295310000.0,285875000.0,274392000.0,112235000.0
MachineryFurnitureEquipment,334169000.0,,,,212174000.0
BuildingsAndImprovements,3192000.0,,,,3192000.0
PrepaidAssets,112748000.0,,,,73429000.0
Receivables,169852000.0,,,,127050000.0
AccountsReceivable,169852000.0,,,,127050000.0
OtherShortTermInvestments,500942000.0,377149000.0,239421000.0,7705000.0,39432000.0
CashAndCashEquivalents,3085020000.0,2813876000.0,3015652000.0,2487778000.0,1421907000.0
