,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,73605.0,73605.0,73605.0
OrdinarySharesNumber,52750528.0,17784106.0,17704068.0
ShareIssued,52824133.0,17857711.0,17777673.0
NetDebt,2729000000.0,3374000000.0,2943000000.0
TotalDebt,17097000000.0,19080000000.0,19764000000.0
TangibleBookValue,-4453000000.0,-4699000000.0,-4407000000.0
InvestedCapital,-784000000.0,-365000000.0,-440000000.0
WorkingCapital,-1445000000.0,-1437000000.0,-1541000000.0
NetTangibleAssets,-4453000000.0,-4699000000.0,-4407000000.0
CapitalLeaseObligations,14163000000.0,15482000000.0,16534000000.0
CommonStockEquity,-3718000000.0,-3963000000.0,-3670000000.0
TotalCapitalization,-808000000.0,-387000000.0,-462000000.0
TotalEquityGrossMinorityInterest,-3593000000.0,-3786000000.0,-3455000000.0
MinorityInterest,125000000.0,177000000.0,215000000.0
StockholdersEquity,-3718000000.0,-3963000000.0,-3670000000.0
GainsLossesNotAffectingRetainedEarnings,97000000.0,117000000.0,149000000.0
OtherEquityAdjustments,97000000.0,117000000.0,149000000.0
TreasuryStock,29000000.0,29000000.0,29000000.0
RetainedEarnings,-16790000000.0,-16441000000.0,-16177000000.0
AdditionalPaidInCapital,13004000000.0,12390000000.0,12387000000.0
CapitalStock,0.0,0.0,0.0
CommonStock,0.0,0.0,0.0
PreferredStock,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,18656000000.0,20735000000.0,21318000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,16467000000.0,18460000000.0,19088000000.0
OtherNonCurrentLiabilities,277000000.0,320000000.0,281000000.0
DerivativeProductLiabilities,,,1000000.0
LongTermDebtAndCapitalLeaseObligation,16190000000.0,18140000000.0,18806000000.0
LongTermCapitalLeaseObligation,13280000000.0,14564000000.0,15598000000.0
LongTermDebt,2910000000.0,3576000000.0,3208000000.0
CurrentLiabilities,2189000000.0,2275000000.0,2230000000.0
OtherCurrentLiabilities,657000000.0,656000000.0,550000000.0
CurrentDeferredLiabilities,112000000.0,127000000.0,151000000.0
CurrentDeferredRevenue,112000000.0,127000000.0,151000000.0
CurrentDebtAndCapitalLeaseObligation,907000000.0,940000000.0,958000000.0
CurrentCapitalLeaseObligation,883000000.0,918000000.0,936000000.0
CurrentDebt,24000000.0,22000000.0,22000000.0
OtherCurrentBorrowings,24000000.0,22000000.0,22000000.0
PayablesAndAccruedExpenses,513000000.0,552000000.0,571000000.0
Payables,513000000.0,552000000.0,571000000.0
OtherPayable,58000000.0,57000000.0,45000000.0
AccountsPayable,455000000.0,495000000.0,526000000.0
TotalAssets,15063000000.0,16949000000.0,17863000000.0
TotalNonCurrentAssets,14319000000.0,16111000000.0,17174000000.0
OtherNonCurrentAssets,229000000.0,241000000.0,242000000.0
NonCurrentDeferredAssets,98000000.0,405000000.0,407000000.0
NonCurrentAccountsReceivable,73000000.0,77000000.0,91000000.0
InvestmentsAndAdvances,49000000.0,60000000.0,63000000.0
OtherInvestments,0.0,5000000.0,
LongTermEquityInvestment,49000000.0,55000000.0,63000000.0
InvestmentsInOtherVenturesUnderEquityMethod,19000000.0,25000000.0,
InvestmentsinAssociatesatCost,30000000.0,30000000.0,
GoodwillAndOtherIntangibleAssets,735000000.0,736000000.0,737000000.0
OtherIntangibleAssets,,,52000000.0
Goodwill,,,685000000.0
NetPPE,13135000000.0,14592000000.0,15634000000.0
AccumulatedDepreciation,,,-2438000000.0
GrossPPE,13135000000.0,14592000000.0,18072000000.0
Leases,,,5517000000.0
ConstructionInProgress,,,96000000.0
OtherProperties,13135000000.0,14592000000.0,11736000000.0
MachineryFurnitureEquipment,,,723000000.0
Properties,,,0.0
CurrentAssets,744000000.0,838000000.0,689000000.0
OtherCurrentAssets,27000000.0,43000000.0,26000000.0
AssetsHeldForSaleCurrent,157000000.0,164000000.0,52000000.0
RestrictedCash,29000000.0,71000000.0,
PrepaidAssets,163000000.0,177000000.0,151000000.0
Receivables,163000000.0,159000000.0,173000000.0
OtherReceivables,21000000.0,22000000.0,24000000.0
TaxesReceivable,24000000.0,30000000.0,40000000.0
AccountsReceivable,118000000.0,107000000.0,109000000.0
AllowanceForDoubtfulAccountsReceivable,-8000000.0,-9000000.0,-13000000.0
GrossAccountsReceivable,126000000.0,116000000.0,122000000.0
CashCashEquivalentsAndShortTermInvestments,205000000.0,224000000.0,287000000.0
CashAndCashEquivalents,205000000.0,224000000.0,287000000.0
