,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,14222194.0,11423310.0,10563530.0,9804443.0
ShareIssued,14222194.0,11423310.0,10563530.0,9804443.0
NetDebt,,545000.0,,
TotalDebt,,1051000.0,,
TangibleBookValue,25541000.0,19459000.0,20897000.0,25394000.0
InvestedCapital,32219000.0,29176000.0,29963000.0,34871000.0
WorkingCapital,-1454000.0,-2482000.0,1193000.0,4084000.0
NetTangibleAssets,25541000.0,19459000.0,20897000.0,51863000.0
CommonStockEquity,32219000.0,28125000.0,29963000.0,34871000.0
PreferredStockEquity,,,,26469000.0
TotalCapitalization,32219000.0,28926000.0,29963000.0,61340000.0
TotalEquityGrossMinorityInterest,31989000.0,36394000.0,40047000.0,71032000.0
MinorityInterest,-230000.0,8269000.0,10084000.0,9692000.0
StockholdersEquity,32219000.0,28125000.0,29963000.0,61340000.0
GainsLossesNotAffectingRetainedEarnings,-1805000.0,-1804000.0,-1801000.0,-1799000.0
OtherEquityAdjustments,-1805000.0,-1804000.0,-1801000.0,-1799000.0
RetainedEarnings,-438604000.0,-432297000.0,-427434000.0,-419732000.0
CapitalStock,472628000.0,462226000.0,459198000.0,482871000.0
CommonStock,472628000.0,462226000.0,459198000.0,456402000.0
PreferredStock,,,,26469000.0
TotalLiabilitiesNetMinorityInterest,27107000.0,34884000.0,34855000.0,11984000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,20420000.0,27724000.0,29715000.0,5784000.0
OtherNonCurrentLiabilities,269000.0,320000.0,341000.0,310000.0
PreferredSecuritiesOutsideStockEquity,15597000.0,22049000.0,24158000.0,
DerivativeProductLiabilities,0.0,0.0,662000.0,864000.0
NonCurrentDeferredLiabilities,4554000.0,4554000.0,4554000.0,4610000.0
NonCurrentDeferredRevenue,4554000.0,4554000.0,4554000.0,4610000.0
LongTermDebtAndCapitalLeaseObligation,,801000.0,,
LongTermDebt,,801000.0,,
CurrentLiabilities,6687000.0,7160000.0,5140000.0,6200000.0
OtherCurrentLiabilities,456000.0,687000.0,806000.0,814000.0
CurrentDeferredLiabilities,1052000.0,972000.0,120000.0,160000.0
CurrentDeferredRevenue,154000.0,74000.0,120000.0,160000.0
CurrentDebtAndCapitalLeaseObligation,,250000.0,,
CurrentDebt,,250000.0,,
OtherCurrentBorrowings,,250000.0,,
PayablesAndAccruedExpenses,5179000.0,5251000.0,4214000.0,5226000.0
CurrentAccruedExpenses,2467000.0,2252000.0,2379000.0,2233000.0
Payables,2712000.0,2999000.0,1835000.0,2993000.0
TotalTaxPayable,270000.0,270000.0,270000.0,
AccountsPayable,2442000.0,2729000.0,1565000.0,2993000.0
TotalAssets,59096000.0,71278000.0,74902000.0,83016000.0
TotalNonCurrentAssets,53863000.0,66600000.0,68569000.0,72732000.0
OtherNonCurrentAssets,11000.0,8553000.0,10644000.0,28880000.0
NonCurrentPrepaidAssets,20492000.0,20686000.0,18325000.0,116000.0
NonCurrentNoteReceivables,,,,0.0
InvestmentsAndAdvances,,,,0.0
GoodwillAndOtherIntangibleAssets,6678000.0,8666000.0,9066000.0,9477000.0
OtherIntangibleAssets,6678000.0,8666000.0,9066000.0,9477000.0
NetPPE,26682000.0,28695000.0,30534000.0,34259000.0
AccumulatedDepreciation,-4569000.0,-3298000.0,-2323000.0,-1709000.0
GrossPPE,31251000.0,31993000.0,32857000.0,35968000.0
ConstructionInProgress,,,,0.0
OtherProperties,378000.0,393000.0,408000.0,418000.0
Properties,30873000.0,31600000.0,32449000.0,35550000.0
CurrentAssets,5233000.0,4678000.0,6333000.0,10284000.0
OtherCurrentAssets,953000.0,1211000.0,1061000.0,2156000.0
RestrictedCash,202000.0,202000.0,206000.0,206000.0
PrepaidAssets,3301000.0,2611000.0,2214000.0,2590000.0
Receivables,164000.0,148000.0,139000.0,3995000.0
NotesReceivable,0.0,0.0,0.0,3821000.0
AccountsReceivable,164000.0,148000.0,139000.0,174000.0
AllowanceForDoubtfulAccountsReceivable,,,,-3200.0
GrossAccountsReceivable,,,,177200.0
CashCashEquivalentsAndShortTermInvestments,613000.0,506000.0,2713000.0,1337000.0
CashAndCashEquivalents,613000.0,506000.0,2713000.0,1337000.0
