,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,7876688.0,5976099.0,4104618.0,3171021.0
ShareIssued,7876688.0,5976099.0,4104618.0,3171021.0
NetDebt,55229158.0,54558436.0,53749379.0,62052961.0
TotalDebt,60956402.0,60582283.0,60884663.0,76272728.0
TangibleBookValue,78944843.0,92287901.0,97695592.0,94779731.0
InvestedCapital,138253300.0,151050529.0,156898944.0,169229395.0
WorkingCapital,-15943840.0,-11744754.0,-6547733.0,-24770488.0
NetTangibleAssets,78944845.0,92287903.0,97695594.0,94779731.0
CapitalLeaseObligations,1647945.0,1819655.0,1681311.0,1823064.0
CommonStockEquity,78944843.0,92287901.0,97695592.0,94779731.0
PreferredStockEquity,2.0,2.0,2.0,
TotalCapitalization,136598668.0,150253863.0,155903801.0,151806849.0
TotalEquityGrossMinorityInterest,78944845.0,92287903.0,97695594.0,94779731.0
MinorityInterest,,,,0.0
StockholdersEquity,78944845.0,92287903.0,97695594.0,94779731.0
OtherEquityInterest,,,,11754587.0
RetainedEarnings,-321126596.0,-298199062.0,-290848496.0,-240443302.0
AdditionalPaidInCapital,389507374.0,380538701.0,373040764.0,323465275.0
CapitalStock,10564067.0,9948264.0,15503326.0,11757758.0
CommonStock,10564065.0,9948262.0,15503324.0,11757758.0
PreferredStock,2.0,2.0,2.0,
TotalLiabilitiesNetMinorityInterest,93883506.0,95034645.0,91424823.0,122176250.0
TotalNonCurrentLiabilitiesNetMinorityInterest,65611006.0,65820866.0,63436381.0,61764092.0
DerivativeProductLiabilities,5434420.0,5253582.0,2846548.0,2131959.0
NonCurrentDeferredLiabilities,560510.0,456582.0,277397.0,351490.0
NonCurrentDeferredRevenue,560510.0,456582.0,277397.0,351490.0
LongTermDebtAndCapitalLeaseObligation,58553399.0,59061076.0,59275861.0,58257119.0
LongTermCapitalLeaseObligation,899576.0,1095116.0,1067654.0,1230001.0
LongTermDebt,57653823.0,57965960.0,58208207.0,57027118.0
LongTermProvisions,1062677.0,1049626.0,1036575.0,1023524.0
CurrentLiabilities,28272500.0,29213779.0,27988442.0,60412158.0
OtherCurrentLiabilities,1112558.0,1993120.0,2806538.0,4587935.0
CurrentDebtAndCapitalLeaseObligation,2403003.0,1521207.0,1608802.0,18015609.0
CurrentCapitalLeaseObligation,748369.0,724539.0,613657.0,593063.0
CurrentDebt,1654634.0,796668.0,995145.0,17422546.0
OtherCurrentBorrowings,1654634.0,796668.0,995145.0,17422546.0
PayablesAndAccruedExpenses,24756939.0,25699452.0,23573102.0,37808614.0
CurrentAccruedExpenses,3978922.0,3199968.0,7112648.0,8893248.0
InterestPayable,21485.0,2992.0,,
Payables,20778017.0,22499484.0,16460454.0,28915366.0
DuetoRelatedPartiesCurrent,451367.0,910376.0,1612515.0,1375049.0
TotalTaxPayable,5659897.0,5430197.0,,
AccountsPayable,14666753.0,16158911.0,14847939.0,27540317.0
TotalAssets,172828351.0,187322548.0,189120417.0,216955981.0
TotalNonCurrentAssets,160499691.0,169853523.0,167679708.0,181314311.0
OtherNonCurrentAssets,155992.0,,,
NonCurrentPrepaidAssets,348888.0,348888.0,348888.0,348888.0
NonCurrentAccountsReceivable,,,1581400.0,1719037.0
InvestmentsAndAdvances,211958.0,211958.0,211958.0,211958.0
InvestmentinFinancialAssets,211958.0,211958.0,211958.0,211958.0
HeldToMaturitySecurities,211958.0,211958.0,211958.0,211958.0
NetPPE,159782853.0,169292677.0,167118862.0,180753465.0
AccumulatedDepreciation,-98122561.0,-88507711.0,-79942606.0,-72558812.0
GrossPPE,257905414.0,257800388.0,247061468.0,253312277.0
Leases,2935855.0,2935855.0,,
ConstructionInProgress,10781505.0,16184824.0,16521747.0,29635133.0
OtherProperties,158669637.0,153276302.0,143492375.0,136824589.0
MachineryFurnitureEquipment,83769977.0,83654967.0,85298906.0,85104115.0
LandAndImprovements,1748440.0,1748440.0,1748440.0,1748440.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,12328660.0,17469025.0,21440709.0,35641670.0
OtherCurrentAssets,1779833.0,2477384.0,2027807.0,2085127.0
RestrictedCash,900000.0,900000.0,900000.0,900000.0
PrepaidAssets,1842250.0,3311214.0,3541898.0,4877935.0
Inventory,3143284.0,4168189.0,4700832.0,4471657.0
RawMaterials,3143284.0,4168189.0,4700832.0,4471657.0
Receivables,583994.0,2408046.0,4816199.0,10910248.0
DuefromRelatedPartiesCurrent,97288.0,69947.0,74107.0,73122.0
AccountsReceivable,486706.0,2338099.0,4742092.0,10837126.0
CashCashEquivalentsAndShortTermInvestments,4079299.0,4204192.0,5453973.0,12396703.0
CashAndCashEquivalents,4079299.0,4204192.0,5453973.0,12396703.0
