,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,0.0,,,
OrdinarySharesNumber,43672112.0,43621618.0,43620192.0,43677767.0,43670109.0
ShareIssued,43672112.0,43621618.0,43620192.0,43677767.0,43670109.0
TotalDebt,1419000.0,1623000.0,1245000.0,1484000.0,1767000.0
TangibleBookValue,98354000.0,97430000.0,101872000.0,104931000.0,106235000.0
InvestedCapital,100985000.0,100150000.0,104681000.0,107829000.0,109221000.0
WorkingCapital,90983000.0,93048000.0,91551000.0,98086000.0,102163000.0
NetTangibleAssets,98354000.0,97430000.0,101872000.0,104931000.0,106235000.0
CapitalLeaseObligations,1419000.0,1623000.0,1245000.0,1484000.0,1767000.0
CommonStockEquity,100985000.0,100150000.0,104681000.0,107829000.0,109221000.0
TotalCapitalization,100985000.0,100150000.0,104681000.0,107829000.0,109221000.0
TotalEquityGrossMinorityInterest,100985000.0,100150000.0,104681000.0,107829000.0,109221000.0
StockholdersEquity,100985000.0,100150000.0,104681000.0,107829000.0,109221000.0
GainsLossesNotAffectingRetainedEarnings,449000.0,1849000.0,1043000.0,1025000.0,1331000.0
OtherEquityAdjustments,449000.0,1849000.0,1043000.0,1025000.0,1331000.0
RetainedEarnings,-457470000.0,-456482000.0,-448735000.0,-442433000.0,-436043000.0
AdditionalPaidInCapital,558002000.0,554779000.0,552369000.0,549233000.0,543929000.0
CapitalStock,4000.0,4000.0,4000.0,4000.0,4000.0
CommonStock,4000.0,4000.0,4000.0,4000.0,4000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,26884000.0,28734000.0,27715000.0,29616000.0,32235000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,6756000.0,6922000.0,3482000.0,3696000.0,3951000.0
OtherNonCurrentLiabilities,864000.0,822000.0,816000.0,817000.0,802000.0
NonCurrentAccruedExpenses,5375000.0,5375000.0,2250000.0,2250000.0,2250000.0
LongTermDebtAndCapitalLeaseObligation,517000.0,725000.0,416000.0,629000.0,899000.0
LongTermCapitalLeaseObligation,517000.0,725000.0,416000.0,629000.0,899000.0
CurrentLiabilities,20128000.0,21812000.0,24233000.0,25920000.0,28284000.0
CurrentDebtAndCapitalLeaseObligation,902000.0,898000.0,829000.0,855000.0,868000.0
CurrentCapitalLeaseObligation,902000.0,898000.0,829000.0,855000.0,868000.0
PensionandOtherPostRetirementBenefitPlansCurrent,3858000.0,2805000.0,2510000.0,4138000.0,2445000.0
PayablesAndAccruedExpenses,15368000.0,18109000.0,20894000.0,20927000.0,24971000.0
CurrentAccruedExpenses,9308000.0,10499000.0,13642000.0,12084000.0,10796000.0
Payables,6060000.0,7610000.0,7252000.0,8843000.0,14175000.0
AccountsPayable,6060000.0,7610000.0,7252000.0,8843000.0,14175000.0
TotalAssets,127869000.0,128884000.0,132396000.0,137445000.0,141456000.0
TotalNonCurrentAssets,16758000.0,14024000.0,16612000.0,13439000.0,11009000.0
OtherNonCurrentAssets,12491000.0,9415000.0,12250000.0,8661000.0,5680000.0
GoodwillAndOtherIntangibleAssets,2631000.0,2720000.0,2809000.0,2898000.0,2986000.0
OtherIntangibleAssets,,2720000.0,2809000.0,2898000.0,2986000.0
NetPPE,1636000.0,1889000.0,1553000.0,1880000.0,2343000.0
GrossPPE,1636000.0,1889000.0,1553000.0,1880000.0,2343000.0
OtherProperties,1636000.0,1889000.0,1553000.0,1880000.0,2343000.0
CurrentAssets,111111000.0,114860000.0,115784000.0,124006000.0,130447000.0
OtherCurrentAssets,4955000.0,2302000.0,3570000.0,3730000.0,5452000.0
Inventory,5065000.0,7113000.0,5187000.0,8945000.0,6702000.0
FinishedGoods,2992000.0,,,,666000.0
WorkInProcess,2073000.0,,,,6036000.0
Receivables,22454000.0,18874000.0,19118000.0,18702000.0,12531000.0
AccountsReceivable,22454000.0,18874000.0,19118000.0,18702000.0,12531000.0
AllowanceForDoubtfulAccountsReceivable,,,,0.0,
GrossAccountsReceivable,,,,18702000.0,
CashCashEquivalentsAndShortTermInvestments,78637000.0,86571000.0,87909000.0,92629000.0,105762000.0
CashAndCashEquivalents,78637000.0,86571000.0,87909000.0,92629000.0,105762000.0
