,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,29741445.0,21928452.0,19426452.0,19402658.0
ShareIssued,29741445.0,21928452.0,19426452.0,19402658.0
TotalDebt,0.0,13000.0,34000.0,53000.0
TangibleBookValue,138969000.0,87764000.0,82517000.0,95372000.0
InvestedCapital,138969000.0,87764000.0,82517000.0,95372000.0
WorkingCapital,111570000.0,87045000.0,81750000.0,91435000.0
NetTangibleAssets,138969000.0,87764000.0,82517000.0,95372000.0
CapitalLeaseObligations,0.0,13000.0,34000.0,53000.0
CommonStockEquity,138969000.0,87764000.0,82517000.0,95372000.0
TotalCapitalization,138969000.0,87764000.0,82517000.0,95372000.0
TotalEquityGrossMinorityInterest,138969000.0,87764000.0,82517000.0,95372000.0
StockholdersEquity,138969000.0,87764000.0,82517000.0,95372000.0
GainsLossesNotAffectingRetainedEarnings,-122000.0,-119000.0,-175000.0,-374000.0
OtherEquityAdjustments,-122000.0,-119000.0,-175000.0,-374000.0
RetainedEarnings,-137557000.0,-120850000.0,-105046000.0,-89723000.0
AdditionalPaidInCapital,276648000.0,208733000.0,187738000.0,185469000.0
CapitalStock,0.0,0.0,0.0,0.0
CommonStock,0.0,0.0,0.0,0.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,14839000.0,11162000.0,8567000.0,7188000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,1000.0,1000.0,2000.0
DerivativeProductLiabilities,0.0,1000.0,1000.0,2000.0
CurrentLiabilities,14839000.0,11161000.0,8566000.0,7186000.0
OtherCurrentLiabilities,976000.0,3000.0,5000.0,6000.0
CurrentDebtAndCapitalLeaseObligation,,13000.0,34000.0,53000.0
CurrentCapitalLeaseObligation,0.0,13000.0,34000.0,53000.0
PensionandOtherPostRetirementBenefitPlansCurrent,2196000.0,1571000.0,741000.0,2168000.0
PayablesAndAccruedExpenses,11667000.0,9574000.0,7786000.0,4959000.0
CurrentAccruedExpenses,6790000.0,6443000.0,4241000.0,2837000.0
Payables,4877000.0,3131000.0,3545000.0,2122000.0
AccountsPayable,4877000.0,3131000.0,3545000.0,2122000.0
TotalAssets,153808000.0,98926000.0,91084000.0,102560000.0
TotalNonCurrentAssets,27399000.0,720000.0,768000.0,3939000.0
OtherNonCurrentAssets,1043000.0,720000.0,720000.0,720000.0
NonCurrentDeferredAssets,,,48000.0,0.0
InvestmentsAndAdvances,26356000.0,0.0,0.0,3219000.0
InvestmentinFinancialAssets,26356000.0,0.0,0.0,3219000.0
AvailableForSaleSecurities,26356000.0,,,3219000.0
CurrentAssets,126409000.0,98206000.0,90316000.0,98621000.0
OtherCurrentAssets,2591000.0,2948000.0,1801000.0,2562000.0
CashCashEquivalentsAndShortTermInvestments,123818000.0,95258000.0,88515000.0,96059000.0
OtherShortTermInvestments,91202000.0,54446000.0,61806000.0,68840000.0
CashAndCashEquivalents,32616000.0,40812000.0,26709000.0,27219000.0
