,2023-09-30,2023-03-31,2022-12-31
OrdinarySharesNumber,108769698.0,107207198.0,107207198.0
ShareIssued,108769698.0,107207198.0,107207198.0
NetDebt,2049145.0,392673.0,1043247.0
TotalDebt,5312811.0,2891946.0,2903812.0
TangibleBookValue,-1030870.0,-820487.0,-381989.0
InvestedCapital,3424059.0,2401306.0,2861706.0
WorkingCapital,1294746.0,479968.0,894418.0
NetTangibleAssets,-1030870.0,-820487.0,-381989.0
CapitalLeaseObligations,1853341.0,724274.0,758605.0
CommonStockEquity,-35411.0,233634.0,716499.0
TotalCapitalization,3205093.0,2196369.0,2663219.0
TotalEquityGrossMinorityInterest,126386.0,312411.0,786705.0
MinorityInterest,161797.0,78777.0,70206.0
StockholdersEquity,-35411.0,233634.0,716499.0
OtherEquityInterest,626254.0,201952.0,201952.0
TreasuryStock,222222.0,222222.0,222222.0
RetainedEarnings,-47790794.0,-46791475.0,-46308610.0
AdditionalPaidInCapital,11344311.0,11288339.0,11288339.0
CapitalStock,36007040.0,35757040.0,35757040.0
CommonStock,36007040.0,35757040.0,35757040.0
TotalLiabilitiesNetMinorityInterest,6421405.0,4460720.0,3496134.0
TotalNonCurrentLiabilitiesNetMinorityInterest,4896651.0,2517609.0,2541303.0
LongTermDebtAndCapitalLeaseObligation,4896651.0,2517609.0,2541303.0
LongTermCapitalLeaseObligation,1656147.0,554874.0,594583.0
LongTermDebt,3240504.0,1962735.0,1946720.0
CurrentLiabilities,1524754.0,1943111.0,954831.0
OtherCurrentLiabilities,-1.0,999397.0,4910.0
CurrentDeferredLiabilities,250000.0,,
CurrentDeferredRevenue,250000.0,,
CurrentDebtAndCapitalLeaseObligation,416160.0,374337.0,362509.0
CurrentCapitalLeaseObligation,197194.0,169400.0,164022.0
CurrentDebt,218966.0,204937.0,198487.0
OtherCurrentBorrowings,218966.0,204937.0,198487.0
PayablesAndAccruedExpenses,858595.0,569377.0,587412.0
CurrentAccruedExpenses,206658.0,97179.0,152542.0
Payables,651937.0,472198.0,434870.0
TotalTaxPayable,234278.0,114929.0,72790.0
AccountsPayable,417659.0,357269.0,362080.0
TotalAssets,6547791.0,4773131.0,4282839.0
TotalNonCurrentAssets,3728291.0,2350052.0,2433590.0
OtherNonCurrentAssets,233557.0,77409.0,83668.0
InvestmentsAndAdvances,270240.0,,
LongTermEquityInvestment,270240.0,,
GoodwillAndOtherIntangibleAssets,995459.0,1054121.0,1098488.0
OtherIntangibleAssets,90220.0,148882.0,193249.0
Goodwill,905239.0,905239.0,905239.0
NetPPE,2229035.0,1218522.0,1251434.0
AccumulatedDepreciation,-1046413.0,-881931.0,-821125.0
GrossPPE,3275448.0,2100453.0,2072559.0
Leases,546400.0,428573.0,421156.0
OtherProperties,1931458.0,951945.0,951945.0
MachineryFurnitureEquipment,797590.0,719935.0,699458.0
Properties,0.0,0.0,0.0
CurrentAssets,2819500.0,2423079.0,1849249.0
PrepaidAssets,104776.0,135933.0,61938.0
Inventory,230749.0,241853.0,269188.0
FinishedGoods,47385.0,51590.0,55615.0
RawMaterials,183364.0,190263.0,213573.0
Receivables,764374.0,211018.0,356887.0
OtherReceivables,375202.0,106720.0,256720.0
TaxesReceivable,,,0.0
AccountsReceivable,389172.0,104298.0,100167.0
CashCashEquivalentsAndShortTermInvestments,1719601.0,1834275.0,1161236.0
OtherShortTermInvestments,309276.0,59276.0,59276.0
CashAndCashEquivalents,1410325.0,1774999.0,1101960.0
