,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,0.0,,,
OrdinarySharesNumber,25295047.0,25216143.0,25083143.0,24685059.0,24685059.0
ShareIssued,25295047.0,25216143.0,25083143.0,24685059.0,24685059.0
TotalDebt,888000.0,988000.0,1144000.0,651000.0,800000.0
TangibleBookValue,29992000.0,35715000.0,38873000.0,41604000.0,44974000.0
InvestedCapital,39584000.0,45365000.0,48582000.0,51372000.0,54800000.0
WorkingCapital,23115000.0,28837000.0,32056000.0,34673000.0,39218000.0
NetTangibleAssets,29992000.0,35715000.0,38873000.0,41604000.0,44974000.0
CapitalLeaseObligations,888000.0,988000.0,1144000.0,651000.0,800000.0
CommonStockEquity,39584000.0,45365000.0,48582000.0,51372000.0,54800000.0
TotalCapitalization,39584000.0,45365000.0,48582000.0,51372000.0,54800000.0
TotalEquityGrossMinorityInterest,39584000.0,45365000.0,48582000.0,51372000.0,54800000.0
StockholdersEquity,39584000.0,45365000.0,48582000.0,51372000.0,54800000.0
GainsLossesNotAffectingRetainedEarnings,-87000.0,-91000.0,-100000.0,-127000.0,-145000.0
OtherEquityAdjustments,-87000.0,-91000.0,-100000.0,-127000.0,-145000.0
RetainedEarnings,-20245000.0,-13644000.0,-9589000.0,-4479000.0,-518000.0
AdditionalPaidInCapital,59891000.0,59075000.0,58246000.0,55953000.0,55438000.0
CapitalStock,25000.0,25000.0,25000.0,25000.0,25000.0
CommonStock,25000.0,25000.0,25000.0,25000.0,25000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,9471000.0,7735000.0,7944000.0,8504000.0,9348000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1051000.0,1333000.0,1693000.0,1302000.0,2204000.0
OtherNonCurrentLiabilities,495000.0,728000.0,1007000.0,1052000.0,1893000.0
NonCurrentDeferredLiabilities,14000.0,13000.0,12000.0,12000.0,11000.0
NonCurrentDeferredTaxesLiabilities,14000.0,13000.0,12000.0,12000.0,11000.0
LongTermDebtAndCapitalLeaseObligation,542000.0,592000.0,674000.0,238000.0,300000.0
LongTermCapitalLeaseObligation,542000.0,592000.0,674000.0,238000.0,300000.0
CurrentLiabilities,8420000.0,6402000.0,6251000.0,7202000.0,7144000.0
CurrentDebtAndCapitalLeaseObligation,346000.0,396000.0,470000.0,413000.0,500000.0
CurrentCapitalLeaseObligation,346000.0,396000.0,470000.0,413000.0,500000.0
PensionandOtherPostRetirementBenefitPlansCurrent,3283000.0,3320000.0,3296000.0,3441000.0,3636000.0
PayablesAndAccruedExpenses,4791000.0,2686000.0,2485000.0,3348000.0,3008000.0
CurrentAccruedExpenses,3349000.0,1479000.0,1360000.0,1382000.0,1292000.0
Payables,1442000.0,1207000.0,1125000.0,1966000.0,1716000.0
TotalTaxPayable,163000.0,343000.0,372000.0,345000.0,160000.0
IncomeTaxPayable,163000.0,343000.0,372000.0,345000.0,160000.0
AccountsPayable,1279000.0,864000.0,753000.0,1621000.0,1556000.0
TotalAssets,49055000.0,53100000.0,56526000.0,59876000.0,64148000.0
TotalNonCurrentAssets,17520000.0,17861000.0,18219000.0,18001000.0,17786000.0
NonCurrentPrepaidAssets,125000.0,120000.0,123000.0,126000.0,127000.0
InvestmentsAndAdvances,,,,0.0,0.0
InvestmentinFinancialAssets,,,,0.0,0.0
GoodwillAndOtherIntangibleAssets,9592000.0,9650000.0,9709000.0,9768000.0,9826000.0
OtherIntangibleAssets,1614000.0,1672000.0,1731000.0,1790000.0,1848000.0
Goodwill,7978000.0,7978000.0,7978000.0,7978000.0,7978000.0
NetPPE,7803000.0,8091000.0,8387000.0,8107000.0,7833000.0
AccumulatedDepreciation,-24726000.0,-24871000.0,-25064000.0,-24846000.0,-24676000.0
GrossPPE,32529000.0,32962000.0,33451000.0,32953000.0,32509000.0
Leases,923000.0,918000.0,910000.0,910000.0,910000.0
OtherProperties,887000.0,1031000.0,1173000.0,684000.0,838000.0
MachineryFurnitureEquipment,23078000.0,23372000.0,23727000.0,23718000.0,23123000.0
BuildingsAndImprovements,3741000.0,3741000.0,3741000.0,3741000.0,3738000.0
LandAndImprovements,3900000.0,3900000.0,3900000.0,3900000.0,3900000.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,31535000.0,35239000.0,38307000.0,41875000.0,46362000.0
OtherCurrentAssets,1391000.0,880000.0,1139000.0,925000.0,648000.0
PrepaidAssets,575000.0,210000.0,337000.0,333000.0,503000.0
Inventory,5504000.0,5577000.0,5928000.0,6415000.0,6199000.0
FinishedGoods,2326000.0,2298000.0,2494000.0,2786000.0,2461000.0
WorkInProcess,3178000.0,3279000.0,3434000.0,3629000.0,3738000.0
Receivables,2490000.0,3252000.0,3165000.0,3627000.0,3811000.0
OtherReceivables,113000.0,168000.0,83000.0,156000.0,167000.0
AccountsReceivable,2377000.0,3084000.0,3082000.0,3471000.0,3644000.0
AllowanceForDoubtfulAccountsReceivable,-40000.0,-48000.0,-50000.0,-60000.0,-64000.0
GrossAccountsReceivable,2417000.0,3132000.0,3132000.0,3531000.0,3708000.0
CashCashEquivalentsAndShortTermInvestments,21575000.0,25320000.0,27738000.0,30575000.0,35201000.0
OtherShortTermInvestments,0.0,651000.0,891000.0,3363000.0,3331000.0
CashAndCashEquivalents,21575000.0,24669000.0,26847000.0,27212000.0,31870000.0
