,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,93000000.0,98200000.0,94200000.0,94200000.0,86000000.0
OrdinarySharesNumber,322000000.0,316800000.0,320800000.0,320800000.0,329000000.0
ShareIssued,415000000.0,415000000.0,415000000.0,415000000.0,415000000.0
NetDebt,10169000000.0,9817000000.0,9940000000.0,10261000000.0,9670000000.0
TotalDebt,12000000000.0,12005000000.0,12048000000.0,12229000000.0,11533000000.0
TangibleBookValue,-18048000000.0,-17001000000.0,-17271000000.0,-16710000000.0,-16463000000.0
InvestedCapital,45659000000.0,46881000000.0,46969000000.0,47938000000.0,47344000000.0
WorkingCapital,-982000000.0,-414000000.0,-1310000000.0,-572000000.0,-332000000.0
NetTangibleAssets,-18048000000.0,-17001000000.0,-17271000000.0,-16710000000.0,-16463000000.0
CapitalLeaseObligations,541000000.0,543000000.0,547000000.0,566000000.0,577000000.0
CommonStockEquity,34200000000.0,35419000000.0,35468000000.0,36275000000.0,36388000000.0
TotalCapitalization,45612000000.0,46834000000.0,46144000000.0,47002000000.0,47118000000.0
TotalEquityGrossMinorityInterest,38100000000.0,39024000000.0,39069000000.0,39772000000.0,39744000000.0
MinorityInterest,3900000000.0,3605000000.0,3601000000.0,3497000000.0,3356000000.0
StockholdersEquity,34200000000.0,35419000000.0,35468000000.0,36275000000.0,36388000000.0
GainsLossesNotAffectingRetainedEarnings,-763000000.0,-846000000.0,-813000000.0,-861000000.0,-886000000.0
OtherEquityAdjustments,-763000000.0,-846000000.0,-813000000.0,-861000000.0,-886000000.0
TreasuryStock,28411000000.0,27314000000.0,26706000000.0,25779000000.0,25347000000.0
RetainedEarnings,18728000000.0,18725000000.0,18279000000.0,18171000000.0,17784000000.0
AdditionalPaidInCapital,44231000000.0,44439000000.0,44293000000.0,44329000000.0,44422000000.0
CapitalStock,415000000.0,415000000.0,415000000.0,415000000.0,415000000.0
CommonStock,415000000.0,415000000.0,415000000.0,415000000.0,415000000.0
TotalLiabilitiesNetMinorityInterest,22489000000.0,21537000000.0,21626000000.0,22252000000.0,22040000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,16364000000.0,16319000000.0,15596000000.0,15858000000.0,16041000000.0
OtherNonCurrentLiabilities,522000000.0,507000000.0,495000000.0,476000000.0,489000000.0
EmployeeBenefits,199000000.0,183000000.0,185000000.0,183000000.0,180000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,199000000.0,183000000.0,185000000.0,183000000.0,180000000.0
NonCurrentDeferredLiabilities,3690000000.0,3671000000.0,3693000000.0,3906000000.0,4065000000.0
NonCurrentDeferredTaxesLiabilities,3690000000.0,3671000000.0,3693000000.0,3906000000.0,4065000000.0
LongTermDebtAndCapitalLeaseObligation,11953000000.0,11958000000.0,11223000000.0,11293000000.0,11307000000.0
LongTermCapitalLeaseObligation,541000000.0,543000000.0,547000000.0,566000000.0,577000000.0
LongTermDebt,11412000000.0,11415000000.0,10676000000.0,10727000000.0,10730000000.0
CurrentLiabilities,6125000000.0,5218000000.0,6030000000.0,6394000000.0,5999000000.0
OtherCurrentLiabilities,1033000000.0,977000000.0,935000000.0,1223000000.0,1328000000.0
CurrentDeferredLiabilities,3461000000.0,3022000000.0,3148000000.0,3175000000.0,3126000000.0
CurrentDeferredRevenue,3461000000.0,3022000000.0,3148000000.0,3175000000.0,3126000000.0
CurrentDebtAndCapitalLeaseObligation,47000000.0,47000000.0,825000000.0,936000000.0,226000000.0
CurrentDebt,47000000.0,47000000.0,825000000.0,936000000.0,226000000.0
OtherCurrentBorrowings,47000000.0,47000000.0,825000000.0,936000000.0,
PensionandOtherPostRetirementBenefitPlansCurrent,906000000.0,655000000.0,507000000.0,385000000.0,753000000.0
PayablesAndAccruedExpenses,678000000.0,517000000.0,615000000.0,675000000.0,566000000.0
Payables,678000000.0,517000000.0,615000000.0,675000000.0,566000000.0
TotalTaxPayable,121000000.0,59000000.0,127000000.0,219000000.0,116000000.0
IncomeTaxPayable,121000000.0,59000000.0,127000000.0,219000000.0,116000000.0
AccountsPayable,557000000.0,458000000.0,488000000.0,456000000.0,450000000.0
TotalAssets,60589000000.0,60561000000.0,60695000000.0,62024000000.0,61784000000.0
TotalNonCurrentAssets,55446000000.0,55757000000.0,55975000000.0,56202000000.0,56117000000.0
OtherNonCurrentAssets,536000000.0,900000000.0,785000000.0,764000000.0,562000000.0
DefinedPensionBenefit,238000000.0,,,,232000000.0
InvestmentsAndAdvances,1787000000.0,1791000000.0,1792000000.0,1750000000.0,1752000000.0
LongTermEquityInvestment,1787000000.0,1791000000.0,1792000000.0,1750000000.0,1752000000.0
InvestmentsinSubsidiariesatCost,1787000000.0,1791000000.0,1792000000.0,1750000000.0,1752000000.0
GoodwillAndOtherIntangibleAssets,52248000000.0,52420000000.0,52739000000.0,52985000000.0,52851000000.0
OtherIntangibleAssets,17398000000.0,17635000000.0,17912000000.0,18168000000.0,18306000000.0
Goodwill,34850000000.0,34785000000.0,34827000000.0,34817000000.0,34545000000.0
NetPPE,637000000.0,646000000.0,659000000.0,703000000.0,720000000.0
AccumulatedDepreciation,-794000000.0,-795000000.0,-802000000.0,-836000000.0,-859000000.0
GrossPPE,1431000000.0,1441000000.0,1461000000.0,1539000000.0,1579000000.0
OtherProperties,379000000.0,1441000000.0,1461000000.0,1539000000.0,423000000.0
MachineryFurnitureEquipment,628000000.0,,,,688000000.0
Properties,424000000.0,,,,468000000.0
CurrentAssets,5143000000.0,4804000000.0,4720000000.0,5822000000.0,5667000000.0
OtherCurrentAssets,1000000000.0,611000000.0,613000000.0,626000000.0,574000000.0
AssetsHeldForSaleCurrent,0.0,0.0,0.0,1313000000.0,1298000000.0
RestrictedCash,1000000.0,1000000.0,1000000.0,3000000.0,1000000.0
PrepaidAssets,,,,,574000000.0
Receivables,2826000000.0,2547000000.0,2545000000.0,2478000000.0,2494000000.0
AccountsReceivable,2826000000.0,2547000000.0,2545000000.0,2478000000.0,2494000000.0
AllowanceForDoubtfulAccountsReceivable,-54000000.0,-51000000.0,-49000000.0,-50000000.0,-48000000.0
GrossAccountsReceivable,2880000000.0,2598000000.0,2594000000.0,2528000000.0,2542000000.0
CashCashEquivalentsAndShortTermInvestments,1316000000.0,1645000000.0,1561000000.0,1402000000.0,1300000000.0
OtherShortTermInvestments,26000000.0,,,,14000000.0
CashAndCashEquivalents,1290000000.0,1645000000.0,1561000000.0,1402000000.0,1286000000.0
