,2023-06-30
TreasurySharesNumber,0.0
OrdinarySharesNumber,33251723.0
ShareIssued,33251723.0
NetDebt,45625000.0
TotalDebt,53684000.0
TangibleBookValue,-94750000.0
InvestedCapital,118477000.0
WorkingCapital,-105534000.0
NetTangibleAssets,-94750000.0
CapitalLeaseObligations,5070000.0
CommonStockEquity,69863000.0
TotalCapitalization,69863000.0
TotalEquityGrossMinorityInterest,73606000.0
MinorityInterest,3743000.0
StockholdersEquity,69863000.0
GainsLossesNotAffectingRetainedEarnings,69669000.0
CapitalStock,194000.0
CommonStock,194000.0
TotalLiabilitiesNetMinorityInterest,188644000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,3763000.0
NonCurrentDeferredLiabilities,272000.0
NonCurrentDeferredRevenue,272000.0
NonCurrentDeferredTaxesLiabilities,0.0
LongTermDebtAndCapitalLeaseObligation,3491000.0
LongTermCapitalLeaseObligation,3491000.0
CurrentLiabilities,184881000.0
CurrentDeferredLiabilities,12259000.0
CurrentDeferredRevenue,12259000.0
CurrentDebtAndCapitalLeaseObligation,50193000.0
CurrentCapitalLeaseObligation,1579000.0
CurrentDebt,48614000.0
OtherCurrentBorrowings,48614000.0
PayablesAndAccruedExpenses,122429000.0
Payables,122429000.0
OtherPayable,84685000.0
DuetoRelatedPartiesCurrent,325000.0
TotalTaxPayable,1063000.0
IncomeTaxPayable,1063000.0
AccountsPayable,36356000.0
TotalAssets,262250000.0
TotalNonCurrentAssets,182903000.0
OtherNonCurrentAssets,5255000.0
NonCurrentDeferredAssets,0.0
NonCurrentDeferredTaxesAssets,0.0
InvestmentsAndAdvances,0.0
InvestmentinFinancialAssets,0.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,0.0
GoodwillAndOtherIntangibleAssets,164613000.0
OtherIntangibleAssets,163849000.0
Goodwill,764000.0
NetPPE,13035000.0
GrossPPE,13035000.0
OtherProperties,13035000.0
CurrentAssets,79347000.0
Inventory,3959000.0
Receivables,72399000.0
OtherReceivables,38148000.0
DuefromRelatedPartiesCurrent,2454000.0
AccountsReceivable,31797000.0
CashCashEquivalentsAndShortTermInvestments,2989000.0
CashAndCashEquivalents,2989000.0
