,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,211587696.0,209907696.0,209907696.0,209907696.0,209907696.0
ShareIssued,211587696.0,209907696.0,209907696.0,209907696.0,209907696.0
NetDebt,,584257.0,,797009.0,199438.0
TotalDebt,571497.0,796123.0,787263.0,1241990.0,2084445.0
TangibleBookValue,-458813.0,-447264.0,-100665.0,-31647.0,-185017.0
InvestedCapital,-51233.0,176681.0,506543.0,1023769.0,1706672.0
WorkingCapital,-574639.0,-888234.0,-545332.0,-406354.0,-760932.0
NetTangibleAssets,-458813.0,-447264.0,-100665.0,-31647.0,-185017.0
CapitalLeaseObligations,181692.0,196620.0,211164.0,224351.0,237199.0
CommonStockEquity,-441038.0,-422822.0,-69556.0,6130.0,-140574.0
TotalCapitalization,-441038.0,-422822.0,-69556.0,6130.0,-140574.0
TotalEquityGrossMinorityInterest,-441038.0,-422822.0,-69556.0,6130.0,-140574.0
StockholdersEquity,-441038.0,-422822.0,-69556.0,6130.0,-140574.0
GainsLossesNotAffectingRetainedEarnings,9089859.0,9115624.0,9082024.0,9031024.0,8939524.0
RetainedEarnings,-27157854.0,-27115003.0,-26728137.0,-26601451.0,-26656488.0
CapitalStock,17626957.0,17576557.0,17576557.0,17576557.0,17576390.0
CommonStock,17626957.0,17576557.0,17576557.0,17576557.0,17576390.0
TotalLiabilitiesNetMinorityInterest,3612552.0,2876517.0,2700396.0,2268667.0,3238953.0
TotalNonCurrentLiabilitiesNetMinorityInterest,997072.0,671840.0,637993.0,602723.0,306692.0
OtherNonCurrentLiabilities,,538355.0,487355.0,436355.0,125000.0
DuetoRelatedPartiesNonCurrent,881194.0,,,,
TradeandOtherPayablesNonCurrent,0.0,,,,
LongTermDebtAndCapitalLeaseObligation,115878.0,133485.0,150638.0,166368.0,181692.0
LongTermCapitalLeaseObligation,115878.0,133485.0,150638.0,166368.0,181692.0
CurrentLiabilities,2615480.0,2204677.0,2062403.0,1665944.0,2932261.0
CurrentDeferredLiabilities,1593998.0,747085.0,785849.0,,
CurrentDeferredRevenue,1593998.0,747085.0,785849.0,,
CurrentDebtAndCapitalLeaseObligation,455619.0,662638.0,636625.0,1075622.0,1902753.0
CurrentCapitalLeaseObligation,65814.0,63135.0,60526.0,57983.0,55507.0
CurrentDebt,389805.0,599503.0,576099.0,1017639.0,1847246.0
OtherCurrentBorrowings,389805.0,599503.0,576099.0,1017639.0,1847246.0
PayablesAndAccruedExpenses,565863.0,794954.0,639929.0,590322.0,1029508.0
Payables,565863.0,,,,
DuetoRelatedPartiesCurrent,312039.0,,,,
AccountsPayable,253824.0,,,,
TotalAssets,3171514.0,2453695.0,2630840.0,2274797.0,3098379.0
TotalNonCurrentAssets,1130673.0,1137252.0,1113769.0,1015207.0,927050.0
OtherNonCurrentAssets,,,,,2.0
NonCurrentNoteReceivables,,,,1.0,
InvestmentsAndAdvances,869521.0,855213.0,802780.0,679297.0,614007.0
LongTermEquityInvestment,869521.0,855213.0,802780.0,679297.0,614007.0
InvestmentsinAssociatesatCost,869521.0,855213.0,802780.0,679297.0,614007.0
GoodwillAndOtherIntangibleAssets,17775.0,24442.0,31109.0,37777.0,44443.0
OtherIntangibleAssets,17775.0,24442.0,31109.0,37777.0,44443.0
NetPPE,243377.0,257597.0,279880.0,298132.0,268598.0
AccumulatedDepreciation,-179342.0,-17741.0,-15418.0,-13094.0,-11589.0
GrossPPE,422719.0,275338.0,295298.0,311226.0,280187.0
OtherProperties,,,,,54206.0
MachineryFurnitureEquipment,422719.0,104167.0,104167.0,104167.0,2994.0
BuildingsAndImprovements,,171171.0,191131.0,207059.0,222987.0
CurrentAssets,2040841.0,1316443.0,1517071.0,1259590.0,2171329.0
PrepaidAssets,338123.0,249780.0,7139.0,464796.0,514605.0
Receivables,1210705.0,1051417.0,825681.0,574164.0,8916.0
TaxesReceivable,6761.0,19160.0,14060.0,9005.0,
AccountsReceivable,1203944.0,1032257.0,811621.0,565159.0,8916.0
CashCashEquivalentsAndShortTermInvestments,492013.0,15246.0,684251.0,220630.0,1647808.0
CashAndCashEquivalents,492013.0,15246.0,684251.0,220630.0,1647808.0
CashFinancial,492013.0,15246.0,684251.0,220630.0,1647808.0
