,2023-09-30,2023-03-31,2022-12-31
OrdinarySharesNumber,188425989.0,157075989.0,149433729.0
ShareIssued,188425989.0,157075989.0,149433729.0
TangibleBookValue,2352604.0,2340864.0,1458364.0
InvestedCapital,2352604.0,2340864.0,1458364.0
WorkingCapital,1974372.0,2340864.0,1458364.0
NetTangibleAssets,2352604.0,2340864.0,1458364.0
CommonStockEquity,2352604.0,2340864.0,1458364.0
TotalCapitalization,2352604.0,2340864.0,1458364.0
TotalEquityGrossMinorityInterest,2352604.0,2340864.0,1458364.0
StockholdersEquity,2352604.0,2340864.0,1458364.0
OtherEquityInterest,2942044.0,1315908.0,1648006.0
GainsLossesNotAffectingRetainedEarnings,198425.0,103452.0,126641.0
OtherEquityAdjustments,198425.0,103452.0,126641.0
RetainedEarnings,-19087171.0,-13292710.0,-13047739.0
CapitalStock,18299306.0,14214214.0,12731456.0
CommonStock,18299306.0,14214214.0,12731456.0
TotalLiabilitiesNetMinorityInterest,1344806.0,162184.0,517209.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0
CurrentLiabilities,1344806.0,162184.0,517209.0
PayablesAndAccruedExpenses,1344806.0,162184.0,517209.0
CurrentAccruedExpenses,641600.0,37000.0,104780.0
Payables,703206.0,125184.0,412429.0
AccountsPayable,703206.0,125184.0,412429.0
TotalAssets,3697410.0,2503048.0,1975573.0
TotalNonCurrentAssets,378232.0,0.0,0.0
InvestmentsAndAdvances,340425.0,,
NetPPE,37807.0,,
AccumulatedDepreciation,-5173.0,,
GrossPPE,42980.0,,
MachineryFurnitureEquipment,7542.0,,
CurrentAssets,3319178.0,2503048.0,1975573.0
PrepaidAssets,512572.0,25693.0,32183.0
Receivables,213483.0,161913.0,141106.0
TaxesReceivable,213483.0,161913.0,141106.0
CashCashEquivalentsAndShortTermInvestments,2593123.0,2315442.0,1802284.0
CashAndCashEquivalents,2593123.0,2315442.0,1802284.0
CashFinancial,,2315442.0,1802284.0
