,2023-06-30,2022-12-31
OrdinarySharesNumber,14991012.0,9569700.0
ShareIssued,14991012.0,9569700.0
TangibleBookValue,10750352.0,20199061.0
InvestedCapital,24716435.0,43058655.0
WorkingCapital,10721263.0,20175433.0
NetTangibleAssets,10750352.0,20199061.0
CommonStockEquity,24716435.0,43058655.0
TotalCapitalization,24716435.0,43058655.0
TotalEquityGrossMinorityInterest,24716435.0,43058655.0
StockholdersEquity,24716435.0,43058655.0
OtherEquityInterest,-3857367.0,-1088402.0
RetainedEarnings,-185220028.0,-159547575.0
AdditionalPaidInCapital,213146190.0,203311844.0
CapitalStock,647640.0,382788.0
CommonStock,647640.0,382788.0
TotalLiabilitiesNetMinorityInterest,5325768.0,4624543.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,5325768.0,4624543.0
PayablesAndAccruedExpenses,5325768.0,4624543.0
Payables,5325768.0,4624543.0
OtherPayable,1474823.0,673598.0
DuetoRelatedPartiesCurrent,580000.0,680000.0
AccountsPayable,3270945.0,3270945.0
TotalAssets,30042203.0,47683198.0
TotalNonCurrentAssets,13995172.0,22883222.0
NonCurrentPrepaidAssets,12061.0,
GoodwillAndOtherIntangibleAssets,13966083.0,22859594.0
OtherIntangibleAssets,13966083.0,22859594.0
NetPPE,17028.0,23628.0
AccumulatedDepreciation,-22574.0,-15974.0
GrossPPE,39602.0,39602.0
MachineryFurnitureEquipment,39602.0,39602.0
CurrentAssets,16047031.0,24799976.0
PrepaidAssets,10307226.0,22879382.0
Receivables,5500332.0,626995.0
OtherReceivables,5500332.0,
AccountsReceivable,0.0,626995.0
AllowanceForDoubtfulAccountsReceivable,-2350811.0,-1880986.0
GrossAccountsReceivable,2350811.0,2507981.0
CashCashEquivalentsAndShortTermInvestments,239473.0,1293599.0
CashAndCashEquivalents,239473.0,1293599.0
