,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,140181421.0,132401062.0,129171170.0,125257233.0
ShareIssued,140181421.0,132401062.0,129171170.0,125257233.0
NetDebt,,5050000.0,1414000.0,
TotalDebt,33550000.0,36386000.0,37360000.0,39141000.0
TangibleBookValue,112691000.0,118362000.0,129466000.0,150224000.0
InvestedCapital,137324000.0,145124000.0,156997000.0,179162000.0
WorkingCapital,93654000.0,96177000.0,107276000.0,132715000.0
NetTangibleAssets,112691000.0,118362000.0,129466000.0,150224000.0
CapitalLeaseObligations,8917000.0,9624000.0,9829000.0,10203000.0
CommonStockEquity,112691000.0,118362000.0,129466000.0,150224000.0
TotalCapitalization,125802000.0,134458000.0,147312000.0,170859000.0
TotalEquityGrossMinorityInterest,112691000.0,118362000.0,129466000.0,150224000.0
StockholdersEquity,112691000.0,118362000.0,129466000.0,150224000.0
GainsLossesNotAffectingRetainedEarnings,74000.0,1000.0,-6000.0,-161000.0
OtherEquityAdjustments,74000.0,1000.0,-6000.0,-161000.0
RetainedEarnings,-341187000.0,-318972000.0,-302006000.0,-278652000.0
AdditionalPaidInCapital,453790000.0,437320000.0,431466000.0,429025000.0
CapitalStock,14000.0,13000.0,12000.0,12000.0
CommonStock,14000.0,13000.0,12000.0,12000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,52513000.0,49205000.0,52441000.0,53218000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,29471000.0,27853000.0,29452000.0,31466000.0
OtherNonCurrentLiabilities,3568000.0,1837000.0,1487000.0,1206000.0
PreferredSecuritiesOutsideStockEquity,,,,0.0
DerivativeProductLiabilities,6087000.0,2645000.0,2640000.0,1767000.0
LongTermDebtAndCapitalLeaseObligation,19816000.0,23371000.0,25325000.0,28493000.0
LongTermCapitalLeaseObligation,6705000.0,7275000.0,7479000.0,7858000.0
LongTermDebt,13111000.0,16096000.0,17846000.0,20635000.0
CurrentLiabilities,23042000.0,21352000.0,22989000.0,21752000.0
OtherCurrentLiabilities,,,,1265000.0
CurrentDeferredLiabilities,472000.0,833000.0,559000.0,979000.0
CurrentDeferredRevenue,472000.0,833000.0,559000.0,961000.0
CurrentDebtAndCapitalLeaseObligation,13734000.0,13015000.0,12035000.0,10648000.0
CurrentCapitalLeaseObligation,2212000.0,2349000.0,2350000.0,2345000.0
CurrentDebt,11522000.0,10666000.0,9685000.0,8303000.0
OtherCurrentBorrowings,11522000.0,10666000.0,9685000.0,8303000.0
PayablesAndAccruedExpenses,8836000.0,7504000.0,10395000.0,8860000.0
CurrentAccruedExpenses,7389000.0,6557000.0,8731000.0,5761000.0
InterestPayable,,,,314000.0
Payables,1447000.0,947000.0,1664000.0,3099000.0
TotalTaxPayable,,,,1161000.0
AccountsPayable,1447000.0,947000.0,1664000.0,1938000.0
TotalAssets,165204000.0,167567000.0,181907000.0,203442000.0
TotalNonCurrentAssets,48508000.0,50038000.0,51642000.0,48975000.0
OtherNonCurrentAssets,132000.0,130000.0,130000.0,129000.0
GoodwillAndOtherIntangibleAssets,,,,0.0
Goodwill,,,,0.0
NetPPE,48376000.0,49908000.0,51512000.0,48846000.0
AccumulatedDepreciation,,,,-25860000.0
GrossPPE,48376000.0,49908000.0,51512000.0,74706000.0
Leases,,,,7561000.0
OtherProperties,48376000.0,49908000.0,51512000.0,62864000.0
MachineryFurnitureEquipment,,,,4281000.0
Properties,,,,0.0
CurrentAssets,116696000.0,117529000.0,130265000.0,154467000.0
OtherCurrentAssets,3473000.0,3338000.0,1756000.0,2450000.0
HedgingAssetsCurrent,0.0,1085000.0,1129000.0,2229000.0
CurrentDeferredAssets,0.0,0.0,94000.0,742000.0
Receivables,2996000.0,7629000.0,5320000.0,6235000.0
AccountsReceivable,2996000.0,7629000.0,5320000.0,6235000.0
CashCashEquivalentsAndShortTermInvestments,110227000.0,105477000.0,121966000.0,142811000.0
OtherShortTermInvestments,68470000.0,83765000.0,95849000.0,84923000.0
CashAndCashEquivalents,41757000.0,21712000.0,26117000.0,57888000.0
