,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,641963.0,641963.0,641963.0,636771.0
OrdinarySharesNumber,9222157.0,9222157.0,9222157.0,9227349.0
ShareIssued,9864120.0,9864120.0,9864120.0,9864120.0
TotalDebt,97727.0,118330.0,138814.0,159181.0
TangibleBookValue,11116164.0,11034777.0,10636395.0,11121181.0
InvestedCapital,20352475.0,20476671.0,20283872.0,20974242.0
WorkingCapital,11724025.0,11670196.0,11201638.0,11741971.0
NetTangibleAssets,11116164.0,11034777.0,10636395.0,11121181.0
CapitalLeaseObligations,97727.0,118330.0,138814.0,159181.0
CommonStockEquity,20352475.0,20476671.0,20283872.0,20974242.0
TotalCapitalization,20352475.0,20476671.0,20283872.0,20974242.0
TotalEquityGrossMinorityInterest,20352475.0,20476671.0,20283872.0,20974242.0
StockholdersEquity,20352475.0,20476671.0,20283872.0,20974242.0
TreasuryStock,1199337.0,1199337.0,1199337.0,1192124.0
RetainedEarnings,-14601478.0,-14419902.0,-14555531.0,-13817233.0
AdditionalPaidInCapital,36143426.0,36086046.0,36028876.0,35973735.0
CapitalStock,9864.0,9864.0,9864.0,9864.0
CommonStock,9864.0,9864.0,9864.0,9864.0
TotalLiabilitiesNetMinorityInterest,3742581.0,3910814.0,3975867.0,4457366.0
TotalNonCurrentLiabilitiesNetMinorityInterest,719525.0,767686.0,717994.0,793908.0
NonCurrentDeferredLiabilities,698684.0,732723.0,661949.0,716903.0
NonCurrentDeferredTaxesLiabilities,698684.0,732723.0,661949.0,716903.0
LongTermDebtAndCapitalLeaseObligation,20841.0,34963.0,56045.0,77005.0
LongTermCapitalLeaseObligation,20841.0,34963.0,56045.0,77005.0
CurrentLiabilities,3023056.0,3143128.0,3257873.0,3663458.0
OtherCurrentLiabilities,,,85000.0,85000.0
CurrentDeferredLiabilities,2200517.0,2169454.0,2162841.0,2257452.0
CurrentDeferredRevenue,2200517.0,2169454.0,2162841.0,2257452.0
CurrentDebtAndCapitalLeaseObligation,76886.0,83367.0,82769.0,82176.0
CurrentCapitalLeaseObligation,76886.0,83367.0,82769.0,82176.0
PensionandOtherPostRetirementBenefitPlansCurrent,17761.0,0.0,0.0,114000.0
PayablesAndAccruedExpenses,727892.0,890307.0,927263.0,1124830.0
CurrentAccruedExpenses,47705.0,211225.0,124864.0,111193.0
Payables,680187.0,679082.0,802399.0,1013637.0
AccountsPayable,680187.0,679082.0,802399.0,1013637.0
TotalAssets,24095056.0,24387485.0,24259739.0,25431608.0
TotalNonCurrentAssets,9347975.0,9574161.0,9800228.0,10026179.0
OtherNonCurrentAssets,13937.0,13937.0,13937.0,13937.0
GoodwillAndOtherIntangibleAssets,9236311.0,9441894.0,9647477.0,9853061.0
OtherIntangibleAssets,2910061.0,3115644.0,3321227.0,3526811.0
Goodwill,6326250.0,6326250.0,6326250.0,6326250.0
NetPPE,97727.0,118330.0,138814.0,159181.0
GrossPPE,97727.0,118330.0,138814.0,159181.0
OtherProperties,97727.0,118330.0,138814.0,159181.0
CurrentAssets,14747081.0,14813324.0,14459511.0,15405429.0
OtherCurrentAssets,822647.0,789099.0,422667.0,543199.0
Receivables,257434.0,373283.0,107115.0,122297.0
TaxesReceivable,114212.0,246629.0,,
AccountsReceivable,143222.0,126654.0,107115.0,122297.0
AllowanceForDoubtfulAccountsReceivable,-13648.0,-3648.0,-3648.0,-3648.0
GrossAccountsReceivable,156870.0,130302.0,110763.0,125945.0
CashCashEquivalentsAndShortTermInvestments,13667000.0,13650942.0,13929729.0,14739933.0
CashAndCashEquivalents,13667000.0,13650942.0,13929729.0,14739933.0
