,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,107168686.0,107167609.0,107164175.0,107043924.0
ShareIssued,107168686.0,107167609.0,107164175.0,107043924.0
TotalDebt,2843000.0,3300000.0,3920000.0,4339000.0
TangibleBookValue,202338000.0,221731000.0,240653000.0,259873000.0
InvestedCapital,202338000.0,221731000.0,240653000.0,259873000.0
WorkingCapital,232178000.0,251456000.0,270125000.0,289158000.0
NetTangibleAssets,202338000.0,221731000.0,240653000.0,259873000.0
CapitalLeaseObligations,2843000.0,3300000.0,3920000.0,4339000.0
CommonStockEquity,202338000.0,221731000.0,240653000.0,259873000.0
TotalCapitalization,202338000.0,221731000.0,240653000.0,259873000.0
TotalEquityGrossMinorityInterest,236112000.0,255505000.0,274427000.0,293647000.0
MinorityInterest,33774000.0,33774000.0,33774000.0,33774000.0
StockholdersEquity,202338000.0,221731000.0,240653000.0,259873000.0
GainsLossesNotAffectingRetainedEarnings,-3220000.0,-3326000.0,-1531000.0,-2080000.0
OtherEquityAdjustments,-3220000.0,-3326000.0,-1531000.0,-2080000.0
RetainedEarnings,-540230000.0,-516191000.0,-494570000.0,-470525000.0
AdditionalPaidInCapital,745786000.0,741246000.0,736752000.0,732476000.0
CapitalStock,2000.0,2000.0,2000.0,2000.0
CommonStock,2000.0,2000.0,2000.0,2000.0
TotalLiabilitiesNetMinorityInterest,26790000.0,23293000.0,28156000.0,26313000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1163000.0,1651000.0,2231000.0,2698000.0
OtherNonCurrentLiabilities,213000.0,210000.0,217000.0,210000.0
LongTermDebtAndCapitalLeaseObligation,950000.0,1441000.0,2014000.0,2488000.0
LongTermCapitalLeaseObligation,950000.0,1441000.0,2014000.0,2488000.0
CurrentLiabilities,25627000.0,21642000.0,25925000.0,23615000.0
OtherCurrentLiabilities,1623000.0,996000.0,1961000.0,485000.0
CurrentDebtAndCapitalLeaseObligation,1893000.0,1859000.0,1906000.0,1851000.0
CurrentCapitalLeaseObligation,1893000.0,1859000.0,1906000.0,1851000.0
PensionandOtherPostRetirementBenefitPlansCurrent,5416000.0,3866000.0,2541000.0,7833000.0
PayablesAndAccruedExpenses,16695000.0,14921000.0,19517000.0,13446000.0
CurrentAccruedExpenses,10466000.0,13013000.0,14086000.0,11993000.0
Payables,6229000.0,1908000.0,5431000.0,1453000.0
AccountsPayable,6229000.0,1908000.0,5431000.0,1453000.0
TotalAssets,262902000.0,278798000.0,302583000.0,319960000.0
TotalNonCurrentAssets,5097000.0,5700000.0,6533000.0,7187000.0
OtherNonCurrentAssets,89000.0,89000.0,93000.0,93000.0
NetPPE,5008000.0,5611000.0,6440000.0,7094000.0
AccumulatedDepreciation,-2422000.0,-2110000.0,-1877000.0,-1547000.0
GrossPPE,7430000.0,7721000.0,8317000.0,8641000.0
Leases,3195000.0,3212000.0,3387000.0,3372000.0
ConstructionInProgress,50000.0,187000.0,71000.0,67000.0
OtherProperties,2644000.0,3049000.0,3604000.0,3978000.0
MachineryFurnitureEquipment,1541000.0,1273000.0,1255000.0,1224000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,257805000.0,273098000.0,296050000.0,312773000.0
PrepaidAssets,3772000.0,4476000.0,5561000.0,6000000.0
Receivables,1811000.0,1354000.0,3952000.0,4410000.0
OtherReceivables,910000.0,1025000.0,1013000.0,1770000.0
TaxesReceivable,901000.0,329000.0,2939000.0,2640000.0
CashCashEquivalentsAndShortTermInvestments,252222000.0,267268000.0,286537000.0,302363000.0
OtherShortTermInvestments,148765000.0,163209000.0,184203000.0,223142000.0
CashAndCashEquivalents,103457000.0,104059000.0,102334000.0,79221000.0
CashEquivalents,,,,11242000.0
CashFinancial,,,,67979000.0
