,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,21326414.0,21326414.0,16780962.0,16780962.0,16780962.0
ShareIssued,21326414.0,21326414.0,16780962.0,16780962.0,16780962.0
NetDebt,466868.0,442519.0,359986.0,547417.0,515805.0
TotalDebt,486042.0,480226.0,569511.0,563995.0,544402.0
TangibleBookValue,279542.0,341249.0,569423.0,391818.0,248836.0
InvestedCapital,765584.0,821475.0,1138934.0,955813.0,793238.0
WorkingCapital,-797188.0,-732780.0,-686137.0,-849588.0,-987204.0
NetTangibleAssets,279542.0,341249.0,569423.0,391818.0,248836.0
CommonStockEquity,279542.0,341249.0,569423.0,391818.0,248836.0
TotalCapitalization,351012.0,415275.0,639253.0,472351.0,330616.0
TotalEquityGrossMinorityInterest,235926.0,297778.0,528379.0,354225.0,215362.0
MinorityInterest,-43616.0,-43471.0,-41044.0,-37593.0,-33474.0
StockholdersEquity,279542.0,341249.0,569423.0,391818.0,248836.0
OtherEquityInterest,,,250000.0,,
GainsLossesNotAffectingRetainedEarnings,1446725.0,1446374.0,1449682.0,1447592.0,1446390.0
ForeignCurrencyTranslationAdjustments,1446725.0,1446374.0,1449682.0,1447592.0,1446390.0
RetainedEarnings,-61746558.0,-61684500.0,-61467757.0,-61393272.0,-61534621.0
AdditionalPaidInCapital,13073908.0,13073908.0,13073908.0,13073908.0,13073477.0
CapitalStock,47505467.0,47505467.0,47263590.0,47263590.0,47263590.0
CommonStock,47505467.0,47505467.0,47263590.0,47263590.0,47263590.0
TotalLiabilitiesNetMinorityInterest,903122.0,863969.0,994500.0,966827.0,1117267.0
TotalNonCurrentLiabilitiesNetMinorityInterest,71470.0,74026.0,69830.0,80533.0,81780.0
LongTermDebtAndCapitalLeaseObligation,71470.0,74026.0,69830.0,80533.0,81780.0
LongTermDebt,71470.0,74026.0,69830.0,80533.0,81780.0
CurrentLiabilities,831652.0,789943.0,924670.0,886294.0,1035487.0
OtherCurrentLiabilities,,,,,-1.0
CurrentDebtAndCapitalLeaseObligation,414572.0,406200.0,499681.0,483462.0,462622.0
CurrentDebt,414572.0,406200.0,499681.0,483462.0,462622.0
OtherCurrentBorrowings,414572.0,406200.0,499681.0,483462.0,462622.0
PayablesAndAccruedExpenses,417080.0,383743.0,424989.0,402832.0,572866.0
Payables,,,,402832.0,572866.0
AccountsPayable,,,,402832.0,572866.0
TotalAssets,1139048.0,1161747.0,1522879.0,1321052.0,1332629.0
TotalNonCurrentAssets,1104584.0,1104584.0,1284346.0,1284346.0,1284346.0
InvestmentsAndAdvances,1104584.0,1104584.0,1284346.0,1284346.0,1284346.0
LongTermEquityInvestment,1104584.0,1104584.0,1284346.0,1284346.0,1284346.0
InvestmentsInOtherVenturesUnderEquityMethod,1104584.0,1104584.0,,1284346.0,1284346.0
CurrentAssets,34464.0,57163.0,238533.0,36706.0,48283.0
PrepaidAssets,11797.0,16853.0,24044.0,8821.0,8821.0
Inventory,,0.0,0.0,7458.0,9977.0
Receivables,3493.0,2603.0,4964.0,3849.0,888.0
AccountsReceivable,3493.0,2603.0,4964.0,3849.0,888.0
CashCashEquivalentsAndShortTermInvestments,19174.0,37707.0,209525.0,16578.0,28597.0
CashAndCashEquivalents,19174.0,37707.0,209525.0,16578.0,28597.0
CashFinancial,19174.0,37707.0,209525.0,16578.0,28597.0
