,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,1250000.0,1250000.0,1250000.0,
OrdinarySharesNumber,20987988.0,16051489.0,14771804.0,18070265.0
ShareIssued,22237988.0,17301489.0,16021804.0,18070265.0
TotalDebt,52013000.0,49453000.0,40209000.0,25764000.0
TangibleBookValue,-346214000.0,-678272000.0,-883328000.0,-57619000.0
InvestedCapital,-326232000.0,-658297000.0,-863361000.0,-37658000.0
WorkingCapital,-52019000.0,-58059000.0,-42453000.0,-54188000.0
NetTangibleAssets,-346214000.0,-678272000.0,-883328000.0,-57619000.0
CapitalLeaseObligations,32031000.0,29478000.0,20242000.0,5803000.0
CommonStockEquity,-346214000.0,-678272000.0,-883328000.0,-57619000.0
TotalCapitalization,-346214000.0,-678272000.0,-879460000.0,-53756000.0
TotalEquityGrossMinorityInterest,-87481000.0,-678272000.0,-883328000.0,-57619000.0
MinorityInterest,258733000.0,,,
StockholdersEquity,-346214000.0,-678272000.0,-883328000.0,-57619000.0
TreasuryStock,12825000.0,12825000.0,12825000.0,
RetainedEarnings,-333398000.0,-665456000.0,-870511000.0,-72587000.0
AdditionalPaidInCapital,0.0,0.0,0.0,14967000.0
CapitalStock,9000.0,9000.0,8000.0,1000.0
CommonStock,9000.0,9000.0,8000.0,1000.0
TotalLiabilitiesNetMinorityInterest,190454000.0,774035000.0,983034000.0,124623000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,89547000.0,665452000.0,874978000.0,29443000.0
OtherNonCurrentLiabilities,19222000.0,55257000.0,103389000.0,
PreferredSecuritiesOutsideStockEquity,27506000.0,605453000.0,762183000.0,
DerivativeProductLiabilities,16471000.0,0.0,0.0,18314000.0
LongTermDebtAndCapitalLeaseObligation,25782000.0,4742000.0,8771000.0,8941000.0
LongTermCapitalLeaseObligation,25782000.0,4742000.0,4903000.0,5078000.0
LongTermDebt,,,3868000.0,3863000.0
LongTermProvisions,566000.0,,635000.0,2188000.0
CurrentLiabilities,100907000.0,108583000.0,108056000.0,95180000.0
OtherCurrentLiabilities,,,22257000.0,15178000.0
CurrentDeferredLiabilities,28281000.0,22560000.0,33170000.0,39831000.0
CurrentDeferredRevenue,28281000.0,22560000.0,33170000.0,39831000.0
CurrentDebtAndCapitalLeaseObligation,26231000.0,44711000.0,31438000.0,16823000.0
CurrentCapitalLeaseObligation,6249000.0,24736000.0,15339000.0,725000.0
CurrentDebt,19982000.0,19975000.0,16099000.0,16098000.0
OtherCurrentBorrowings,19982000.0,19975000.0,16099000.0,16098000.0
LineOfCredit,19982000.0,,,
CurrentProvisions,12617000.0,11449000.0,10385000.0,10120000.0
PayablesAndAccruedExpenses,33778000.0,29863000.0,33063000.0,13228000.0
CurrentAccruedExpenses,22778000.0,12808000.0,10979000.0,6705000.0
Payables,11000000.0,17055000.0,22084000.0,6523000.0
DuetoRelatedPartiesCurrent,1060000.0,1002000.0,612000.0,442000.0
TotalTaxPayable,265000.0,,3210000.0,
IncomeTaxPayable,265000.0,,3210000.0,
AccountsPayable,9675000.0,16053000.0,18262000.0,6081000.0
TotalAssets,102973000.0,95763000.0,99706000.0,67004000.0
TotalNonCurrentAssets,54085000.0,45239000.0,34103000.0,26012000.0
NonCurrentDeferredAssets,7000.0,7000.0,7000.0,7000.0
NonCurrentDeferredTaxesAssets,7000.0,7000.0,7000.0,7000.0
NetPPE,54078000.0,45232000.0,34096000.0,26005000.0
AccumulatedDepreciation,-3861000.0,-3532000.0,-3219000.0,-2922000.0
GrossPPE,57939000.0,48764000.0,37315000.0,28927000.0
Leases,38119000.0,6015000.0,6195000.0,6373000.0
ConstructionInProgress,14234000.0,37390000.0,26109000.0,17747000.0
OtherProperties,36575000.0,4471000.0,4651000.0,4829000.0
MachineryFurnitureEquipment,5586000.0,5359000.0,5011000.0,4807000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,48888000.0,50524000.0,65603000.0,40992000.0
OtherCurrentAssets,3716000.0,4399000.0,4726000.0,6884000.0
CurrentDeferredAssets,549000.0,4125000.0,11051000.0,6633000.0
RestrictedCash,62000.0,62000.0,62000.0,62000.0
Receivables,3909000.0,2851000.0,2963000.0,1649000.0
OtherReceivables,1456000.0,582000.0,655000.0,347000.0
AccountsReceivable,2453000.0,2269000.0,2308000.0,1302000.0
AllowanceForDoubtfulAccountsReceivable,0.0,-960000.0,-836000.0,-836000.0
GrossAccountsReceivable,2453000.0,3229000.0,3144000.0,2138000.0
CashCashEquivalentsAndShortTermInvestments,40652000.0,39087000.0,46801000.0,25764000.0
CashAndCashEquivalents,40652000.0,39087000.0,46801000.0,25764000.0
