,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,,
OrdinarySharesNumber,989132.0,296054.0,255733.0,251054.0,246973.0
ShareIssued,989132.0,296054.0,255733.0,251054.0,246973.0
NetDebt,,1207199.0,371796.0,,
TotalDebt,55436.0,3875862.0,5027740.0,2178817.0,85443.0
TangibleBookValue,2060261.0,-936363.0,-130332.0,2559443.0,5128097.0
InvestedCapital,3698167.0,2887220.0,4835098.0,4675081.0,5144546.0
WorkingCapital,1152814.0,-2267988.0,-441174.0,2129648.0,4655995.0
NetTangibleAssets,2060261.0,-936363.0,-130332.0,2559443.0,5128097.0
CapitalLeaseObligations,43979.0,52279.0,62310.0,63179.0,68994.0
CommonStockEquity,3686710.0,-936363.0,-130332.0,2559443.0,5128097.0
TotalCapitalization,3692274.0,-929608.0,-122233.0,2569360.0,5139382.0
TotalEquityGrossMinorityInterest,3686710.0,-936363.0,-130332.0,2559443.0,5128097.0
StockholdersEquity,3686710.0,-936363.0,-130332.0,2559443.0,5128097.0
GainsLossesNotAffectingRetainedEarnings,-177867.0,-172574.0,-172617.0,-11375.0,13246.0
OtherEquityAdjustments,-177867.0,-172574.0,-172617.0,-11375.0,13246.0
RetainedEarnings,-34774677.0,-33575163.0,-31443451.0,-28326321.0,-25400253.0
AdditionalPaidInCapital,38638562.0,32811166.0,31485556.0,30896963.0,30514931.0
CapitalStock,692.0,208.0,180.0,176.0,173.0
CommonStock,692.0,208.0,180.0,176.0,173.0
TotalLiabilitiesNetMinorityInterest,1242913.0,6475645.0,6502710.0,3127141.0,1111389.0
TotalNonCurrentLiabilitiesNetMinorityInterest,16349.0,27301.0,30135.0,37460.0,47959.0
LongTermDebtAndCapitalLeaseObligation,16349.0,27301.0,30135.0,37460.0,47959.0
LongTermCapitalLeaseObligation,10785.0,20546.0,22036.0,27543.0,36674.0
LongTermDebt,5564.0,6755.0,8099.0,9917.0,11285.0
CurrentLiabilities,1226564.0,6448344.0,6472575.0,3089681.0,1063430.0
OtherCurrentLiabilities,,-1.0,,,
CurrentDeferredLiabilities,326033.0,1361985.0,318555.0,178799.0,247468.0
CurrentDeferredRevenue,326033.0,1361985.0,318555.0,178799.0,247468.0
CurrentDebtAndCapitalLeaseObligation,39087.0,3848561.0,4997605.0,2141357.0,37484.0
CurrentCapitalLeaseObligation,33194.0,31733.0,40274.0,35636.0,32320.0
CurrentDebt,5893.0,3816828.0,4957331.0,2105721.0,5164.0
OtherCurrentBorrowings,5893.0,3816828.0,4957331.0,2105721.0,5164.0
PayablesAndAccruedExpenses,861444.0,1237799.0,1156415.0,769525.0,778478.0
CurrentAccruedExpenses,285802.0,505259.0,510616.0,257513.0,249275.0
InterestPayable,81727.0,107097.0,79936.0,77535.0,70868.0
Payables,575642.0,732540.0,645799.0,512012.0,529203.0
OtherPayable,327186.0,212341.0,212780.0,161291.0,39632.0
DuetoRelatedPartiesCurrent,14411.0,323763.0,322620.0,346226.0,363581.0
TotalTaxPayable,65506.0,62589.0,67546.0,4495.0,39445.0
IncomeTaxPayable,65506.0,62589.0,67546.0,4495.0,39445.0
AccountsPayable,168539.0,133847.0,42853.0,0.0,86545.0
TotalAssets,4929623.0,5539282.0,6372378.0,5686584.0,6239486.0
TotalNonCurrentAssets,2550245.0,1358926.0,340977.0,467255.0,520061.0
OtherNonCurrentAssets,,,,66878.0,100082.0
NonCurrentDeferredAssets,,,0.0,0.0,0.0
InvestmentsAndAdvances,647565.0,1060172.0,,,
InvestmentinFinancialAssets,647565.0,1060172.0,,,
AvailableForSaleSecurities,647565.0,1060172.0,,,
GoodwillAndOtherIntangibleAssets,1626449.0,,,,
OtherIntangibleAssets,1626449.0,,,,
NetPPE,276231.0,298754.0,340977.0,400377.0,419979.0
AccumulatedDepreciation,-219883.0,-187947.0,-152257.0,-152021.0,-131987.0
GrossPPE,496114.0,486701.0,493234.0,552398.0,551966.0
Leases,134958.0,131982.0,132797.0,115282.0,115617.0
OtherProperties,42557.0,51351.0,61377.0,63179.0,72108.0
MachineryFurnitureEquipment,318599.0,303368.0,299060.0,373937.0,364241.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,2379378.0,4180356.0,6031401.0,5219329.0,5719425.0
PrepaidAssets,827713.0,1015851.0,861676.0,381519.0,530772.0
Inventory,126884.0,382995.0,400543.0,213761.0,197688.0
FinishedGoods,126884.0,382995.0,400543.0,213761.0,197688.0
Receivables,198211.0,165126.0,175548.0,529376.0,270351.0
OtherReceivables,,,,486105.0,216915.0
DuefromRelatedPartiesCurrent,12581.0,12303.0,12379.0,,
AccountsReceivable,185630.0,152823.0,163169.0,43271.0,53436.0
AllowanceForDoubtfulAccountsReceivable,-54280.0,-47293.0,-214.0,-227.0,-227.0
GrossAccountsReceivable,239910.0,200116.0,163383.0,43498.0,53663.0
CashCashEquivalentsAndShortTermInvestments,1226570.0,2616384.0,4593634.0,4094673.0,4720614.0
CashAndCashEquivalents,1226570.0,2616384.0,4593634.0,4094673.0,4720614.0
