,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,80370803.0,80370803.0,77546006.0
ShareIssued,80370803.0,80370803.0,77546006.0
NetDebt,4984182.0,5283603.0,3767035.0
TotalDebt,5540802.0,7022022.0,7415199.0
TangibleBookValue,2570967.0,-3322348.0,-2179133.0
InvestedCapital,7882654.0,9256762.0,10827640.0
WorkingCapital,2345201.0,-3504352.0,1089713.0
NetTangibleAssets,2570967.0,-3322348.0,-2179133.0
CapitalLeaseObligations,229115.0,1113914.0,1179401.0
CommonStockEquity,2570967.0,3348654.0,4591842.0
TotalCapitalization,4201149.0,4792568.0,9237640.0
TotalEquityGrossMinorityInterest,1787615.0,2653314.0,3995355.0
MinorityInterest,-783352.0,-695340.0,-596487.0
StockholdersEquity,2570967.0,3348654.0,4591842.0
OtherEquityInterest,2236396.0,2390893.0,3761447.0
GainsLossesNotAffectingRetainedEarnings,-11589.0,137851.0,-72137.0
RetainedEarnings,-57030763.0,-55383833.0,-52546130.0
AdditionalPaidInCapital,5857289.0,5783870.0,5794932.0
CapitalStock,51519634.0,50419873.0,47653730.0
CommonStock,51519634.0,50419873.0,47653730.0
TotalLiabilitiesNetMinorityInterest,13460770.0,14227013.0,14874284.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1710680.0,3195073.0,6662439.0
TradeandOtherPayablesNonCurrent,0.0,0.0,202996.0
NonCurrentDeferredLiabilities,5301.0,915852.0,915852.0
NonCurrentDeferredTaxesLiabilities,5301.0,915852.0,915852.0
LongTermDebtAndCapitalLeaseObligation,1705379.0,2279221.0,5543591.0
LongTermCapitalLeaseObligation,75197.0,835307.0,897793.0
LongTermDebt,1630182.0,1443914.0,4645798.0
CurrentLiabilities,11750090.0,11031940.0,8211845.0
OtherCurrentLiabilities,3949542.0,,
CurrentDeferredLiabilities,17848.0,84104.0,140153.0
CurrentDeferredRevenue,17848.0,84104.0,140153.0
CurrentDebtAndCapitalLeaseObligation,3835423.0,4742801.0,1871608.0
CurrentCapitalLeaseObligation,153918.0,278607.0,281608.0
CurrentDebt,3681505.0,4464194.0,1590000.0
OtherCurrentBorrowings,3681505.0,4464194.0,1590000.0
PayablesAndAccruedExpenses,3947277.0,6205035.0,6200084.0
CurrentAccruedExpenses,776246.0,746195.0,710933.0
InterestPayable,24795.0,277198.0,
Payables,3171031.0,5458840.0,5489151.0
OtherPayable,1080389.0,1137468.0,1330383.0
TotalTaxPayable,18251.0,656412.0,751786.0
IncomeTaxPayable,18251.0,656412.0,751786.0
AccountsPayable,2072391.0,3664960.0,3406982.0
TotalAssets,15248385.0,16880327.0,18869639.0
TotalNonCurrentAssets,1153194.0,9352739.0,9568081.0
NonCurrentPrepaidAssets,330520.0,326989.0,309408.0
GoodwillAndOtherIntangibleAssets,0.0,6671002.0,6770975.0
OtherIntangibleAssets,,3510027.0,3610000.0
Goodwill,0.0,3160975.0,3160975.0
NetPPE,822674.0,2354748.0,2487698.0
AccumulatedDepreciation,-744077.0,-994335.0,-786064.0
GrossPPE,1566751.0,3349083.0,3273762.0
OtherProperties,1502665.0,3285725.0,3213592.0
MachineryFurnitureEquipment,64086.0,63358.0,60170.0
CurrentAssets,14095291.0,7527588.0,9301558.0
OtherCurrentAssets,100.0,,
AssetsHeldForSaleCurrent,12091310.0,,
PrepaidAssets,154110.0,400086.0,283979.0
Inventory,239153.0,563415.0,814217.0
Receivables,1283113.0,5939582.0,5734599.0
OtherReceivables,,,250000.0
DuefromRelatedPartiesCurrent,21583.0,21583.0,22314.0
TaxesReceivable,250785.0,344641.0,514502.0
AccountsReceivable,1010745.0,5573358.0,4947783.0
CashCashEquivalentsAndShortTermInvestments,327505.0,624505.0,2468763.0
OtherShortTermInvestments,0.0,0.0,0.0
CashAndCashEquivalents,327505.0,624505.0,2468763.0
CashFinancial,327505.0,624505.0,2468763.0
