,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,
PreferredSharesNumber,5000000.0,5000000.0,5000000.0,5000000.0
OrdinarySharesNumber,171402938.0,92152938.0,92152938.0,92152938.0
ShareIssued,171402938.0,92152938.0,92152938.0,92152938.0
NetDebt,701309.0,792918.0,830113.0,582453.0
TotalDebt,1229442.0,1448608.0,1467718.0,1304020.0
TangibleBookValue,-1050737.0,-969880.0,-1028058.0,-685733.0
InvestedCapital,2075847.0,2378469.0,2367574.0,2569622.0
WorkingCapital,-1262202.0,-1186596.0,-1324886.0,-1076063.0
NetTangibleAssets,-1050737.0,-969880.0,-1028058.0,-685733.0
CapitalLeaseObligations,519244.0,562948.0,581108.0,604020.0
CommonStockEquity,1365649.0,1492809.0,1480964.0,1869622.0
TotalCapitalization,1775847.0,1828469.0,1817574.0,2019622.0
TotalEquityGrossMinorityInterest,1365649.0,1492809.0,1480964.0,1869622.0
StockholdersEquity,1365649.0,1492809.0,1480964.0,1869622.0
RetainedEarnings,-10659024.0,-10531864.0,-10543709.0,-10080709.0
AdditionalPaidInCapital,12022958.0,12023751.0,12023751.0,11949409.0
CapitalStock,1715.0,922.0,922.0,922.0
CommonStock,1715.0,922.0,922.0,922.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,2803423.0,2958700.0,2927807.0,2746579.0
TotalNonCurrentLiabilitiesNetMinorityInterest,737903.0,790222.0,742106.0,647359.0
OtherNonCurrentLiabilities,,75000.0,-1.0,75000.0
LongTermDebtAndCapitalLeaseObligation,737903.0,715222.0,742107.0,572359.0
LongTermCapitalLeaseObligation,327705.0,379562.0,405497.0,422359.0
LongTermDebt,410198.0,335660.0,336610.0,150000.0
CurrentLiabilities,2065520.0,2168478.0,2185701.0,2099220.0
OtherCurrentLiabilities,75000.0,12499.0,112501.0,100000.0
CurrentDeferredLiabilities,55267.0,156213.0,195945.0,280705.0
CurrentDeferredRevenue,55267.0,156213.0,195945.0,280705.0
CurrentDebtAndCapitalLeaseObligation,491539.0,733386.0,725611.0,731661.0
CurrentCapitalLeaseObligation,191539.0,183386.0,175611.0,181661.0
CurrentDebt,300000.0,550000.0,550000.0,550000.0
CurrentNotesPayable,300000.0,550000.0,550000.0,550000.0
PayablesAndAccruedExpenses,1443714.0,1266380.0,1151644.0,986854.0
CurrentAccruedExpenses,477728.0,440031.0,344457.0,229417.0
InterestPayable,114658.0,,65142.0,39130.0
Payables,965986.0,826349.0,807187.0,757437.0
OtherPayable,17021.0,17021.0,9086.0,74343.0
TotalTaxPayable,13987.0,,4302.0,3931.0
AccountsPayable,934978.0,809328.0,793799.0,679163.0
TotalAssets,4169072.0,4451509.0,4408771.0,4616201.0
TotalNonCurrentAssets,3365784.0,3469627.0,3547955.0,3479157.0
NonCurrentPrepaidAssets,6000.0,6000.0,6000.0,6000.0
GoodwillAndOtherIntangibleAssets,2416386.0,2462689.0,2509022.0,2555355.0
OtherIntangibleAssets,1084273.0,1130576.0,1176909.0,1223242.0
Goodwill,1332113.0,1332113.0,1332113.0,1332113.0
NetPPE,943398.0,1000938.0,1032933.0,917802.0
AccumulatedDepreciation,-156268.0,-142432.0,-128597.0,-113650.0
GrossPPE,1099666.0,1143370.0,1161530.0,1031452.0
Leases,,,,0.0
OtherProperties,519244.0,562948.0,581108.0,604020.0
MachineryFurnitureEquipment,580422.0,580422.0,580422.0,427432.0
Properties,,,,0.0
CurrentAssets,803318.0,981882.0,860815.0,1023157.0
OtherCurrentAssets,64059.0,77952.0,66187.0,73933.0
PrepaidAssets,9595.0,9595.0,9595.0,9595.0
Inventory,518288.0,508289.0,373736.0,352971.0
FinishedGoods,37429.0,58800.0,48024.0,108201.0
WorkInProcess,473587.0,429737.0,286157.0,206306.0
RawMaterials,7272.0,19752.0,39555.0,38464.0
Receivables,202487.0,293304.0,354800.0,469111.0
AccountsReceivable,202487.0,293304.0,354800.0,469111.0
AllowanceForDoubtfulAccountsReceivable,-4070.0,-4071.0,-16071.0,-4071.0
GrossAccountsReceivable,206557.0,297375.0,354800.0,469111.0
CashCashEquivalentsAndShortTermInvestments,8889.0,92742.0,56497.0,117547.0
CashAndCashEquivalents,8889.0,92742.0,56497.0,117547.0
