,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,224377439.0,214596472.0,208073327.0,194403868.0,186529667.0
OrdinarySharesNumber,430464662.0,439955575.0,445287928.0,458862316.0,465843978.0
ShareIssued,654842101.0,654552047.0,653361255.0,653266184.0,652373645.0
NetDebt,16036000000.0,15905000000.0,16837000000.0,11520000000.0,11057000000.0
TotalDebt,19359000000.0,19444000000.0,19866000000.0,18485000000.0,17190000000.0
TangibleBookValue,28113000000.0,28340000000.0,27626000000.0,27970000000.0,27177000000.0
InvestedCapital,49942000000.0,50265000000.0,49764000000.0,48734000000.0,46684000000.0
WorkingCapital,4085000000.0,5080000000.0,4927000000.0,7965000000.0,6033000000.0
NetTangibleAssets,28113000000.0,28340000000.0,27626000000.0,27970000000.0,27177000000.0
CommonStockEquity,30583000000.0,30821000000.0,29898000000.0,30249000000.0,29494000000.0
TotalCapitalization,48460000000.0,49352000000.0,48932000000.0,47909000000.0,46155000000.0
TotalEquityGrossMinorityInterest,31650000000.0,31989000000.0,31060000000.0,34916000000.0,34106000000.0
MinorityInterest,1067000000.0,1168000000.0,1162000000.0,4667000000.0,4612000000.0
StockholdersEquity,30583000000.0,30821000000.0,29898000000.0,30249000000.0,29494000000.0
GainsLossesNotAffectingRetainedEarnings,-282000000.0,-385000000.0,-272000000.0,-373000000.0,-460000000.0
OtherEquityAdjustments,-282000000.0,-385000000.0,-272000000.0,-373000000.0,-460000000.0
TreasuryStock,19342000000.0,18155000000.0,17422000000.0,16083000000.0,15276000000.0
RetainedEarnings,30550000000.0,29751000000.0,28122000000.0,26903000000.0,25432000000.0
AdditionalPaidInCapital,19650000000.0,19603000000.0,19463000000.0,19795000000.0,19791000000.0
CapitalStock,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
CommonStock,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
TotalLiabilitiesNetMinorityInterest,43851000000.0,45797000000.0,43826000000.0,42346000000.0,42336000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,27995000000.0,28381000000.0,28855000000.0,27641000000.0,26447000000.0
OtherNonCurrentLiabilities,1200000000.0,1166000000.0,1202000000.0,1365000000.0,1299000000.0
EmployeeBenefits,630000000.0,581000000.0,924000000.0,931000000.0,937000000.0
NonCurrentDeferredLiabilities,7424000000.0,7234000000.0,6819000000.0,6813000000.0,6671000000.0
NonCurrentDeferredTaxesLiabilities,7424000000.0,7234000000.0,6819000000.0,6813000000.0,6671000000.0
LongTermDebtAndCapitalLeaseObligation,17877000000.0,18531000000.0,19034000000.0,17660000000.0,16661000000.0
LongTermDebt,17877000000.0,18531000000.0,19034000000.0,17660000000.0,16661000000.0
LongTermProvisions,864000000.0,869000000.0,876000000.0,872000000.0,879000000.0
CurrentLiabilities,15856000000.0,17416000000.0,14971000000.0,14705000000.0,15889000000.0
CurrentDeferredLiabilities,1200000000.0,,,,1397000000.0
