,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,,0.0,,
OrdinarySharesNumber,162238863.0,160563862.0,158916363.0,157213863.0,155538863.0
ShareIssued,162238863.0,160563862.0,158916363.0,157213863.0,155538863.0
TotalDebt,674336.0,543739.0,180896.0,233876.0,291195.0
TangibleBookValue,-121225.0,455847.0,388544.0,3317655.0,4148974.0
InvestedCapital,2307748.0,3022320.0,2692517.0,5798751.0,6765686.0
WorkingCapital,-1137621.0,-639496.0,-706436.0,2280854.0,3129833.0
NetTangibleAssets,-121225.0,455847.0,388544.0,3317655.0,4148974.0
CapitalLeaseObligations,274336.0,143739.0,180896.0,193876.0,251195.0
CommonStockEquity,1907748.0,2622320.0,2692517.0,5758751.0,6725686.0
TotalCapitalization,1907748.0,2622320.0,2692517.0,5798751.0,6765686.0
TotalEquityGrossMinorityInterest,1907748.0,2622320.0,2692517.0,5758751.0,6725686.0
StockholdersEquity,1907748.0,2622320.0,2692517.0,5758751.0,6725686.0
OtherEquityInterest,1948786.0,1948786.0,1948786.0,1948786.0,935744.0
RetainedEarnings,-11363557.0,-10565235.0,-10411288.0,-7252929.0,-6202244.0
AdditionalPaidInCapital,,,,,1013042.0
CapitalStock,11322519.0,11238769.0,11155019.0,11062894.0,10979144.0
CommonStock,11322519.0,11238769.0,11155019.0,11062894.0,10979144.0
TotalLiabilitiesNetMinorityInterest,14258442.0,11820476.0,10037880.0,4833926.0,3759308.0
TotalNonCurrentLiabilitiesNetMinorityInterest,326579.0,62982.0,56774.0,82597.0,155767.0
OtherNonCurrentLiabilities,147171.0,,,-1.0,
LongTermDebtAndCapitalLeaseObligation,179408.0,62982.0,56774.0,82598.0,155767.0
LongTermCapitalLeaseObligation,179408.0,62982.0,56774.0,42598.0,115767.0
LongTermDebt,,,,40000.0,40000.0
CurrentLiabilities,13931863.0,11757494.0,9981106.0,4751329.0,3603541.0
CurrentDebtAndCapitalLeaseObligation,494928.0,480757.0,124122.0,151278.0,135428.0
CurrentCapitalLeaseObligation,94928.0,80757.0,124122.0,151278.0,135428.0
CurrentDebt,400000.0,400000.0,,,
CurrentNotesPayable,400000.0,400000.0,,,
PayablesAndAccruedExpenses,13436935.0,11276737.0,9856984.0,4600051.0,3468113.0
CurrentAccruedExpenses,,,1756965.0,189339.0,214908.0
Payables,13436935.0,11276737.0,8100019.0,4410712.0,3253205.0
OtherPayable,3230050.0,,,,
DuetoRelatedPartiesCurrent,,,415497.0,383562.0,200000.0
TotalTaxPayable,453711.0,401586.0,5617049.0,2964605.0,1310544.0
AccountsPayable,9753174.0,10875151.0,2067473.0,1062545.0,1742661.0
TotalAssets,16166190.0,14442796.0,12730397.0,10592677.0,10484994.0
TotalNonCurrentAssets,3371948.0,3324800.0,3455726.0,3560494.0,3751620.0
GoodwillAndOtherIntangibleAssets,2028973.0,2166473.0,2303973.0,2441096.0,2576712.0
OtherIntangibleAssets,2028973.0,2166473.0,2303973.0,2441096.0,2576712.0
NetPPE,1342975.0,1158327.0,1151753.0,1119398.0,1174908.0
AccumulatedDepreciation,-960920.0,-787241.0,-1147501.0,,
GrossPPE,2303895.0,1945568.0,2299254.0,1119398.0,1174908.0
Leases,,1005233.0,1001933.0,517596.0,546145.0
OtherProperties,2074591.0,825.0,825.0,410.0,434.0
MachineryFurnitureEquipment,229304.0,939510.0,1296496.0,601392.0,628329.0
Properties,,0.0,0.0,0.0,0.0
CurrentAssets,12794242.0,11117998.0,9274670.0,7032183.0,6733374.0
OtherCurrentAssets,1.0,1.0,,,
PrepaidAssets,144764.0,142007.0,164013.0,264520.0,253105.0
Inventory,4683965.0,3752031.0,3277081.0,3132803.0,3282492.0
OtherInventories,2943827.0,1990130.0,2220724.0,2319456.0,2235633.0
FinishedGoods,508314.0,508314.0,215014.0,214217.0,520967.0
WorkInProcess,225802.0,283137.0,283137.0,283137.0,283137.0
RawMaterials,1006022.0,970450.0,558206.0,315993.0,242755.0
Receivables,5049737.0,5733827.0,4861617.0,2192230.0,2049383.0
TaxesReceivable,21146.0,21146.0,21146.0,37939.0,496063.0
AccountsReceivable,5028591.0,5712681.0,4840471.0,2154291.0,1553320.0
CashCashEquivalentsAndShortTermInvestments,2915775.0,1490132.0,971959.0,1442630.0,1148394.0
CashAndCashEquivalents,2915775.0,1490132.0,971959.0,1442630.0,1148394.0
CashFinancial,2915775.0,1490132.0,971959.0,1442630.0,1148394.0
