,2023-06-30,2022-12-31
OrdinarySharesNumber,705564208.0,695068200.0
ShareIssued,705564208.0,695068200.0
NetDebt,100021000.0,23970000.0
TotalDebt,240391000.0,225134000.0
TangibleBookValue,-24019000.0,-25019000.0
InvestedCapital,710203000.0,678474000.0
WorkingCapital,-43382000.0,181638000.0
NetTangibleAssets,-24019000.0,-25019000.0
CapitalLeaseObligations,17606000.0,14933000.0
CommonStockEquity,487418000.0,468273000.0
TotalCapitalization,488952000.0,673474000.0
TotalEquityGrossMinorityInterest,487418000.0,468273000.0
StockholdersEquity,487418000.0,468273000.0
OtherEquityInterest,36601000.0,18189000.0
RetainedEarnings,1316050000.0,1329481000.0
AdditionalPaidInCapital,1350000.0,775000.0
CapitalStock,9883000.0,9751000.0
CommonStock,9883000.0,9751000.0
PreferredStock,,0.0
TotalLiabilitiesNetMinorityInterest,402825000.0,445327000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,51583000.0,256583000.0
TradeandOtherPayablesNonCurrent,4780000.0,10555000.0
NonCurrentDeferredTaxesLiabilities,31055000.0,29650000.0
LongTermDebtAndCapitalLeaseObligation,15748000.0,216378000.0
LongTermCapitalLeaseObligation,14214000.0,11177000.0
LongTermDebt,1534000.0,205201000.0
CurrentLiabilities,351242000.0,188744000.0
CurrentDebtAndCapitalLeaseObligation,224643000.0,8756000.0
CurrentCapitalLeaseObligation,3392000.0,3756000.0
CurrentDebt,221251000.0,5000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,,1035000.0
Payables,72362000.0,48733000.0
OtherPayable,,23956000.0
TotalTaxPayable,4826000.0,1204000.0
AccountsPayable,67536000.0,23573000.0
TotalAssets,890243000.0,913600000.0
TotalNonCurrentAssets,582383000.0,543218000.0
NonCurrentDeferredTaxesAssets,10957000.0,2680000.0
OtherInvestments,1011000.0,
LongTermEquityInvestment,,0.0
InvestmentsinJointVenturesatCost,,0.0
GoodwillAndOtherIntangibleAssets,511437000.0,493292000.0
OtherIntangibleAssets,179551000.0,161406000.0
Goodwill,331886000.0,331886000.0
NetPPE,40186000.0,27974000.0
AccumulatedDepreciation,,-9707000.0
GrossPPE,40186000.0,37681000.0
OtherProperties,40186000.0,6870000.0
MachineryFurnitureEquipment,,13582000.0
BuildingsAndImprovements,,17229000.0
Properties,,0.0
CurrentAssets,307860000.0,370382000.0
CurrentDeferredAssets,,874000.0
PrepaidAssets,,70601000.0
Inventory,15271000.0,18061000.0
FinishedGoods,,3616000.0
WorkInProcess,,10413000.0
RawMaterials,,4032000.0
OtherReceivables,66965000.0,77422000.0
TaxesReceivable,3081000.0,2922000.0
AccountsReceivable,99779000.0,14271000.0
AllowanceForDoubtfulAccountsReceivable,,-2184000.0
GrossAccountsReceivable,,16455000.0
CashCashEquivalentsAndShortTermInvestments,122764000.0,186231000.0
CashAndCashEquivalents,122764000.0,186231000.0
CashFinancial,122764000.0,186231000.0
