,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,517399.0,517399.0,492367.0,459729.0
OrdinarySharesNumber,17819198.0,16413058.0,15879230.0,15265228.0
ShareIssued,18336597.0,16930457.0,16371597.0,15724957.0
NetDebt,5266118.0,3938348.0,,
TotalDebt,12920093.0,13160995.0,,
TangibleBookValue,-7670330.0,-4830846.0,19693482.0,22388002.0
InvestedCapital,23156534.0,26236920.0,19693482.0,22388002.0
WorkingCapital,-8104445.0,-729096.0,19663772.0,22335296.0
NetTangibleAssets,-7670330.0,-4830846.0,19693482.0,22388002.0
CommonStockEquity,10236441.0,13075925.0,19693482.0,22388002.0
TotalCapitalization,10236441.0,17613407.0,19693482.0,22388002.0
TotalEquityGrossMinorityInterest,10236441.0,13075925.0,19693482.0,22388002.0
StockholdersEquity,10236441.0,13075925.0,19693482.0,22388002.0
TreasuryStock,625791.0,625791.0,600264.0,566810.0
RetainedEarnings,-34435322.0,-29088414.0,-22223144.0,-19376500.0
AdditionalPaidInCapital,45297371.0,42789961.0,42516726.0,42331155.0
CapitalStock,183.0,169.0,164.0,157.0
CommonStock,183.0,169.0,164.0,157.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,17645430.0,16671590.0,2808619.0,3922445.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,4537482.0,0.0,0.0
LongTermDebtAndCapitalLeaseObligation,,4537482.0,,
LongTermDebt,,4537482.0,,
CurrentLiabilities,17645430.0,12134108.0,2808619.0,3922445.0
OtherCurrentLiabilities,10461.0,14080.0,12406.0,14021.0
CurrentDebtAndCapitalLeaseObligation,12920093.0,8623513.0,,
CurrentDebt,12920093.0,8623513.0,,
OtherCurrentBorrowings,12920093.0,8623513.0,,
PensionandOtherPostRetirementBenefitPlansCurrent,386087.0,349200.0,324051.0,1132859.0
PayablesAndAccruedExpenses,4328789.0,3147315.0,2472162.0,2775565.0
CurrentAccruedExpenses,1152457.0,981009.0,942700.0,1098669.0
Payables,3176332.0,2166306.0,1529462.0,1676896.0
TotalTaxPayable,0.0,89600.0,26200.0,177600.0
AccountsPayable,3176332.0,2076706.0,1503262.0,1499296.0
TotalAssets,27881871.0,29747515.0,22502101.0,26310447.0
TotalNonCurrentAssets,18340886.0,18342503.0,29710.0,52706.0
NonCurrentPrepaidAssets,55499.0,55499.0,15500.0,38617.0
NonCurrentDeferredAssets,366113.0,366113.0,,
GoodwillAndOtherIntangibleAssets,17906771.0,17906771.0,,
NetPPE,12503.0,14120.0,14210.0,14089.0
CurrentAssets,9540985.0,11405012.0,22472391.0,26257741.0
CurrentDeferredAssets,,,366113.0,0.0
RestrictedCash,,,1000000.0,
PrepaidAssets,467738.0,685413.0,780173.0,469232.0
Inventory,1419272.0,1171900.0,,
WorkInProcess,1089492.0,921900.0,,
RawMaterials,329780.0,250000.0,,
Receivables,0.0,325052.0,70302.0,35850.0
DuefromRelatedPartiesCurrent,0.0,325052.0,70302.0,35850.0
CashCashEquivalentsAndShortTermInvestments,7653975.0,9222647.0,20255803.0,25752659.0
CashAndCashEquivalents,7653975.0,9222647.0,20255803.0,25752659.0
CashFinancial,7653975.0,9222647.0,20255803.0,25752659.0
