,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,1176200278.0,1176200278.0,1176200278.0,1174290939.0,1173576654.0
ShareIssued,1176200278.0,1176200278.0,1176200278.0,1174290939.0,1173576654.0
NetDebt,,,478381.0,339652.0,
TotalDebt,1522716.0,1466544.0,1509680.0,1462423.0,965689.0
TangibleBookValue,3394474.0,3572990.0,3028545.0,6746921.0,7108008.0
InvestedCapital,37336564.0,37420858.0,36899326.0,37520715.0,37363107.0
WorkingCapital,1285.0,107198.0,-589349.0,-100227.0,-304067.0
NetTangibleAssets,3394474.0,3572990.0,3028545.0,6746921.0,7108008.0
CapitalLeaseObligations,823997.0,793167.0,830890.0,881400.0,915689.0
CommonStockEquity,36637845.0,36747481.0,36220536.0,36939692.0,37313107.0
TotalCapitalization,37175125.0,37259418.0,36708326.0,37420715.0,37313107.0
TotalEquityGrossMinorityInterest,36637845.0,36747481.0,36220536.0,36939692.0,37313107.0
MinorityInterest,,,0.0,,0.0
StockholdersEquity,36637845.0,36747481.0,36220536.0,36939692.0,37313107.0
GainsLossesNotAffectingRetainedEarnings,-85928.0,-103629.0,-79192.0,886003.0,731091.0
OtherEquityAdjustments,-85928.0,-103629.0,-79192.0,886003.0,731091.0
RetainedEarnings,-11368229.0,-10841891.0,-10292430.0,-10518469.0,-9810142.0
AdditionalPaidInCapital,46898955.0,46503699.0,45415958.0,45396150.0,45218582.0
CapitalStock,1193047.0,1189302.0,1176200.0,1176008.0,1173576.0
CommonStock,1193047.0,1189302.0,1176200.0,1176008.0,1173576.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,2830412.0,2753813.0,2603009.0,2306432.0,2322253.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1160846.0,1113410.0,1125728.0,1211041.0,727218.0
LiabilitiesHeldforSaleNonCurrent,,,,40007.0,
LongTermDebtAndCapitalLeaseObligation,1160846.0,1113410.0,1125728.0,1171034.0,727218.0
LongTermCapitalLeaseObligation,623566.0,601473.0,637938.0,690011.0,727218.0
LongTermDebt,537280.0,511937.0,487790.0,481023.0,
CurrentLiabilities,1669566.0,1640403.0,1477281.0,1095391.0,1595035.0
CurrentDebtAndCapitalLeaseObligation,361870.0,353134.0,383952.0,291389.0,238471.0
CurrentCapitalLeaseObligation,200431.0,191694.0,192952.0,191389.0,188471.0
CurrentDebt,161439.0,161440.0,191000.0,100000.0,50000.0
LineOfCredit,161439.0,161440.0,191000.0,100000.0,50000.0
CurrentNotesPayable,,,0.0,0.0,0.0
PayablesAndAccruedExpenses,1307696.0,1287269.0,1093329.0,804002.0,1356564.0
CurrentAccruedExpenses,767594.0,765742.0,651480.0,579374.0,392299.0
Payables,540102.0,521527.0,441849.0,224628.0,964265.0
DuetoRelatedPartiesCurrent,444655.0,431375.0,368678.0,195268.0,915782.0
AccountsPayable,95447.0,90152.0,73171.0,29360.0,48483.0
TotalAssets,39468257.0,39501294.0,38823545.0,39246124.0,39635360.0
TotalNonCurrentAssets,37797406.0,37753693.0,37935613.0,38250960.0,38344392.0
OtherNonCurrentAssets,,,,19570.0,
NonCurrentPrepaidAssets,0.0,0.0,21423.0,22609.0,0.0
GoodwillAndOtherIntangibleAssets,33243371.0,33174491.0,33191991.0,30192771.0,30205099.0
OtherIntangibleAssets,,,33191991.0,30192771.0,30205099.0
NetPPE,4554035.0,4579202.0,4722199.0,8016010.0,8139293.0
AccumulatedDepreciation,-696857.0,-553768.0,-409988.0,-195979.0,-1685812.0
GrossPPE,5250892.0,5132970.0,5132187.0,8211989.0,9825105.0
ConstructionInProgress,80000.0,80000.0,80000.0,80000.0,5080000.0
OtherProperties,2078018.0,2031157.0,2027396.0,-110.0,3461474.0
MachineryFurnitureEquipment,3092874.0,3021813.0,3024791.0,6265167.0,1283631.0
BuildingsAndImprovements,,,,608572.0,
LandAndImprovements,,,,1258360.0,
CurrentAssets,1670851.0,1747601.0,887932.0,995164.0,1290968.0
PrepaidAssets,495504.0,391341.0,569675.0,641481.0,797335.0
Inventory,230399.0,95328.0,96036.0,97336.0,104462.0
OtherInventories,,,96036.0,,
FinishedGoods,227922.0,,,,
RawMaterials,2477.0,,,,
Receivables,16668.0,12197.0,21812.0,14976.0,25611.0
OtherReceivables,1209.0,1023.0,9641.0,1116.0,8946.0
DuefromRelatedPartiesCurrent,6099.0,983.0,100.0,100.0,100.0
AccountsReceivable,9360.0,10191.0,12071.0,13760.0,16565.0
CashCashEquivalentsAndShortTermInvestments,928280.0,1248735.0,200409.0,241371.0,363560.0
CashAndCashEquivalents,928280.0,1248735.0,200409.0,241371.0,363560.0
