,2023-06-30,2022-12-31
OrdinarySharesNumber,182621390.0,182621390.0
ShareIssued,182621390.0,182621390.0
TotalDebt,,62197.0
TangibleBookValue,-250557.0,-45017.0
InvestedCapital,416075.0,769270.0
WorkingCapital,-253424.0,-49250.0
NetTangibleAssets,-250557.0,-45017.0
CommonStockEquity,416075.0,707073.0
TotalCapitalization,416075.0,707073.0
TotalEquityGrossMinorityInterest,416075.0,707073.0
StockholdersEquity,416075.0,707073.0
OtherEquityInterest,304791.0,299480.0
RetainedEarnings,-22477273.0,-22176800.0
AdditionalPaidInCapital,20577115.0,20577115.0
CapitalStock,1826214.0,1826214.0
CommonStock,1826214.0,1826214.0
TotalLiabilitiesNetMinorityInterest,699151.0,560508.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,699151.0,560508.0
CurrentDebtAndCapitalLeaseObligation,,62197.0
CurrentDebt,,62197.0
Payables,699151.0,12302.0
OtherPayable,,12302.0
AccountsPayable,699151.0,
TotalAssets,1115226.0,1267581.0
TotalNonCurrentAssets,669499.0,756323.0
GoodwillAndOtherIntangibleAssets,666632.0,752090.0
OtherIntangibleAssets,452588.0,531866.0
Goodwill,214044.0,220224.0
NetPPE,2867.0,4233.0
AccumulatedDepreciation,,-14433.0
GrossPPE,,18666.0
OtherProperties,,18666.0
CurrentAssets,445727.0,511258.0
OtherCurrentAssets,1.0,
AssetsHeldForSaleCurrent,0.0,
PrepaidAssets,,36306.0
OtherReceivables,,10320.0
AccountsReceivable,355520.0,150647.0
CashCashEquivalentsAndShortTermInvestments,90206.0,313985.0
CashAndCashEquivalents,90206.0,313985.0
CashFinancial,90206.0,
