,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,,,0.0
OrdinarySharesNumber,52971301.0,52659684.0,51252466.0,49974281.0
ShareIssued,52971301.0,52659684.0,51252466.0,49974281.0
NetDebt,25112000.0,24476000.0,24243000.0,19081000.0
TotalDebt,40318000.0,40465000.0,40607000.0,39172000.0
TangibleBookValue,28578000.0,42630000.0,58003000.0,71209000.0
InvestedCapital,74982000.0,90087000.0,105474000.0,118701000.0
WorkingCapital,64440000.0,75865000.0,91206000.0,104390000.0
NetTangibleAssets,28578000.0,42630000.0,58003000.0,71209000.0
CapitalLeaseObligations,3116000.0,3422000.0,3716000.0,2426000.0
CommonStockEquity,37780000.0,53044000.0,68583000.0,81955000.0
TotalCapitalization,74982000.0,90087000.0,105474000.0,118701000.0
TotalEquityGrossMinorityInterest,37780000.0,53044000.0,68583000.0,81955000.0
StockholdersEquity,37780000.0,53044000.0,68583000.0,81955000.0
GainsLossesNotAffectingRetainedEarnings,-6000.0,-30000.0,-5000.0,-61000.0
OtherEquityAdjustments,-6000.0,-30000.0,-5000.0,-61000.0
TreasuryStock,,,,0.0
RetainedEarnings,-419135000.0,-402155000.0,-384465000.0,-369094000.0
AdditionalPaidInCapital,456868000.0,455176000.0,453002000.0,451060000.0
CapitalStock,53000.0,53000.0,51000.0,50000.0
CommonStock,53000.0,53000.0,51000.0,50000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,50547000.0,51094000.0,55329000.0,55330000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,39496000.0,39749000.0,40096000.0,38614000.0
OtherNonCurrentLiabilities,512000.0,574000.0,735000.0,590000.0
LongTermDebtAndCapitalLeaseObligation,38984000.0,39175000.0,39361000.0,38024000.0
LongTermCapitalLeaseObligation,1782000.0,2132000.0,2470000.0,1278000.0
LongTermDebt,37202000.0,37043000.0,36891000.0,36746000.0
CurrentLiabilities,11051000.0,11345000.0,15233000.0,16716000.0
OtherCurrentLiabilities,1840000.0,2038000.0,1949000.0,2157000.0
CurrentDebtAndCapitalLeaseObligation,1334000.0,1290000.0,1246000.0,1148000.0
CurrentCapitalLeaseObligation,1334000.0,1290000.0,1246000.0,1148000.0
PensionandOtherPostRetirementBenefitPlansCurrent,3110000.0,2690000.0,2429000.0,3616000.0
PayablesAndAccruedExpenses,4767000.0,5327000.0,9609000.0,9795000.0
CurrentAccruedExpenses,3817000.0,4235000.0,4217000.0,5357000.0
Payables,950000.0,1092000.0,5392000.0,4438000.0
AccountsPayable,950000.0,1092000.0,5392000.0,4438000.0
TotalAssets,88327000.0,104138000.0,123912000.0,137285000.0
TotalNonCurrentAssets,12836000.0,16928000.0,17473000.0,16179000.0
OtherNonCurrentAssets,118000.0,118000.0,118000.0,118000.0
GoodwillAndOtherIntangibleAssets,9202000.0,10414000.0,10580000.0,10746000.0
OtherIntangibleAssets,748000.0,1960000.0,2126000.0,2292000.0
Goodwill,8454000.0,8454000.0,8454000.0,8454000.0
NetPPE,3516000.0,6396000.0,6775000.0,5315000.0
AccumulatedDepreciation,,,,-10617000.0
GrossPPE,3516000.0,6396000.0,6775000.0,15932000.0
Leases,,,,2983000.0
ConstructionInProgress,,,,130000.0
OtherProperties,3516000.0,6396000.0,6775000.0,9292000.0
MachineryFurnitureEquipment,,,,3527000.0
Properties,,,,0.0
CurrentAssets,75491000.0,87210000.0,106439000.0,121106000.0
OtherCurrentAssets,2510000.0,1854000.0,9091000.0,8397000.0
Inventory,11442000.0,13161000.0,15969000.0,15462000.0
FinishedGoods,4140000.0,5429000.0,6455000.0,5766000.0
WorkInProcess,569000.0,143000.0,183000.0,427000.0
RawMaterials,6733000.0,7589000.0,9331000.0,9269000.0
Receivables,5600000.0,6308000.0,6432000.0,5798000.0
AccountsReceivable,5600000.0,6308000.0,6432000.0,5798000.0
CashCashEquivalentsAndShortTermInvestments,55939000.0,65887000.0,74947000.0,91449000.0
OtherShortTermInvestments,43849000.0,53320000.0,62299000.0,73784000.0
CashAndCashEquivalents,12090000.0,12567000.0,12648000.0,17665000.0
CashEquivalents,10635000.0,11676000.0,12098000.0,16242000.0
CashFinancial,1455000.0,891000.0,550000.0,1423000.0
