,2023-11-30,2023-08-31,2023-05-31,2023-02-28
TreasurySharesNumber,0.0,,,
OrdinarySharesNumber,5088006.0,5088006.0,5088006.0,4469006.0
ShareIssued,5088006.0,5088006.0,5088006.0,4469006.0
TotalDebt,,,,9919.0
TangibleBookValue,6371584.0,6751613.0,7019207.0,6749497.0
InvestedCapital,6371584.0,6751613.0,7019207.0,6759416.0
WorkingCapital,-181078.0,341842.0,731423.0,1498577.0
NetTangibleAssets,6371584.0,6751613.0,7019207.0,6749497.0
CommonStockEquity,6371584.0,6751613.0,7019207.0,6749497.0
TotalCapitalization,6371584.0,6751613.0,7019207.0,6749497.0
TotalEquityGrossMinorityInterest,6371584.0,6751613.0,7019207.0,6749497.0
StockholdersEquity,6371584.0,6751613.0,7019207.0,6749497.0
GainsLossesNotAffectingRetainedEarnings,4644557.0,4638324.0,4634146.0,4608201.0
RetainedEarnings,-47406937.0,-47020675.0,-46748903.0,-45690068.0
CapitalStock,49133964.0,49133964.0,49133964.0,47831364.0
CommonStock,49133964.0,49133964.0,49133964.0,47831364.0
TotalLiabilitiesNetMinorityInterest,362337.0,320471.0,402728.0,250860.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,362337.0,320471.0,402728.0,250860.0
OtherCurrentLiabilities,126786.0,117152.0,124799.0,91352.0
CurrentDebtAndCapitalLeaseObligation,,,,9919.0
CurrentDebt,,,,9919.0
CurrentNotesPayable,,,0.0,9919.0
PayablesAndAccruedExpenses,235551.0,203319.0,277929.0,149589.0
Payables,235551.0,203319.0,277929.0,149589.0
DuetoRelatedPartiesCurrent,61706.0,42773.0,31471.0,17900.0
AccountsPayable,173845.0,160546.0,246458.0,131689.0
TotalAssets,6733921.0,7072084.0,7421935.0,7000357.0
TotalNonCurrentAssets,6552662.0,6409771.0,6287784.0,5250920.0
NetPPE,6552662.0,6409771.0,6287784.0,5250920.0
AccumulatedDepreciation,-24006.0,-23563.0,-23118.0,-22482.0
GrossPPE,6576668.0,6433334.0,6310902.0,5273402.0
OtherProperties,6547622.0,6404288.0,6281856.0,5244356.0
MachineryFurnitureEquipment,29046.0,29046.0,29046.0,29046.0
CurrentAssets,181259.0,662313.0,1134151.0,1749437.0
PrepaidAssets,97534.0,104966.0,143760.0,172809.0
Receivables,25151.0,25295.0,96852.0,65981.0
AccountsReceivable,25151.0,25295.0,96852.0,65981.0
CashCashEquivalentsAndShortTermInvestments,58574.0,532052.0,893539.0,1510647.0
CashAndCashEquivalents,58574.0,532052.0,893539.0,1510647.0
CashFinancial,58574.0,532052.0,893539.0,1510647.0
