,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,,,
PreferredSharesNumber,29383617.0,29383617.0,29383617.0,29383617.0
OrdinarySharesNumber,24713908.0,21478157.0,17929344.0,17719720.0
ShareIssued,24713908.0,21478157.0,17929344.0,17719720.0
TotalDebt,5692000.0,5974000.0,7319000.0,7627000.0
TangibleBookValue,22038000.0,9345000.0,18740000.0,26761000.0
InvestedCapital,22038000.0,9345000.0,18740000.0,26761000.0
WorkingCapital,48852000.0,34598000.0,35424000.0,45320000.0
NetTangibleAssets,22038000.0,9345000.0,18740000.0,26761000.0
CapitalLeaseObligations,5692000.0,5974000.0,7319000.0,7627000.0
CommonStockEquity,22038000.0,9345000.0,18740000.0,26761000.0
TotalCapitalization,22038000.0,9345000.0,18740000.0,26761000.0
TotalEquityGrossMinorityInterest,22038000.0,9345000.0,18740000.0,26761000.0
StockholdersEquity,22038000.0,9345000.0,18740000.0,26761000.0
GainsLossesNotAffectingRetainedEarnings,-99000.0,-95000.0,-65000.0,-129000.0
OtherEquityAdjustments,-99000.0,-95000.0,-65000.0,-129000.0
RetainedEarnings,-732933000.0,-721097000.0,-704443000.0,-695336000.0
AdditionalPaidInCapital,754823000.0,730322000.0,723069000.0,722049000.0
CapitalStock,247000.0,215000.0,179000.0,177000.0
CommonStock,247000.0,215000.0,179000.0,177000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,44049000.0,44205000.0,34605000.0,37453000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,35637000.0,34765000.0,27185000.0,29674000.0
DerivativeProductLiabilities,27122000.0,26021000.0,17392000.0,19657000.0
TradeandOtherPayablesNonCurrent,4472000.0,4367000.0,4263000.0,4163000.0
LongTermDebtAndCapitalLeaseObligation,4043000.0,4377000.0,5530000.0,5854000.0
LongTermCapitalLeaseObligation,4043000.0,4377000.0,5530000.0,5854000.0
CurrentLiabilities,8412000.0,9440000.0,7420000.0,7779000.0
OtherCurrentLiabilities,199000.0,205000.0,205000.0,204000.0
CurrentDebtAndCapitalLeaseObligation,1649000.0,1597000.0,1789000.0,1773000.0
CurrentCapitalLeaseObligation,1649000.0,1597000.0,1789000.0,1773000.0
PensionandOtherPostRetirementBenefitPlansCurrent,2126000.0,1434000.0,838000.0,2593000.0
PayablesAndAccruedExpenses,4438000.0,6204000.0,4588000.0,3209000.0
CurrentAccruedExpenses,1846000.0,2727000.0,1731000.0,1398000.0
Payables,2592000.0,3477000.0,2857000.0,1811000.0
AccountsPayable,2592000.0,3477000.0,2857000.0,1811000.0
TotalAssets,66087000.0,53550000.0,53345000.0,64214000.0
TotalNonCurrentAssets,8823000.0,9512000.0,10501000.0,11115000.0
OtherNonCurrentAssets,139000.0,108000.0,99000.0,43000.0
GoodwillAndOtherIntangibleAssets,,,,0.0
NetPPE,8684000.0,9404000.0,10402000.0,11072000.0
AccumulatedDepreciation,-12745000.0,-12381000.0,-12540000.0,-11879000.0
GrossPPE,21429000.0,21785000.0,22942000.0,22951000.0
Leases,8602000.0,8603000.0,8605000.0,8605000.0
ConstructionInProgress,,,,0.0
OtherProperties,11867000.0,12191000.0,12953000.0,12967000.0
MachineryFurnitureEquipment,960000.0,991000.0,1384000.0,1379000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,57264000.0,44038000.0,42844000.0,53099000.0
OtherCurrentAssets,963000.0,1201000.0,1623000.0,424000.0
RestrictedCash,338000.0,338000.0,338000.0,338000.0
Receivables,2209000.0,5727000.0,519000.0,188000.0
OtherReceivables,2209000.0,2227000.0,519000.0,188000.0
AccountsReceivable,,3500000.0,,0.0
CashCashEquivalentsAndShortTermInvestments,53754000.0,36772000.0,40364000.0,52149000.0
OtherShortTermInvestments,49042000.0,30547000.0,35684000.0,37932000.0
CashAndCashEquivalents,4712000.0,6225000.0,4680000.0,14217000.0
