,2023-06-30,2022-12-31
OrdinarySharesNumber,2578826.0,
ShareIssued,2578826.0,
NetDebt,29530000.0,26496000.0
TotalDebt,32388000.0,32011000.0
TangibleBookValue,-41748000.0,-24808000.0
InvestedCapital,30510000.0,45550000.0
WorkingCapital,-8618000.0,-10221000.0
NetTangibleAssets,-38429000.0,-24808000.0
CapitalLeaseObligations,2305000.0,2287000.0
CommonStockEquity,427000.0,15826000.0
PreferredStockEquity,3319000.0,
TotalCapitalization,31907000.0,35974000.0
TotalEquityGrossMinorityInterest,3746000.0,15826000.0
MinorityInterest,0.0,
StockholdersEquity,3746000.0,15826000.0
OtherEquityInterest,17000.0,
GainsLossesNotAffectingRetainedEarnings,-8625000.0,-6681000.0
OtherEquityAdjustments,-9396000.0,-6522000.0
ForeignCurrencyTranslationAdjustments,771000.0,-159000.0
RetainedEarnings,-96291000.0,-82667000.0
AdditionalPaidInCapital,105018000.0,104867000.0
CapitalStock,3627000.0,307000.0
CommonStock,308000.0,307000.0
PreferredStock,3319000.0,
TotalLiabilitiesNetMinorityInterest,57670000.0,50932000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,38755000.0,23431000.0
EmployeeBenefits,76000.0,
TradeandOtherPayablesNonCurrent,6443000.0,
NonCurrentDeferredLiabilities,2232000.0,1223000.0
NonCurrentDeferredTaxesLiabilities,2232000.0,1223000.0
LongTermDebtAndCapitalLeaseObligation,30004000.0,22143000.0
LongTermCapitalLeaseObligation,1843000.0,1995000.0
LongTermDebt,28161000.0,20148000.0
LongTermProvisions,,65000.0
CurrentLiabilities,18915000.0,27501000.0
OtherCurrentLiabilities,2500000.0,
CurrentDeferredLiabilities,318000.0,
CurrentDeferredRevenue,318000.0,
CurrentDebtAndCapitalLeaseObligation,2384000.0,9868000.0
CurrentCapitalLeaseObligation,462000.0,292000.0
CurrentDebt,1922000.0,9576000.0
OtherCurrentBorrowings,1922000.0,9576000.0
PensionandOtherPostRetirementBenefitPlansCurrent,1676000.0,
CurrentProvisions,102000.0,917000.0
PayablesAndAccruedExpenses,11935000.0,16716000.0
CurrentAccruedExpenses,3398000.0,
Payables,8537000.0,16716000.0
OtherPayable,540000.0,
DuetoRelatedPartiesCurrent,0.0,
TotalTaxPayable,272000.0,109000.0
IncomeTaxPayable,156000.0,109000.0
AccountsPayable,7725000.0,16607000.0
TotalAssets,61416000.0,66758000.0
TotalNonCurrentAssets,51119000.0,49478000.0
NonCurrentDeferredAssets,5136000.0,5055000.0
NonCurrentDeferredTaxesAssets,5136000.0,5055000.0
InvestmentsAndAdvances,66000.0,68000.0
LongTermEquityInvestment,66000.0,
GoodwillAndOtherIntangibleAssets,42175000.0,40634000.0
OtherIntangibleAssets,24478000.0,
Goodwill,17697000.0,
NetPPE,3742000.0,3721000.0
AccumulatedDepreciation,-2026000.0,
GrossPPE,5768000.0,
OtherProperties,3034000.0,
MachineryFurnitureEquipment,2734000.0,
CurrentAssets,10297000.0,17280000.0
AssetsHeldForSaleCurrent,0.0,0.0
RestrictedCash,608000.0,1005000.0
PrepaidAssets,277000.0,
Inventory,2115000.0,1614000.0
RawMaterials,2115000.0,
Receivables,6744000.0,11433000.0
OtherReceivables,4920000.0,
TaxesReceivable,175000.0,
AccountsReceivable,1649000.0,11433000.0
AllowanceForDoubtfulAccountsReceivable,0.0,
GrossAccountsReceivable,1649000.0,
CashCashEquivalentsAndShortTermInvestments,553000.0,3228000.0
CashAndCashEquivalents,553000.0,3228000.0
CashFinancial,553000.0,
